Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
bis.maltolato.oxovanadium.IV.,0.241436812,2.44E-05,0.00136094,0.235810195,3.81E-05,0.001671923,0.000507063,1.018342112,0.058291734,0.235810195,114.6284707,0.055606448,299
bisacodyl,0.058809238,0.331229732,0.717311815,0.043490955,0.47259039,0.815626799,0.000117393,0.954326288,0.003458527,0.043490955,131.9982482,0.001891463,275
bisindolylmaleimide.ix,-0.003235593,0.954533564,0.986139511,0.042342052,0.455398619,0.808109315,-1.63E-06,0.815468098,1.05E-05,0.042342052,150.3522979,0.001792849,313
bitopertin,-0.087037077,0.131264063,0.491518591,-0.048647101,0.399569959,0.765896297,-0.000138792,0.937239913,0.007575453,-0.048647101,158.8700359,0.00236654,302
BIX.01294,-0.066672948,0.2425833,0.622802514,-0.029973847,0.599670311,0.89888469,-4.24E-05,0.875128074,0.004445282,-0.029973847,159.6459463,0.000898432,309
BIX.02188,0.08773768,0.131406608,0.491518591,0.037540744,0.519274286,0.848655943,0.000122049,0.893898367,0.0076979,0.037540744,143.4064292,0.001409307,297
blebbistatin....,0.106328772,0.077283095,0.376787616,0.061254403,0.309714859,0.685729536,0.000226052,1.215469714,0.011305808,0.061254403,130.485638,0.003752102,277
BMS.265246,-0.022119365,0.697604585,0.907575417,0.016924114,0.76625315,0.939465602,-5.22E-05,0.811489375,0.000489266,0.016924114,153.3598382,0.000286426,311
BMS.345541,-0.033188817,0.568218487,0.850068481,-0.03384454,0.560594537,0.876101333,-8.97E-05,0.932970647,0.001101498,-0.03384454,154.5597587,0.001145453,298
BMS.387032,-0.141132596,0.013938456,0.158920344,-0.122798246,0.032614706,0.251202626,-0.000127836,0.598350434,0.01991841,-0.122798246,170.6653334,0.015079409,303
BMS.599626,-0.221880153,0.000172389,0.006568926,-0.20751363,0.000452295,0.011489888,-0.000573838,1.171833712,0.049230802,-0.20751363,170.8631786,0.043061907,282
BMS.626529,0.04124434,0.503801832,0.829417325,0.043223438,0.483535267,0.822748609,6.83E-05,0.863693045,0.001701096,0.04322341,127.2512864,0.001868266,265
BMS.690514,-0.375281615,7.93E-11,8.20E-09,-0.385616074,2.14E-11,3.45E-09,-0.000594664,0.853327277,0.140836291,-0.384769711,195.2525292,0.148699757,281
BMS.707035,0.061021751,0.337580968,0.722084583,0.058021764,0.361911145,0.73371256,0.00020743,1.312123112,0.003723654,0.058021764,117.7472794,0.003366525,249
BMS.754807,-0.143649852,0.016737693,0.170677324,-0.067450869,0.263223623,0.640178771,-0.000189481,0.885662672,0.02063528,-0.066950176,148.3060744,0.00454962,277
BMS.986020,0.033677353,0.563858907,0.848687713,-0.004240758,0.942082742,0.987111817,0.00011527,1.359761995,0.001134164,-0.004240758,149.1297526,1.80E-05,296
BNC105,0.047693009,0.403467576,0.767073561,0.055375192,0.331943528,0.706760056,8.38E-05,0.571433018,0.002274623,0.055375192,146.4168453,0.003066412,309
BNTX,0.023745799,0.683089519,0.906611937,-0.038885635,0.503685637,0.837037531,2.88E-05,0.84334879,0.000563863,-0.038885635,155.3134025,0.001512093,298
bortezomib,-0.002008736,0.972314739,0.99124103,0.044805149,0.438638142,0.79709774,-3.19E-06,0.643887976,4.04E-06,0.044804735,144.234485,0.002007501,301
bosentan,0.099219156,0.098751618,0.424309624,0.111743003,0.062805706,0.353862501,0.000295254,1.083448986,0.009844441,0.111743003,123.911851,0.012486499,278
bosutinib,-0.213889853,0.000194371,0.007036231,-0.230850486,5.59E-05,0.00224711,-0.000675792,1.080247565,0.045748869,-0.230850486,184.6275729,0.053291947,299
brefeldin.a,0.092936407,0.102418422,0.433631215,0.115190685,0.04269319,0.294379713,7.31E-05,0.582942411,0.008637176,0.115190685,137.5878484,0.013268894,310
brequinar,-0.022919398,0.705654395,0.909849235,-0.046270513,0.44557048,0.797510575,-2.20E-05,0.945330966,0.000525299,-0.043002545,143.4128499,0.00214096,274
brigatinib,-0.19231802,0.00089955,0.026019612,-0.193967326,0.0008104,0.019237025,-0.000217361,0.888140719,0.036986221,-0.193706938,176.6686268,0.037623324,295
brivaracetam,-0.140515252,0.014204429,0.160687602,-0.104075722,0.069975295,0.369796451,-0.000208597,0.777910287,0.019744536,-0.104075722,168.3715477,0.010831756,304
bromosporine,0.087717257,0.139627825,0.502938037,0.10506047,0.076605024,0.388733817,0.000279587,1.130158838,0.007694317,0.10506047,127.9763529,0.011037702,285
broxyquinoline,0.058178074,0.316040068,0.710401969,0.016489417,0.776445888,0.942791104,9.07E-05,0.886484264,0.003384688,0.016489417,147.5265875,0.000271901,299
bruceantin,-0.036501354,0.521308242,0.829417325,-0.026690895,0.639150244,0.910950829,-4.17E-05,0.553664927,0.001332349,-0.026690895,160.1637797,0.000712404,311
BTS.54505,0.054578853,0.428094979,0.782805779,0.08169933,0.235096688,0.612026618,0.000172557,1.130407999,0.002978851,0.08169933,98.25817167,0.006674781,213
bucladesine,0.010618074,0.894322965,0.976116207,0.035983401,0.652494682,0.912311091,3.30E-05,0.989508917,0.000112743,0.035983401,77.12132792,0.001294805,159
bumetanide,0.082377299,0.217339661,0.593788358,0.057939262,0.385987633,0.756305943,0.000187478,1.26866853,0.006786019,0.057939262,106.9238938,0.003356958,226
buparlisib,-0.07217308,0.218049898,0.594606879,-0.076461198,0.191851442,0.562349976,-7.62E-05,0.810355779,0.005208953,-0.076461198,158.2397962,0.005846315,293
buphenine,0.035259084,0.56917996,0.850068481,0.033168374,0.592313948,0.892477208,0.000134238,1.164763636,0.001243203,0.033168374,127.6217746,0.001100141,263
busulfan,-0.042293758,0.492177766,0.825247179,-0.046519627,0.449920121,0.802320611,-0.000120052,0.988229232,0.001788762,-0.046519627,139.7103703,0.002164076,266
butamben,0.07687603,0.195655464,0.57234164,0.069965838,0.239031224,0.614024703,0.000171878,1.018391682,0.005909924,0.069965838,132.9948851,0.004895219,285
buthionine.sulfoximine,0.093558649,0.120305127,0.47562875,0.063563088,0.291799084,0.6571152,0.000235956,1.289925649,0.008753221,0.063563088,130.1647308,0.004040266,277
butylscopolamine.bromide,0.060107143,0.317124437,0.710401969,0.067911569,0.258240409,0.635348022,0.000122153,0.978153046,0.003612869,0.067911569,130.4923803,0.004611981,279
BVD.523,-0.004521211,0.937425829,0.984590721,0.035463741,0.537909081,0.860869266,-9.77E-06,0.891355754,2.04E-05,0.035463741,147.0917796,0.001257677,304
BVT.948,0.097253884,0.105015104,0.438218648,0.033069304,0.582294084,0.891383398,0.000150365,0.963345016,0.009458318,0.033069213,135.3703102,0.001093579,279
BW.180C,0.028939937,0.641650499,0.877036812,0.087450814,0.158914991,0.525362803,6.67E-05,1.238493125,0.00083752,0.087450814,119.5439434,0.007647645,261
BX.912,-0.034363972,0.546007659,0.838540283,-0.007679143,0.892706886,0.975105536,-3.71E-05,0.788509051,0.001180883,-0.007679143,157.1979463,5.90E-05,311
cabazitaxel,-0.028929352,0.613032465,0.868668196,-0.019184604,0.737360845,0.931446934,-5.41E-05,0.306425991,0.000836907,-0.019184604,157.4640213,0.000368049,308
cabozantinib,-0.003809588,0.948051178,0.986139511,0.018670244,0.749469936,0.935015576,-9.23E-06,1.00857108,1.45E-05,0.018670244,145.2368039,0.000348578,295
caffeic.acid,0.011314249,0.84943744,0.966969664,0.028944356,0.627158986,0.908126212,3.15E-05,1.237396639,0.000128012,0.028944356,138.3754293,0.000837776,284
caffeic.acid.phenethyl.ester,0.132057221,0.026053879,0.225904292,0.136170491,0.021712113,0.19986501,0.000390115,1.276189118,0.01743911,0.136170491,123.095705,0.018542403,284
calcitriol,-0.124859725,0.036113619,0.261708778,-0.164952412,0.005490291,0.074298519,-0.000225865,0.942653671,0.015589951,-0.164952412,164.8407663,0.027209298,282
camptothecin,-0.078493077,0.228645634,0.606963045,-0.051610088,0.42902938,0.788368708,-0.000283657,0.38149874,0.006161163,-0.051610088,125.1416005,0.002663601,237
candesartan,-0.034302272,0.581172678,0.854196844,-0.01129582,0.855881401,0.969222241,-8.72E-05,1.302021954,0.001176646,-0.01129582,132.4797524,0.000127596,261
canertinib,-0.458545547,1.75E-16,8.43E-14,-0.422388792,5.62E-14,2.71E-11,-0.000684586,0.889242097,0.210264018,-0.418865696,206.4449588,0.178412291,290
canrenone,0.079916193,0.173964138,0.551844886,0.08578761,0.14433933,0.50319867,0.000181188,1.289813813,0.006386598,0.08578761,133.4750089,0.007359514,291
capecitabine,-0.086137415,0.152032205,0.515487512,-0.113571005,0.058597882,0.340761981,-7.62E-05,0.891943935,0.007419654,-0.113529765,155.3374023,0.012898373,278
capsaicin,-0.138240173,0.044881177,0.289866967,-0.116820173,0.090525726,0.409628911,-0.000391672,1.207751041,0.019110345,-0.116820173,118.3829384,0.013646953,211
carbachol,0.056746356,0.421300712,0.77887231,0.072857344,0.301594188,0.670827011,0.000123199,1.269315961,0.003220149,0.072857344,94.56855094,0.005308193,203
carboplatin,0.126248333,0.030738834,0.243223125,0.146540135,0.012031758,0.132992251,0.000371293,1.119202912,0.015938642,0.146540135,125.4586002,0.021474011,293
carboxyamidotriazole,0.029003479,0.618601133,0.871946402,0.035773113,0.53914957,0.861687171,4.63E-05,0.988919347,0.000841202,0.035773113,143.6698062,0.001279716,297
carfilzomib,-0.103418468,0.072720139,0.36844757,-0.062817303,0.276508443,0.641088591,-0.000150453,0.509496332,0.01069538,-0.062817296,161.0168203,0.003946014,302
cariporide,0.034455198,0.553539165,0.841546533,0.02364717,0.68433509,0.917608855,0.000110135,0.95502907,0.001187161,0.02364717,145.9647482,0.000559189,298
carmofur,-0.085412848,0.147512613,0.514694612,-0.064756058,0.272539103,0.641088591,-9.81E-05,0.908232798,0.007295355,-0.063956171,154.2736448,0.004193347,289
carmustine,0.085010656,0.143195258,0.50696023,0.068519588,0.238299938,0.614024703,0.000242717,1.24173092,0.007226812,0.068519588,139.2563216,0.004694934,298
carvedilol,0.101409321,0.08526424,0.394449264,0.062593963,0.288905389,0.654671366,0.00019896,0.965869815,0.01028385,0.062593963,135.9238754,0.003918004,289
CB.10.277,0.05030766,0.400017535,0.764149592,0.02703005,0.6512847,0.912311091,0.000145582,1.293620825,0.002530861,0.02703005,137.675248,0.000730624,282
CCG.50014,0.077054724,0.184656444,0.558080204,0.0902416,0.12008008,0.458196072,8.42E-05,0.837455314,0.00593743,0.0902416,136.0088808,0.008143546,298
CCMI,0.024436494,0.672837885,0.897944016,0.010582825,0.854918588,0.969222241,5.82E-05,1.133911571,0.000597142,0.010582825,149.4019934,0.000111996,301
CCT128930,-0.115476544,0.044589791,0.289866967,-0.138010795,0.016220134,0.167762533,-0.000279769,1.071544001,0.013334832,-0.138010795,172.9776408,0.019046979,303
CCT129202,-0.012177701,0.833352406,0.96507188,0.020727377,0.720231973,0.926757758,-2.12E-05,0.931247014,0.000148296,0.020727377,147.8701661,0.000429624,301
CCT137690,0.019748852,0.731637639,0.928188951,0.066294774,0.24915871,0.625958243,2.48E-05,0.786506903,0.000390017,0.066294774,142.3900469,0.004394997,304
CD.437,-0.125122756,0.028640222,0.236851459,-0.07793403,0.173900116,0.537143113,-0.000130154,0.714539627,0.015655704,-0.07793403,165.4628737,0.006073713,306
cebranopadol,-0.028338299,0.633190409,0.877036812,-0.02696482,0.649755441,0.912311091,-9.02E-05,1.313994276,0.000803059,-0.02696482,147.3694516,0.000727101,286
cediranib,-0.074724109,0.187316505,0.560401444,-0.035327308,0.53348322,0.85926997,-0.000103188,0.824185459,0.005583692,-0.035327308,162.5463873,0.001248019,313
cefdinir,-0.050049302,0.389296721,0.756646512,-0.028963061,0.618495918,0.903715529,-0.000131135,1.320722693,0.002504933,-0.028963061,153.8299776,0.000838859,298
cefditoren.pivoxil,-0.036735592,0.526187306,0.829417325,-0.062010911,0.284346044,0.650447191,-7.71E-05,1.014781412,0.001349504,-0.062010911,159.8326421,0.003845353,300
cefpiramide,-0.004801012,0.938353035,0.984590721,0.004518233,0.941977475,0.987111817,-1.85E-05,1.248538749,2.30E-05,0.004518233,130.9058524,2.04E-05,262
CEP.32496,0.019840646,0.738304702,0.93043099,0.063368467,0.285503137,0.651037075,5.56E-05,1.047795531,0.000393651,0.063368467,134.406625,0.004015563,286
CEP.33779,-0.078963668,0.208856217,0.587454401,-0.078187239,0.213381213,0.580781949,-0.000152077,0.96884255,0.006235261,-0.078187239,138.0079667,0.006113244,255
CEP.37440,0.016300294,0.778218361,0.951364578,0.009058111,0.875637597,0.972333773,1.60E-05,0.890896291,0.0002657,0.009058107,149.6322259,8.20E-05,301
cephalomannine,-0.130669119,0.021167297,0.200328404,-0.089434945,0.1154858,0.448980128,-0.00021724,0.50566541,0.017074419,-0.089434945,169.9518515,0.007998609,311
CGM097,0.240257499,4.43E-05,0.002138062,0.272400889,3.31E-06,0.000199831,0.000983273,1.179608314,0.057723666,0.272400889,103.3190738,0.074202244,283
CGP.37849,-0.060339243,0.320564392,0.713521567,-0.070995664,0.242349523,0.616734816,-0.000124909,1.130037559,0.003640824,-0.070995664,146.7264059,0.005040384,273
CGP.52411,-0.028453372,0.627634081,0.876438352,0.009749433,0.868020027,0.970573744,-5.17E-05,0.866776952,0.000809594,0.009749433,145.5668334,9.51E-05,293
CGP.54626,-0.070131548,0.381237232,0.75643337,-0.050025937,0.532486872,0.858620257,-0.000177359,0.988449987,0.004918434,-0.050025937,83.477062,0.002502594,158
CGS.15943,-0.356341888,2.38E-10,2.15E-08,-0.382651003,7.93E-12,1.43E-09,-0.000757232,0.931071614,0.126979541,-0.382651003,206.706325,0.14642179,298
CGS.20625,0.027514036,0.639041003,0.877036812,0.009316729,0.873827668,0.971068659,6.46E-05,1.060455196,0.000757022,0.009316729,145.6304409,8.68E-05,293
CH5132799,-0.147346986,0.016376594,0.170525407,-0.186849198,0.002256248,0.040838088,-0.000172439,0.814904915,0.021711134,-0.186849198,157.8509434,0.034912623,265
chicago.sky.blue.6b,0.021985264,0.715636161,0.918653511,0.022278332,0.712012599,0.921444562,5.31E-05,1.256244665,0.000483352,0.022278332,135.9033119,0.000496324,277
chidamide,-0.00517502,0.92863694,0.984590721,-0.016485821,0.775395676,0.942791104,-7.59E-06,0.874824787,2.68E-05,-0.016485821,153.9976018,0.000271782,302
CHIR.124,0.028256104,0.628846816,0.876438352,0.071320127,0.221965429,0.589306254,4.88E-05,0.69349458,0.000798407,0.071320127,137.4446212,0.00508656,295
CHIR.98014,0.108218041,0.070094177,0.363798812,0.120435051,0.043673782,0.298359548,0.000252163,1.172125029,0.011711145,0.120435051,124.0186579,0.014504601,281
CHIR.99021,0.135354373,0.022281759,0.205972119,0.142081417,0.016383513,0.168250547,0.000515331,1.257276882,0.018320806,0.142081417,122.6823573,0.020187129,285
chlorambucil,0.151026179,0.011246929,0.140392703,0.133747796,0.024954229,0.212773889,0.000325176,1.037990468,0.022808907,0.133747796,122.1415608,0.017888473,281
chloramphenicol.palmitate,-0.036877645,0.606913952,0.865824042,-0.006918873,0.923128106,0.984392518,-7.45E-05,1.182376467,0.001359961,-0.006918873,99.6849684,4.79E-05,197
chlorhexidine,0.104036191,0.088568333,0.403135442,0.138272786,0.023317783,0.207142024,0.000160865,0.939055993,0.010823529,0.138272701,116.3331854,0.019119363,269
chlormidazole,0.119577273,0.03717889,0.26217491,0.112421087,0.050198849,0.323057479,0.000200985,0.895976474,0.014298724,0.112421087,135.3557843,0.012638501,304
chlorogenic.acid,0.011067402,0.847852882,0.966969664,0.013432251,0.815871766,0.953496624,2.62E-05,1.012228695,0.000122487,0.013432251,149.9582978,0.000180425,303
chloropyramine,-0.086567454,0.386962596,0.756455841,-0.046790801,0.640502948,0.910950829,-0.000138458,0.843233965,0.007493924,-0.046790801,53.90972627,0.002189379,102
chloroxine,0.11410855,0.045041483,0.289866967,0.157349071,0.005570919,0.07469158,0.000154637,0.892089136,0.013020761,0.157349071,130.610894,0.02475873,309
chlorpropamide,0.137008189,0.021137704,0.200328404,0.10374895,0.081454668,0.39501471,0.000339394,1.052269174,0.018771244,0.10374895,127.267649,0.010763845,283
chlorpyrifos,0.054041284,0.367643161,0.748603412,0.035144945,0.558119091,0.876101333,0.000124483,1.05889048,0.00292046,0.035144945,135.5621352,0.001235167,280
chlorquinaldol,0.008562496,0.882979628,0.976116207,0.077181548,0.183932656,0.549274876,2.09E-05,1.036654354,7.33E-05,0.077181548,137.9613586,0.005956991,298
chromocarb,0.183348352,0.002066986,0.049065495,0.174649458,0.003368543,0.053461694,0.000555107,1.170058769,0.033616618,0.174649458,115.9617512,0.030502433,280
cibenzoline,0.114867908,0.052317388,0.314338499,0.111198429,0.060363525,0.344319352,0.000161445,1.156789447,0.013194636,0.111198429,127.5430254,0.012365091,286
ciclesonide,-0.136177291,0.025242346,0.222871445,-0.129282371,0.03372125,0.252582676,-0.000434933,1.085112879,0.018544254,-0.129282371,153.0177613,0.016713931,270
ciclopirox,0.061053612,0.287045884,0.679154314,0.037630264,0.511953422,0.841909972,0.000136624,0.920001337,0.003727544,0.037630264,147.7237544,0.001416037,306
CID.5458317,0.059532253,0.295300867,0.690654465,0.153850941,0.006558479,0.084791769,4.71E-05,0.862458193,0.003544089,0.153850941,131.9992532,0.023670112,311
cidofovir,-0.093779736,0.117426491,0.470541463,-0.053117296,0.375902382,0.747673969,-0.00019912,1.058783893,0.008794639,-0.053117296,147.96298,0.002821447,280
cilostamide,-0.051131035,0.384000219,0.75643337,-0.057738032,0.325500914,0.704522158,-0.000117459,1.042086608,0.002614383,-0.057738032,154.9586217,0.00333368,292
cimetidine,0.016059339,0.795853698,0.959281667,0.023145979,0.709216193,0.921444562,2.87E-05,0.977621468,0.000257902,0.023145975,128.4563043,0.000535736,262
cinacalcet,-0.002898371,0.96060041,0.989999568,-0.009421255,0.872424115,0.970999322,-2.40E-06,0.908144302,8.40E-06,-0.009414528,148.3839357,8.88E-05,293
cinalukast,0.032532833,0.587758807,0.857074272,0.002721791,0.963835809,0.992336051,6.62E-05,1.07066836,0.001058385,0.002721791,140.1175883,7.41E-06,280
cinnarazine,0.005301993,0.929873348,0.984590721,0.004107207,0.945648275,0.987529162,1.14E-05,1.317251514,2.81E-05,0.004107207,138.9270446,1.69E-05,278
ciprofibrate,-0.0210987,0.730491875,0.927852837,-0.086647309,0.156433156,0.52378394,-6.68E-05,0.969075874,0.000445155,-0.086647309,146.6973867,0.007507756,269
cisplatin,0.050841521,0.382632085,0.75643337,-0.015299925,0.792876164,0.949615124,0.000134939,1.034519402,0.00258486,-0.015299925,151.2796888,0.000234088,297
CL.218872,-0.080501354,0.175338854,0.551844886,-0.073205223,0.217923387,0.585510514,-0.000143759,1.097015924,0.006480468,-0.073205223,153.4683469,0.005359005,285
cladribine,0.141339197,0.034911501,0.261708778,0.148081618,0.027028421,0.224926173,0.000291252,0.604792654,0.019976768,0.148081618,95.4148588,0.021928166,223
clebopride,-0.023589501,0.737073175,0.93043099,0.005887925,0.933225394,0.984918878,-5.58E-05,1.201733557,0.000556465,0.005887925,102.3935438,3.47E-05,205
clenbuterol,-0.032825395,0.591254784,0.858713067,-0.020636467,0.735698953,0.931446934,-7.64E-05,1.079321726,0.001077507,-0.020636467,138.2962412,0.000425864,270
clindamycin.phosphate,0.038166909,0.518110352,0.829417325,0.07011892,0.234707871,0.612026618,7.41E-05,1.084890072,0.001456713,0.07011892,134.8327566,0.004916663,289
clobetasol.propionate,-0.112813212,0.058479558,0.329885227,-0.09689984,0.104414068,0.430380035,-0.000417648,1.124359474,0.012726821,-0.09689984,155.2113273,0.009389579,282
clobutinol,0.018666749,0.782585281,0.953105598,0.036332507,0.591104604,0.892477208,6.34E-05,1.303786923,0.000348448,0.036332507,106.9670917,0.001320051,221
