"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"274",1,"-0.25","Cell_No_1","bacterial DNA gyrase inhibitor",0.48535,1.25,0.219,90,0.522
"275",1,"-0.25","Cell_No_1","BCL inhibitor",0.53688,1.38,0.146,257,0.395
"276",1,"-0.25","Cell_No_1","Bcr.Abl kinase inhibitor",0.37376,0.965,0.476,216,0.734
"277",1,"-0.25","Cell_No_1","benzodiazepine receptor agonist",0.43172,1.11,0.337,454,0.692
"278",1,"-0.25","Cell_No_1","bromodomain inhibitor",0.63113,1.61,0.042,260,0.456
"279",1,"-0.25","Cell_No_1","calcium channel blocker",0.3989,1.02,0.448,112,0.741
"280",1,"-0.25","Cell_No_1","CC chemokine receptor antagonist",-0.42613,-1.11,0.335,1074,0.814
"281",1,"-0.25","Cell_No_1","CDK inhibitor",-0.27991,-0.716,0.796,1120,0.985
"282",1,"-0.25","Cell_No_1","CHK inhibitor",-0.48714,-1.24,0.233,1184,0.728
"283",1,"-0.25","Cell_No_1","cyclooxygenase inhibitor",-0.33895,-0.866,0.604,1050,0.921
"284",1,"-0.25","Cell_No_1","cytochrome P450 inhibitor",-0.6329,-1.61,0.0536,965,0.923
"285",1,"-0.25","Cell_No_1","DNA alkylating agent",0.25061,0.638,0.904,380,0.941
"286",1,"-0.25","Cell_No_1","DNA inhibitor",0.20958,0.55,0.963,262,0.986
"287",1,"-0.25","Cell_No_1","DNA methyltransferase inhibitor",0.49956,1.28,0.172,114,0.51
"288",1,"-0.25","Cell_No_1","DNA polymerase inhibitor",0.24053,0.638,0.917,89,0.941
"289",1,"-0.25","Cell_No_1","DNA synthesis inhibitor",-0.21393,-0.544,0.953,1320,0.996
"290",1,"-0.25","Cell_No_1","dopamine receptor antagonist",0.3113,0.798,0.691,336,0.937
"291",1,"-0.25","Cell_No_1","estrogen receptor agonist",0.64407,1.67,0.0455,410,0.447
"292",1,"-0.25","Cell_No_1","estrogen receptor antagonist",0.55534,1.43,0.145,126,0.435
"293",1,"-0.25","Cell_No_1","FGFR inhibitor",-0.42109,-1.05,0.401,1137,0.836
"294",1,"-0.25","Cell_No_1","FLT3 inhibitor",-0.58248,-1.46,0.111,1142,1
"295",1,"-0.25","Cell_No_1","glucocorticoid receptor agonist",-0.22621,-0.573,0.952,1235,1
"296",1,"-0.25","Cell_No_1","glutamate receptor antagonist",-0.57262,-1.45,0.118,1135,0.919
"297",1,"-0.25","Cell_No_1","glycogen synthase kinase inhibitor",-0.53558,-1.35,0.168,1193,0.805
"298",1,"-0.25","Cell_No_1","growth factor receptor inhibitor",-0.31434,-0.794,0.682,1319,0.925
"299",1,"-0.25","Cell_No_1","HCV inhibitor",0.5548,1.4,0.134,1,0.401
"300",1,"-0.25","Cell_No_1","HDAC inhibitor",-0.37666,-0.97,0.485,1095,0.879
"301",1,"-0.25","Cell_No_1","histamine receptor antagonist",-0.22022,-0.555,0.952,1249,1
"302",1,"-0.25","Cell_No_1","histone lysine methyltransferase inhibitor",-0.66133,-1.68,0.0275,1317,0.945
"303",1,"-0.25","Cell_No_1","HMGCR inhibitor",0.56098,1.42,0.124,67,0.406
"304",1,"-0.25","Cell_No_1","HSP inhibitor",-0.34445,-0.882,0.59,1303,0.975
"305",1,"-0.25","Cell_No_1","JAK inhibitor",-0.2614,-0.667,0.867,1059,0.965
"306",1,"-0.25","Cell_No_1","KIT inhibitor",-0.37008,-0.923,0.518,1045,0.921
"307",1,"-0.25","Cell_No_1","MDM inhibitor",-0.54529,-1.4,0.132,777,0.839
"308",1,"-0.25","Cell_No_1","MEK inhibitor",0.37225,0.976,0.451,259,0.747
"309",1,"-0.25","Cell_No_1","MET inhibitor",-0.44897,-1.14,0.311,1224,0.87
"310",1,"-0.25","Cell_No_1","microtubule inhibitor",-0.38418,-0.971,0.452,1113,0.91
"311",1,"-0.25","Cell_No_1","mTOR inhibitor",-0.42935,-1.11,0.317,1104,0.814
"312",1,"-0.25","Cell_No_1","NFkB pathway inhibitor",0.39666,0.996,0.45,83,0.749
"313",1,"-0.25","Cell_No_1","opioid receptor agonist",-0.55203,-1.41,0.133,1169,0.924
"314",1,"-0.25","Cell_No_1","p38 MAPK inhibitor",-0.52759,-1.32,0.162,1152,0.691
"315",1,"-0.25","Cell_No_1","PARP inhibitor",-0.33524,-0.857,0.604,906,0.911
"316",1,"-0.25","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.31936,-0.805,0.685,1106,0.956
"317",1,"-0.25","Cell_No_1","phosphatase inhibitor",-0.43043,-1.09,0.364,1047,0.821
"318",1,"-0.25","Cell_No_1","phosphodiesterase inhibitor",0.5655,1.45,0.111,200,0.519
"319",1,"-0.25","Cell_No_1","PI3K inhibitor",-0.34611,-0.873,0.61,1178,0.936
"320",1,"-0.25","Cell_No_1","PLK inhibitor",0.39423,1.02,0.423,97,0.741
"321",1,"-0.25","Cell_No_1","potassium channel blocker",-0.27944,-0.704,0.812,1295,0.98
"322",1,"-0.25","Cell_No_1","PPAR receptor agonist",0.5691,1.48,0.0915,288,0.543
"323",1,"-0.25","Cell_No_1","progesterone receptor agonist",-0.51319,-1.29,0.2,1337,0.66
"324",1,"-0.25","Cell_No_1","proteasome inhibitor",0.29597,0.77,0.718,363,0.951
"325",1,"-0.25","Cell_No_1","protein synthesis inhibitor",-0.26262,-0.666,0.847,1271,0.945
"326",1,"-0.25","Cell_No_1","protein tyrosine kinase inhibitor",-0.35001,-0.879,0.58,1109,0.951
"327",1,"-0.25","Cell_No_1","RAF inhibitor",-0.44146,-1.13,0.308,1168,0.85
"328",1,"-0.25","Cell_No_1","RET tyrosine kinase inhibitor",-0.67456,-1.73,0.0391,1269,1
"329",1,"-0.25","Cell_No_1","retinoid receptor agonist",-0.28524,-0.735,0.768,1187,0.98
"330",1,"-0.25","Cell_No_1","ribonucleotide reductase inhibitor",0.19152,0.487,0.983,453,0.984
"331",1,"-0.25","Cell_No_1","serotonin receptor agonist",-0.26271,-0.673,0.849,1021,0.979
"332",1,"-0.25","Cell_No_1","serotonin receptor antagonist",0.57358,1.43,0.121,109,0.435
"333",1,"-0.25","Cell_No_1","sodium channel blocker",0.28939,0.736,0.782,384,0.903
"334",1,"-0.25","Cell_No_1","src inhibitor",0.32347,0.843,0.63,98,0.89
"335",1,"-0.25","Cell_No_1","sterol demethylase inhibitor",-0.29094,-0.735,0.789,1077,0.98
"336",1,"-0.25","Cell_No_1","SYK inhibitor",0.41603,1.09,0.361,41,0.69
"337",1,"-0.25","Cell_No_1","TGF beta receptor inhibitor",0.74792,1.91,0.00659,199,0.273
"338",1,"-0.25","Cell_No_1","thymidylate synthase inhibitor",-0.54122,-1.39,0.12,850,0.774
"339",1,"-0.25","Cell_No_1","topoisomerase inhibitor",0.30171,0.768,0.724,242,0.886
"340",1,"-0.25","Cell_No_1","tubulin polymerization inhibitor",-0.4317,-1.08,0.35,1091,0.806
"341",1,"-0.25","Cell_No_1","tyrosine kinase inhibitor",-0.40017,-1.02,0.412,1109,0.868
"342",1,"-0.25","Cell_No_1","VEGFR inhibitor",-0.26732,-0.68,0.839,1106,0.992
"343",1,"-0.25","Cell_No_1","vitamin D receptor agonist",-0.5795,-1.48,0.0943,1170,1
"344",1,"-0.25","Cell_No_1","35_random_drugs",-0.48286,-1.22,0.226,1012,0.726
"345",1,"0","Cell_No_1","EGFR inhibitor",-0.29519,-0.731,0.756,1004,1
"346",1,"0","Cell_No_1","Abl kinase inhibitor",0.33485,0.844,0.641,468,0.88
"347",1,"0","Cell_No_1","acetylcholine receptor agonist",0.45426,1.15,0.263,466,0.683
"348",1,"0","Cell_No_1","acetylcholine receptor antagonist",-0.52659,-1.35,0.156,888,0.783
"349",1,"0","Cell_No_1","adenosine receptor antagonist",-0.40005,-0.988,0.471,909,0.89
"350",1,"0","Cell_No_1","adrenergic receptor agonist",0.28948,0.741,0.765,313,0.892
"351",1,"0","Cell_No_1","adrenergic receptor antagonist",-0.18853,-0.479,0.978,1165,1
"352",1,"0","Cell_No_1","AKT inhibitor",-0.53764,-1.33,0.171,883,0.762
"353",1,"0","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.33629,-0.883,0.573,1101,0.954
"354",1,"0","Cell_No_1","androgen receptor antagonist",0.57775,1.48,0.087,36,0.551
"355",1,"0","Cell_No_1","antioxidant",-0.51612,-1.31,0.171,1093,0.746
"356",1,"0","Cell_No_1","AP inhibitor",0.70342,1.83,0.0105,126,0.263
"357",1,"0","Cell_No_1","ATPase inhibitor",0.29803,0.77,0.724,143,0.908
"358",1,"0","Cell_No_1","Aurora kinase inhibitor",-0.16807,-0.421,1,990,0.996
"359",1,"0","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.39214,-1,0.441,1121,0.975
"360",1,"0","Cell_No_1","bacterial DNA gyrase inhibitor",0.4861,1.24,0.23,89,0.561
"361",1,"0","Cell_No_1","BCL inhibitor",0.53539,1.36,0.151,259,0.479
"362",1,"0","Cell_No_1","Bcr.Abl kinase inhibitor",0.37227,0.953,0.471,218,0.779
"363",1,"0","Cell_No_1","benzodiazepine receptor agonist",0.42873,1.1,0.336,458,0.691
"364",1,"0","Cell_No_1","bromodomain inhibitor",0.62965,1.58,0.064,262,0.433
"365",1,"0","Cell_No_1","calcium channel blocker",0.39964,1,0.456,111,0.763
"366",1,"0","Cell_No_1","CC chemokine receptor antagonist",0.30611,0.78,0.721,57,0.924
"367",1,"0","Cell_No_1","CDK inhibitor",-0.28518,-0.697,0.806,1127,0.997
"368",1,"0","Cell_No_1","CHK inhibitor",-0.49012,-1.26,0.21,1188,0.759
"369",1,"0","Cell_No_1","cyclooxygenase inhibitor",-0.34422,-0.858,0.603,1057,0.919
"370",1,"0","Cell_No_1","cytochrome P450 inhibitor",-0.63959,-1.63,0.0322,974,0.789
"371",1,"0","Cell_No_1","DNA alkylating agent",0.24762,0.642,0.905,384,0.962
"372",1,"0","Cell_No_1","DNA inhibitor",0.20808,0.531,0.97,264,0.994
"373",1,"0","Cell_No_1","DNA methyltransferase inhibitor",0.5003,1.28,0.2,113,0.578
"374",1,"0","Cell_No_1","DNA polymerase inhibitor",0.24127,0.612,0.901,88,0.963
"375",1,"0","Cell_No_1","DNA synthesis inhibitor",-0.21393,-0.542,0.959,1320,0.997
"376",1,"0","Cell_No_1","dopamine receptor antagonist",0.33141,0.857,0.608,340,0.891
"377",1,"0","Cell_No_1","estrogen receptor agonist",0.6411,1.64,0.0408,414,0.402
"378",1,"0","Cell_No_1","estrogen receptor antagonist",0.55608,1.46,0.104,125,0.513
"379",1,"0","Cell_No_1","FGFR inhibitor",-0.42557,-1.05,0.401,1143,0.987
"380",1,"0","Cell_No_1","FLT3 inhibitor",-0.58698,-1.48,0.0916,1148,0.959
"381",1,"0","Cell_No_1","glucocorticoid receptor agonist",-0.22772,-0.563,0.95,1237,1
"382",1,"0","Cell_No_1","glutamate receptor antagonist",-0.39517,-0.997,0.424,1141,0.942
"383",1,"0","Cell_No_1","glycogen synthase kinase inhibitor",-0.53856,-1.4,0.121,1197,1
"384",1,"0","Cell_No_1","growth factor receptor inhibitor",-0.31434,-0.784,0.687,1319,1
"385",1,"0","Cell_No_1","HCV inhibitor",-0.2461,-0.622,0.9,331,0.999
"386",1,"0","Cell_No_1","HDAC inhibitor",-0.35342,-0.891,0.561,1103,0.968
"387",1,"0","Cell_No_1","histamine receptor antagonist",-0.22097,-0.55,0.94,1250,1
"388",1,"0","Cell_No_1","histone lysine methyltransferase inhibitor",-0.66133,-1.71,0.0278,1317,0.743
"389",1,"0","Cell_No_1","HMGCR inhibitor",0.56246,1.45,0.108,65,0.467
"390",1,"0","Cell_No_1","HSP inhibitor",-0.3452,-0.878,0.582,1304,0.906
"391",1,"0","Cell_No_1","JAK inhibitor",-0.26739,-0.672,0.848,1067,0.963
"392",1,"0","Cell_No_1","KIT inhibitor",-0.37533,-0.953,0.47,1052,0.899
"393",1,"0","Cell_No_1","MDM inhibitor",-0.55198,-1.36,0.147,786,0.836
"394",1,"0","Cell_No_1","MEK inhibitor",0.3552,0.953,0.464,261,0.779
"395",1,"0","Cell_No_1","MET inhibitor",-0.44971,-1.13,0.29,1225,0.93
"396",1,"0","Cell_No_1","microtubule inhibitor",-0.3894,-0.992,0.461,1120,0.916
"397",1,"0","Cell_No_1","mTOR inhibitor",-0.40373,-1.03,0.419,1112,0.943
"398",1,"0","Cell_No_1","NFkB pathway inhibitor",0.48807,1.24,0.22,82,0.561
"399",1,"0","Cell_No_1","opioid receptor agonist",-0.555,-1.39,0.148,1173,0.849
"400",1,"0","Cell_No_1","p38 MAPK inhibitor",-0.53131,-1.39,0.138,1157,0.849
"401",1,"0","Cell_No_1","PARP inhibitor",-0.34269,-0.881,0.593,916,0.928
"402",1,"0","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.32463,-0.83,0.624,1113,0.948
"403",1,"0","Cell_No_1","phosphatase inhibitor",-0.43565,-1.12,0.322,1054,0.903
"404",1,"0","Cell_No_1","phosphodiesterase inhibitor",0.56401,1.44,0.0978,202,0.389
"405",1,"0","Cell_No_1","PI3K inhibitor",-0.38487,-0.967,0.467,1182,0.901
"406",1,"0","Cell_No_1","PLK inhibitor",0.39497,1.01,0.439,96,0.782
"407",1,"0","Cell_No_1","potassium channel blocker",-0.28018,-0.714,0.79,1296,0.995
"408",1,"0","Cell_No_1","PPAR receptor agonist",0.56762,1.44,0.106,290,0.389
"409",1,"0","Cell_No_1","progesterone receptor agonist",-0.51244,-1.28,0.185,1336,0.763
"410",1,"0","Cell_No_1","proteasome inhibitor",0.29299,0.735,0.765,367,0.872
"411",1,"0","Cell_No_1","protein synthesis inhibitor",-0.26307,-0.681,0.856,1273,0.973
"412",1,"0","Cell_No_1","protein tyrosine kinase inhibitor",-0.35522,-0.903,0.572,1116,0.975
"413",1,"0","Cell_No_1","RAF inhibitor",-0.44445,-1.15,0.295,1172,0.932
"414",1,"0","Cell_No_1","RET tyrosine kinase inhibitor",-0.67605,-1.72,0.0399,1271,1
"415",1,"0","Cell_No_1","retinoid receptor agonist",-0.28822,-0.723,0.787,1191,1
"416",1,"0","Cell_No_1","ribonucleotide reductase inhibitor",0.18854,0.477,0.991,457,0.986
"417",1,"0","Cell_No_1","serotonin receptor agonist",0.43289,1.11,0.33,372,0.714
"418",1,"0","Cell_No_1","serotonin receptor antagonist",0.64268,1.66,0.0371,127,0.484
"419",1,"0","Cell_No_1","sodium channel blocker",0.28715,0.747,0.769,387,0.913
"420",1,"0","Cell_No_1","src inhibitor",0.32422,0.836,0.625,97,0.86
"421",1,"0","Cell_No_1","sterol demethylase inhibitor",-0.29688,-0.743,0.779,1085,1
"422",1,"0","Cell_No_1","SYK inhibitor",0.41677,1.07,0.387,40,0.707
"423",1,"0","Cell_No_1","TGF beta receptor inhibitor",0.74644,1.85,0.00847,201,0.454
"424",1,"0","Cell_No_1","thymidylate synthase inhibitor",-0.61362,-1.56,0.0641,1015,0.85
"425",1,"0","Cell_No_1","topoisomerase inhibitor",0.34203,0.898,0.552,244,0.851
"426",1,"0","Cell_No_1","tubulin polymerization inhibitor",-0.43774,-1.1,0.335,1099,0.907
"427",1,"0","Cell_No_1","tyrosine kinase inhibitor",-0.40544,-1.03,0.397,1116,0.943
"428",1,"0","Cell_No_1","VEGFR inhibitor",-0.27264,-0.694,0.837,1113,0.978
"429",1,"0","Cell_No_1","vitamin D receptor agonist",-0.47868,-1.22,0.23,1029,0.804
"430",1,"0","Cell_No_1","35_random_drugs",-0.30101,-0.763,0.733,1216,1
"431",1,"0.25","Cell_No_1","EGFR inhibitor",-0.28477,-0.746,0.775,1011,1
"432",1,"0.25","Cell_No_1","Abl kinase inhibitor",0.32738,0.833,0.641,478,0.891
"433",1,"0.25","Cell_No_1","acetylcholine receptor agonist",0.44682,1.14,0.282,476,0.724
"434",1,"0.25","Cell_No_1","acetylcholine receptor antagonist",-0.53254,-1.36,0.158,896,0.83
"435",1,"0.25","Cell_No_1","adenosine receptor antagonist",-0.40451,-1.04,0.374,915,0.983
"436",1,"0.25","Cell_No_1","adrenergic receptor agonist",0.29617,0.752,0.734,266,0.93
"437",1,"0.25","Cell_No_1","adrenergic receptor antagonist",-0.19153,-0.504,0.984,1169,1
"438",1,"0.25","Cell_No_1","AKT inhibitor",-0.54361,-1.39,0.132,891,0.962
"439",1,"0.25","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.34002,-0.868,0.618,1106,0.904
"440",1,"0.25","Cell_No_1","androgen receptor antagonist",0.57627,1.48,0.1,38,0.571
"441",1,"0.25","Cell_No_1","antioxidant",-0.51984,-1.33,0.182,1098,0.753
"442",1,"0.25","Cell_No_1","AP inhibitor",0.70044,1.81,0.0252,130,0.298
"443",1,"0.25","Cell_No_1","ATPase inhibitor",0.29355,0.735,0.785,149,0.895
"444",1,"0.25","Cell_No_1","Aurora kinase inhibitor",-0.17259,-0.436,0.994,996,0.994
"445",1,"0.25","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.39511,-1.03,0.365,1125,0.959
"446",1,"0.25","Cell_No_1","bacterial DNA gyrase inhibitor",0.48461,1.24,0.225,91,0.618
"447",1,"0.25","Cell_No_1","BCL inhibitor",0.5272,1.34,0.174,270,0.529
"448",1,"0.25","Cell_No_1","Bcr.Abl kinase inhibitor",0.36631,0.924,0.529,226,0.79
"449",1,"0.25","Cell_No_1","benzodiazepine receptor agonist",0.42125,1.05,0.383,468,0.73
"450",1,"0.25","Cell_No_1","bromodomain inhibitor",0.62147,1.58,0.0587,273,0.555
"451",1,"0.25","Cell_No_1","calcium channel blocker",0.39741,0.988,0.447,114,0.739
"452",1,"0.25","Cell_No_1","CC chemokine receptor antagonist",0.45235,1.13,0.305,139,0.697
"453",1,"0.25","Cell_No_1","CDK inhibitor",-0.28819,-0.742,0.747,1131,1
"454",1,"0.25","Cell_No_1","CHK inhibitor",-0.49309,-1.26,0.212,1192,0.806
"455",1,"0.25","Cell_No_1","cyclooxygenase inhibitor",-0.34948,-0.906,0.557,1064,0.98
"456",1,"0.25","Cell_No_1","cytochrome P450 inhibitor",-0.6448,-1.62,0.0409,981,0.851
"457",1,"0.25","Cell_No_1","DNA alkylating agent",0.24014,0.608,0.889,394,0.966
"458",1,"0.25","Cell_No_1","DNA inhibitor",0.19908,0.493,0.979,276,0.982
"459",1,"0.25","Cell_No_1","DNA methyltransferase inhibitor",0.49807,1.27,0.202,116,0.607
"460",1,"0.25","Cell_No_1","DNA polymerase inhibitor",0.23978,0.618,0.892,90,0.985
"461",1,"0.25","Cell_No_1","DNA synthesis inhibitor",-0.21542,-0.556,0.948,1322,1
"462",1,"0.25","Cell_No_1","dopamine receptor antagonist",0.36078,0.927,0.55,350,0.819
"463",1,"0.25","Cell_No_1","estrogen receptor agonist",0.63439,1.63,0.0414,423,0.57
"464",1,"0.25","Cell_No_1","estrogen receptor antagonist",0.55311,1.42,0.13,129,0.438
"465",1,"0.25","Cell_No_1","FGFR inhibitor",-0.42855,-1.12,0.299,1147,0.875
"466",1,"0.25","Cell_No_1","FLT3 inhibitor",-0.58998,-1.54,0.0882,1152,0.936
"467",1,"0.25","Cell_No_1","glucocorticoid receptor agonist",-0.22998,-0.568,0.929,1240,1
"468",1,"0.25","Cell_No_1","glutamate receptor antagonist",-0.36573,-0.93,0.528,1145,0.998
"469",1,"0.25","Cell_No_1","glycogen synthase kinase inhibitor",-0.54154,-1.37,0.153,1201,0.902
"470",1,"0.25","Cell_No_1","growth factor receptor inhibitor",-0.31583,-0.793,0.695,1321,0.998
"471",1,"0.25","Cell_No_1","HCV inhibitor",0.23501,0.601,0.927,341,0.944
"472",1,"0.25","Cell_No_1","HDAC inhibitor",-0.34828,-0.907,0.553,1108,1
"473",1,"0.25","Cell_No_1","histamine receptor antagonist",-0.22322,-0.561,0.952,1253,1
"474",1,"0.25","Cell_No_1","histone lysine methyltransferase inhibitor",-0.66281,-1.69,0.0359,1319,0.889
"475",1,"0.25","Cell_No_1","HMGCR inhibitor",0.56098,1.45,0.126,67,0.487
"476",1,"0.25","Cell_No_1","HSP inhibitor",-0.3478,-0.873,0.582,1084,0.923
"477",1,"0.25","Cell_No_1","JAK inhibitor",-0.27189,-0.702,0.812,1073,0.968
"478",1,"0.25","Cell_No_1","KIT inhibitor",-0.38057,-0.985,0.432,1059,0.943
"479",1,"0.25","Cell_No_1","MDM inhibitor",-0.5557,-1.4,0.123,791,1
"480",1,"0.25","Cell_No_1","MEK inhibitor",0.40572,1.04,0.396,272,0.712
"481",1,"0.25","Cell_No_1","MET inhibitor",-0.45268,-1.17,0.245,1229,0.972
"482",1,"0.25","Cell_No_1","microtubule inhibitor",-0.39238,-0.987,0.46,1124,0.978
"483",1,"0.25","Cell_No_1","mTOR inhibitor",-0.39948,-1.01,0.436,1116,0.965
"484",1,"0.25","Cell_No_1","NFkB pathway inhibitor",0.41479,1.05,0.4,84,0.73
"485",1,"0.25","Cell_No_1","opioid receptor agonist",-0.55798,-1.42,0.119,1177,1
"486",1,"0.25","Cell_No_1","p38 MAPK inhibitor",-0.53428,-1.35,0.145,1161,0.775
"487",1,"0.25","Cell_No_1","PARP inhibitor",-0.34716,-0.887,0.574,922,0.955
"488",1,"0.25","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.32764,-0.814,0.672,1117,0.984
"489",1,"0.25","Cell_No_1","phosphatase inhibitor",-0.44087,-1.14,0.326,1061,0.929
"490",1,"0.25","Cell_No_1","phosphodiesterase inhibitor",0.55805,1.44,0.0901,210,0.451
"491",1,"0.25","Cell_No_1","PI3K inhibitor",-0.34681,-0.891,0.559,1186,0.98
"492",1,"0.25","Cell_No_1","PLK inhibitor",0.39349,1.01,0.421,98,0.734
"493",1,"0.25","Cell_No_1","potassium channel blocker",-0.28167,-0.727,0.785,1298,0.977
"494",1,"0.25","Cell_No_1","PPAR receptor agonist",0.55943,1.45,0.115,301,0.487
"495",1,"0.25","Cell_No_1","progesterone receptor agonist",-0.51319,-1.31,0.196,1337,0.737
"496",1,"0.25","Cell_No_1","proteasome inhibitor",0.28629,0.718,0.79,376,0.89
"497",1,"0.25","Cell_No_1","protein synthesis inhibitor",-0.26656,-0.672,0.835,1274,0.987
"498",1,"0.25","Cell_No_1","protein tyrosine kinase inhibitor",-0.3582,-0.93,0.508,1120,0.998
"499",1,"0.25","Cell_No_1","RAF inhibitor",-0.44743,-1.13,0.323,1176,0.9
"500",1,"0.25","Cell_No_1","RET tyrosine kinase inhibitor",-0.67679,-1.71,0.0487,1272,1
"501",1,"0.25","Cell_No_1","retinoid receptor agonist",-0.29119,-0.736,0.789,1195,0.989
"502",1,"0.25","Cell_No_1","ribonucleotide reductase inhibitor",-0.18114,-0.454,0.991,1231,1
"503",1,"0.25","Cell_No_1","serotonin receptor agonist",0.3633,0.908,0.55,381,0.787
"504",1,"0.25","Cell_No_1","serotonin receptor antagonist",0.57377,1.48,0.11,111,0.571
"505",1,"0.25","Cell_No_1","sodium channel blocker",0.27968,0.739,0.766,397,0.918
"506",1,"0.25","Cell_No_1","src inhibitor",0.32273,0.82,0.675,99,0.88
"507",1,"0.25","Cell_No_1","sterol demethylase inhibitor",-0.3006,-0.775,0.711,1090,1
"508",1,"0.25","Cell_No_1","SYK inhibitor",0.41529,1.07,0.369,42,0.772
"509",1,"0.25","Cell_No_1","TGF beta receptor inhibitor",0.74049,1.86,0.0201,209,0.411
"510",1,"0.25","Cell_No_1","thymidylate synthase inhibitor",-0.22877,-0.583,0.935,1022,1
"511",1,"0.25","Cell_No_1","topoisomerase inhibitor",0.30379,0.768,0.742,253,0.937
"512",1,"0.25","Cell_No_1","tubulin polymerization inhibitor",-0.44152,-1.14,0.293,1104,0.929
"513",1,"0.25","Cell_No_1","tyrosine kinase inhibitor",-0.40869,-1.04,0.398,1015,0.983
"514",1,"0.25","Cell_No_1","VEGFR inhibitor",-0.27568,-0.704,0.821,1117,0.989
"515",1,"0.25","Cell_No_1","vitamin D receptor agonist",-0.34161,-0.878,0.6,1036,0.943
"516",1,"0.25","Cell_No_1","35_random_drugs",0.4788,1.23,0.205,275,0.591
"517",1,"0.5","Cell_No_1","EGFR inhibitor",-0.31032,-0.806,0.659,1013,0.971
"518",1,"0.5","Cell_No_1","Abl kinase inhibitor",0.32215,0.832,0.678,485,0.861
"519",1,"0.5","Cell_No_1","acetylcholine receptor agonist",0.44162,1.11,0.333,483,0.741
"520",1,"0.5","Cell_No_1","acetylcholine receptor antagonist",-0.53552,-1.37,0.144,900,0.722
"521",1,"0.5","Cell_No_1","adenosine receptor antagonist",-0.40749,-1.04,0.402,919,0.981
"522",1,"0.5","Cell_No_1","adrenergic receptor agonist",0.3669,0.936,0.49,272,0.804
"523",1,"0.5","Cell_No_1","adrenergic receptor antagonist",-0.19303,-0.508,0.988,1171,1
"524",1,"0.5","Cell_No_1","AKT inhibitor",-0.5466,-1.38,0.139,895,0.871
"525",1,"0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.34077,-0.875,0.587,1107,0.919
"526",1,"0.5","Cell_No_1","androgen receptor antagonist",0.57255,1.52,0.0673,43,0.405
"527",1,"0.5","Cell_No_1","antioxidant",-0.52059,-1.34,0.159,1099,0.721
"528",1,"0.5","Cell_No_1","AP inhibitor",0.69301,1.76,0.02,140,0.382
"529",1,"0.5","Cell_No_1","ATPase inhibitor",0.28683,0.732,0.78,158,0.903
"530",1,"0.5","Cell_No_1","Aurora kinase inhibitor",-0.17485,-0.452,0.996,999,0.992
"531",1,"0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.3966,-0.994,0.454,1127,1
"532",1,"0.5","Cell_No_1","bacterial DNA gyrase inhibitor",0.47716,1.21,0.253,101,0.586
"533",1,"0.5","Cell_No_1","BCL inhibitor",0.52347,1.33,0.163,275,0.493
"534",1,"0.5","Cell_No_1","Bcr.Abl kinase inhibitor",0.36109,0.921,0.527,233,0.799
"535",1,"0.5","Cell_No_1","benzodiazepine receptor agonist",0.41602,1.06,0.391,475,0.754
"536",1,"0.5","Cell_No_1","bromodomain inhibitor",0.61775,1.55,0.0686,278,0.412
"537",1,"0.5","Cell_No_1","calcium channel blocker",0.39069,0.993,0.455,123,0.764
"538",1,"0.5","Cell_No_1","CC chemokine receptor antagonist",0.2983,0.76,0.748,289,0.889
"539",1,"0.5","Cell_No_1","CDK inhibitor",-0.28969,-0.756,0.748,1133,0.981
"540",1,"0.5","Cell_No_1","CHK inhibitor",-0.49458,-1.24,0.228,1194,0.842
"541",1,"0.5","Cell_No_1","cyclooxygenase inhibitor",-0.35023,-0.899,0.568,1065,0.96
"542",1,"0.5","Cell_No_1","cytochrome P450 inhibitor",-0.64703,-1.71,0.0405,984,0.792
"543",1,"0.5","Cell_No_1","DNA alkylating agent",0.23565,0.601,0.927,400,0.974
"544",1,"0.5","Cell_No_1","DNA inhibitor",0.19609,0.483,0.984,280,0.985
"545",1,"0.5","Cell_No_1","DNA methyltransferase inhibitor",0.49138,1.24,0.235,125,0.617
