pert_iname,norm_cs,moa
BRD-A80383043,-0.4181,Glutamate receptor agonist|Glutamate receptor antagonist
BRD-A84389633,0.401733333,Serotonin receptor antagonist
BRD-A85216385,-0.8616,Dopamine receptor antagonist
BRD-A86415025,-0.8434,Glutamate receptor antagonist
BRD-A92439610,0.47,Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist
BRD-A92800748,0.17708125,TIE inhibitor
BRD-A94523291,0.458866667,Glucocorticoid receptor agonist
BRD-A95513702,0.380575,Aromatase inhibitor
BRD-A96799240,-0.01338,Retinoid receptor antagonist
BRD-K00824317,0.588166667,Glucocorticoid receptor agonist
BRD-K01192156,-0.069883333,Protein tyrosine kinase inhibitor
BRD-K01815685,-0.024844444,"Aryl hydrocarbon receptor agonist|Indoleamine 2,3-dioxygenase inhibitor"
BRD-K02581333,0.338783333,Tyrosine phosphatase inhibitor
BRD-K03070961,-1.1115,Cytochrome P450 inhibitor
BRD-K03670461,0.103283333,EGFR inhibitor
BRD-K04497194,0,MDM inhibitor|FXR antagonist|PXR ligand|Tyrosine phosphatase inhibitor|Vitamin D receptor agonist
BRD-K04546108,0.1887,JAK inhibitor
BRD-K04877770,0.296063636,Farnesyltransferase inhibitor
BRD-K04887706,0.14366875,AKT inhibitor
BRD-K04923131,0.092046667,GSK inhibitor|Lipoxygenase inhibitor
BRD-K05396879,0.584833333,PPAR receptor agonist
BRD-K06817181,-0.40896,JAK inhibitor
BRD-K07303502,0.31252,Cytosolic phospholipase inhibitor
BRD-K07888196,0.003588889,IGF-1 inhibitor
BRD-K08111712,-0.0998,Protein synthesis inhibitor
BRD-K08115555,-0.396083333,TNF inhibitor
BRD-K08177763,-0.0105625,MTOR inhibitor
BRD-K08703257,0.16665,PARP inhibitor
BRD-K09635134,0.1405,Negative control for D-erythro-MAPP
BRD-K09668667,-0.5968,Carcinogen
BRD-K09784055,-0.267566667,Apoptosis stimulant
BRD-K09907482,-0.0273,Tyrosine phosphatase inhibitor
BRD-K09991945,0.038438095,PKC inhibitor
BRD-K10016611,-0.419771429,Acetylcholinesterase inhibitor
BRD-K10136726,-0.179714286,Chymotrypsin inhibitor
BRD-K12244279,-0.22605,MEK inhibitor
BRD-K12567312,0.03445,GABA receptor antagonist
BRD-K13544237,-0.18734,Dopamine receptor agonist
BRD-K13994703,0.92,Adrenergic receptor antagonist
BRD-K14329163,-0.347616667,Calcium channel activator
BRD-K14441456,0.2375,EGFR inhibitor
BRD-K14643723,0.1348,Carbonic anhydrase inhibitor
BRD-K14696368,-0.332483333,NFKB inhibitor
BRD-K14965640,-0.27765,Cyclooxygenase inhibitor
BRD-K15107389,-0.513,Ribosomal protein inhibitor
BRD-K15164005,-0.25383,Carboxylesterase inhibitor
BRD-K15241725,0,Vesicular monoamine transporter inhibitor
BRD-K15318383,-0.51748,Thrombin inhibitor
BRD-K16133773,0.475925,"17,20 lyase inhibitor|Cytochrome P450 inhibitor|Steroid sulfatase inhibitor|Androgen biosynthesis inhibitor"
BRD-K16233984,-0.2887625,Azo dye used in titrations to detect metal ions
BRD-K16762525,-0.8026,Bacterial 50S ribosomal subunit inhibitor
BRD-K17415526,-0.6997375,Protein tyrosine kinase inhibitor
BRD-K17874705,-0.312016667,Histamine receptor agonist
BRD-K18059238,-0.17578,Cyclooxygenase inhibitor|Prostanoid receptor agonist
BRD-K18135438,-0.2119,11-beta-HSD1 inhibitor|FXR agonist
BRD-K19136521,-0.1275,CDK inhibitor|GSK inhibitor
BRD-K19216856,0.168175,Nitric oxide synthase inhibitor
BRD-K20152659,-0.794085714,Cholesterol inhibitor|Platelet aggregation inhibitor|Prostanoid receptor agonist
BRD-K20168484,0.4519,Lipoxygenase inhibitor
BRD-K20497775,0,Aryl hydrocarbon receptor agonist
BRD-K20986251,0.4578,FXR antagonist|Vitamin D receptor agonist
BRD-K21910317,0,ATP synthase inhibitor
BRD-K22848513,0.527225,"Nuclear factor erythroid derived, like (NRF2) activator|Apoptosis stimulant|BCL inhibitor|Glutathione Reductase (NADPH) Activators|Heme Oxygenase Activators|IKK-1 (IKK-alpha) Inhibitors|NFKB inhibitor|Nitric oxide production inhibitor|PPAR receptor agonist|Reducing agent"
BRD-K22969690,0.132828571,Bacterial 50S ribosomal subunit inhibitor
BRD-K23875128,0.554671429,Rho associated kinase inhibitor
BRD-K23922020,0,Acetylcholine receptor agonist
BRD-K24255045,0.65365,Androgen receptor antagonist
BRD-K24689407,0.669,Nitric oxide synthase inhibitor
BRD-K25079130,0.481842857,Nucleophosmin inhibitor
BRD-K25690923,-0.232491667,Macrophage inhibitor
BRD-K26011976,0.254625,Topoisomerase inhibitor
BRD-K26373640,-0.46728,IKK inhibitor|Syk inhibitor
BRD-K26548821,0.2055,Dopamine receptor agonist
BRD-K26619122,0.58525,GABA receptor antagonist
BRD-K26664453,-0.141326667,Tubulin inhibitor
BRD-K27853494,1.1261,Adrenergic receptor agonist
BRD-K28120222,-0.023116667,NFKB inhibitor
BRD-K28296557,0.10813,AKT inhibitor
BRD-K28761384,0.0912375,Dopamine receptor antagonist
BRD-K29133151,0.016816667,Thromboxane receptor antagonist
BRD-K29542628,0,Src inhibitor
BRD-K30697463,0.6673,Glucocorticoid receptor agonist
BRD-K31168993,-0.8046,Selective serotonin reuptake inhibitor (SSRI)
BRD-K31342827,0.202,CDK inhibitor|PKC inhibitor
BRD-K33211335,0.2377875,Glutamate receptor antagonist|Sigma receptor agonist
BRD-K33396764,-0.2267375,Omega 3 fatty acid stimulant
BRD-K33583600,-0.032193333,Guanylate cyclase activator
BRD-K34533029,0.232275,EGFR inhibitor
BRD-K34685430,-0.40865,Dopamine receptor antagonist|Serotonin receptor antagonist
BRD-K36381762,1.1112,Opioid receptor antagonist
BRD-K37846922,-0.1246,"CHK inhibitor|Cytochrome P450 activator|Indoleamine 2,3-dioxygenase inhibitor"
BRD-K38310698,0,Protein synthesis inhibitor
BRD-K38687824,-0.52705,Beta amyloid inhibitor
BRD-K38704569,-1.0731,5-alpha reductase inhibitor
BRD-K39569857,0.299025,Nucleophosmin inhibitor
BRD-K40331046,0,CDK inhibitor
BRD-K40654626,0,Immunostimulant
BRD-K40853697,-0.323316667,STAT inhibitor
BRD-K41170226,-0.10527,G protein-coupled receptor agonist|Biliverdin reductase A activator
BRD-K41708980,0.7381,Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist
BRD-K42205652,0,Src inhibitor|Syk inhibitor
BRD-K42573370,0.1548,Nucleophosmin inhibitor
BRD-K43405658,-0.0317,Protein tyrosine kinase inhibitor
BRD-K43796186,0,EGFR inhibitor
BRD-K43966364,0.3067125,Bacterial cell wall synthesis inhibitor
BRD-K44408410,-0.150716667,HIF Inhibitor
BRD-K45330754,-0.368711111,Estrogen receptor agonist
BRD-K45437867,-0.192425,Acetylcholine receptor agonist
BRD-K46678324,0.390128571,Rho associated kinase inhibitor
BRD-K47000838,-0.039328571,Tubulin inhibitor
BRD-K47869605,-0.219333333,Tubulin inhibitor
BRD-K48099440,0,Prostanoid receptor antagonist
BRD-K48115423,0.320266667,Matrix metalloprotease inhibitor
BRD-K48195008,-0.181925,Estrogen receptor agonist|Estrogenic hormone
BRD-K49236613,0,TRPV antagonist
BRD-K49657628,-0.07095,EGFR inhibitor|Tyrosine kinase inhibitor
BRD-K49668410,-0.265633333,Bacterial 50S ribosomal subunit inhibitor
BRD-K50311478,-0.101855556,Chymotrypsin inhibitor
BRD-K50324045,0.524985714,Nucleophosmin inhibitor
BRD-K50384076,0.069275,Opioid receptor antagonist
BRD-K50495309,0.179058824,Src inhibitor
BRD-K53532120,1.13395,Opioid receptor agonist
BRD-K54264597,0.95545,Mineralocorticoid receptor antagonist
BRD-K54606188,0.437407407,Bromodomain inhibitor
BRD-K54729176,0,HDAC inhibitor
BRD-K55591206,-0.28995,Bacterial DNA inhibitor
BRD-K56483981,1.2223,Glutamate inhibitor|Macrophage inhibitor
BRD-K57926513,-0.282633333,PDGFR inhibitor
BRD-K58930050,-0.6,Glutamate receptor antagonist
BRD-K59058747,-0.78685,Mucolytic
BRD-K59333713,0.10875,Adrenergic receptor antagonist
BRD-K59573506,0.072133333,Androgen receptor antagonist|Progesterone receptor agonist|Testosterone receptor antagonist
BRD-K59670716,-1.1547,DNA alkylating agent|DNA synthesis inhibitor
BRD-K60174629,0.003385714,Prolyl endopeptidase inhibitor
BRD-K61033289,0.534025,PPAR receptor agonist
BRD-K61195623,-0.254977778,Tubulin inhibitor|Angiogenesis inhibitor|Apoptosis stimulant
BRD-K61217870,0.180966667,Glutamate receptor antagonist
BRD-K61691971,0.615825,Nucleophosmin inhibitor
BRD-K61734568,0.6018,BCL inhibitor
BRD-K61737877,0,VEGFR inhibitor
BRD-K63750851,-0.34905,Dehydrogenase inhibitor|Inositol monophosphatase inhibitor
BRD-K63784565,0.1443,Topoisomerase inhibitor
BRD-K63792901,0.149144444,Acetylcholine receptor agonist
BRD-K65592642,0.09035,Gamma secretase inhibitor
BRD-K65856711,0,Phosphodiesterase inhibitor
BRD-K66766661,-0.6599,Estrogen receptor agonist
BRD-K67174965,-0.2208,Mucolytic
BRD-K67506692,0.601533333,MAP kinase inhibitor
BRD-K68144790,0.42175,Apoptosis stimulant
BRD-K68202742,0.42418,HDAC inhibitor|CDK expression enhancer|ID1 expression inhibitor
BRD-K68336408,0.2608,EGFR inhibitor
BRD-K68552125,-0.278933333,PKC activator
BRD-K68873215,-0.12035,Phosphodiesterase inhibitor
BRD-K70821460,-0.61786,Histamine receptor agonist
BRD-K71860425,0.3304375,CDK inhibitor
BRD-K72166146,-0.025976923,Serotonin receptor agonist
BRD-K72541103,0.426411111,JAK inhibitor
BRD-K72783841,-0.377411111,EGFR inhibitor
BRD-K73261812,0.182106667,Beta catenin inhibitor
BRD-K73589401,0.1787375,Mineralocorticoid receptor agonist
BRD-K73610817,-0.32955,XIAP inhibitor
BRD-K73700643,-0.0223,Melatonin receptor agonist
BRD-K74305673,0.27475625,IKK inhibitor|NFKB inhibitor
BRD-K74430258,0.137288889,Organic compound
BRD-K74733595,-0.165357143,HDAC inhibitor
BRD-K75181824,0.288022222,Inhibitor of methyl esterification of geranylgeranylated proteins
BRD-K75516118,0,Phosphodiesterase inhibitor|Interleukin receptor antagonist
BRD-K76022557,-0.036611111,Dopamine receptor agonist
BRD-K76064317,-0.099625,FLT3 inhibitor
BRD-K76274772,-0.39725,Ceramidase inhibitor
BRD-K76674262,0.101645455,Protein synthesis inhibitor
BRD-K77245796,0.99555,GABA receptor agonist
BRD-K78844995,0.278457143,Sigma receptor agonist
BRD-K79437791,-0.2336375,Inhibitor of methylation of endogenous isoprenylated proteins
BRD-K79511609,0.5563,Adenosine receptor agonist
BRD-K80672993,-0.253192308,Pyruvate kinase isozyme activator
BRD-K81647657,-0.20775,PI3K inhibitor
BRD-K82216340,-0.024666667,Progesterone receptor agonist
BRD-K82225283,0.3088625,Nitric oxide stimulant|Guanylate cyclase stimulant
BRD-K83354763,-0.178846667,NFKB inhibitor
BRD-K84798689,-0.4127375,Potassium channel activator
BRD-K84924563,-0.199190909,Glutamate receptor antagonist|Glutaminase inhibitor
BRD-K85767870,-1.07325,Adenosine receptor agonist
BRD-K87226815,0.309375,Bacterial cell wall synthesis inhibitor
BRD-K87919739,0.16906,Receptor tyrosine protein kinase inhibitor
BRD-K88741031,0,Tyrosine kinase inhibitor|EGFR inhibitor
BRD-K88969189,0,Estrogen receptor agonist
BRD-K89329876,-0.004721429,Kinesin inhibitor
BRD-K89997465,0.0522,Dopamine receptor antagonist
BRD-K90864987,-0.398,HSP inducer
BRD-K90976994,-0.2742,Bile acid
BRD-K92073408,-0.034685714,Progestogen hormone|Progesterone receptor agonist
BRD-K92301463,0.074064286,Prostanoid receptor agonist
BRD-K92490248,0,Glutathione transferase stimulant
BRD-K92980438,0.1185,Hexokinase inhibitor
BRD-K93080877,-0.14878,Tripeptidyl peptidase inhibitor
BRD-K93725829,0.157446667,MAP kinase inhibitor
BRD-K94919853,0.069733333,Butyrylcholinesterase inhibitor
BRD-K95676198,0.353042857,JAK inhibitor
BRD-K95992530,0.15625,Integrin inhibitor
BRD-K96188950,0,NFKB inhibitor|HIV inhibitor
BRD-K97019106,-0.04462,Acetylcholine receptor agonist
BRD-K97118047,-0.300145455,Casein kinase inhibitor
BRD-K97330509,0.308557143,Src inhibitor
BRD-K97440753,0.17834,Adrenergic receptor antagonist|Prolactin inhibitor
BRD-K97808269,0.012166667,Glycolysis inhibitor
BRD-K99615199,0.126166667,Progesterone receptor agonist
BRD-K99667445,-0.7114,Topoisomerase inhibitor
BRD-M15413738,-1.3017,Bacterial 30S ribosomal subunit inhibitor
BRD-U01690642,-0.4171125,Isoprenylated protein methylation inhibitor
BRD-U08759356,0.9672,EGFR inhibitor
brefeldin-a,0.27615,Protein synthesis inhibitor|BIG1 inhibitor
brequinar,-0.0221,Dihydroorotate dehydrogenase inhibitor
bretazenil,0.250466667,GABA receptor agonist
bretylium,-1.2292,Norepinephrine inhibitor
brexpiprazole,0.082075,Dopamine receptor antagonist
brimonidine,0.3737,Adrenergic receptor agonist
brinzolamide,-0.0816875,Carbonic anhydrase inhibitor
brivanib,-0.364125,FGFR inhibitor|VEGFR inhibitor
brivudine,0.627255556,DNA inhibitor
BRL-15572,-0.05865,Serotonin receptor antagonist
BRL-37344,0.1071375,Adrenergic receptor agonist
BRL-50481,-0.40579,Phosphodiesterase inhibitor
BRL-52537,0.179633333,Opioid receptor agonist
BRL-54443,-0.488385714,Serotonin receptor agonist
bromebric-acid,0,Purine antagonist|DNA inhibitor
bromfenac,-0.433566667,Cyclooxygenase inhibitor
bromhexine,-0.1342,Mucolytic
bromocriptine,1.0595,Dopamine receptor agonist
bromosporine,0.409675,Bromodomain inhibitor
bromperidol,1.0629,Dopamine receptor antagonist
brompheniramine,-0.037666667,Histamine receptor antagonist
bropirimine,-0.22665,Interferon inducer
broxuridine,-0.26825,Antimetabolite
bruceantin,0.9276,Protein synthesis inhibitor
brucine,-0.218672727,Glycine receptor antagonist
BS-181,-0.216542857,CDK inhibitor
BTS-54505,0.011688889,Dopamine receptor antagonist|Adrenergic receptor antagonist|Norepinephrine reuptake inhibitor|Serotonin reuptake inhibitor
BU-224,-0.1486,Imidazoline receptor agonist|Imidazoline ligand
BU-226,-0.1223,Imidazoline receptor agonist|Imidazoline ligand
BU-239,0.3769,Imidazoline receptor agonist
bucladesine,-0.398,Adenosine receptor agonist|CAMP stimulant
buddleoflavonoloside,0.359314286,Acetylcholinesterase inhibitor
budesonide,0.900542857,Glucocorticoid receptor agonist
budipine,-0.648675,Glutamate receptor antagonist
bufalin,0.179166667,Na/K-ATPase inhibitor
bufexamac,0,Cyclooxygenase inhibitor
buflomedil,-0.2007,Adrenergic receptor antagonist|Calcium channel blocker
bulleyaconitine-a,0.4188,Analgesic
bumetanide,-0.215277778,Solute carrier family member inhibitor
buparlisib,0.097890909,PI3K inhibitor
buphenine,0.26745,Adrenergic receptor agonist
bupivacaine,-0.0133,Sodium channel inhibitor
bupropion,-0.359457143,Dopamine receptor antagonist
buspirone,-0.128316667,Serotonin receptor agonist
busulfan,0.159183333,DNA inhibitor
butaclamol,0.29274,Dopamine receptor antagonist
butalbital,-0.375666667,GABA receptor antagonist
butamben,0.9652,Sodium channel inhibitor
butein,-0.474171429,EGFR inhibitor|Src inhibitor
butenafine,0,Fungal squalene epoxidase inhibitor
butoconazole,0.508866667,Bacterial cell wall synthesis inhibitor
butorphanol-(+)-tartrate,0.2833125,Opioid receptor agonist|Opioid receptor antagonist
butylparaben,0.0772875,DNA inhibitor
BVD-523,-0.165,MAP kinase inhibitor
BVT-948,0,Tyrosine phosphatase inhibitor
BW-180C,0.0221,Opioid receptor agonist
BW-373U86,0,Opioid receptor agonist
BW-723C86,-0.2353625,Serotonin receptor agonist
BW-B70C,-0.067628571,Lipoxygenase inhibitor
BX-795,0.136386364,IKK inhibitor
BX-912,0.230515385,PDK inhibitor
BYK-204165,0,PARP inhibitor
byssochlamic-acid,0.51135,Mycotoxin
C-1,-0.151357143,Protein kinase inhibitor
C-646,0.195935,Histone acetyltransferase inhibitor
C2-dihydroceramide,-1.3307,Inactive form of C2 ceramide
CA-074-Me,0.765785714,Cathepsin inhibitor
cabazitaxel,0.01754,Tubulin inhibitor
cabergoline,-0.014364286,Dopamine receptor agonist
cabozantinib,0.366811765,RET inhibitor|VEGFR inhibitor
caffeic-acid,-0.135642857,HIV inhibitor|Lipoxygenase inhibitor|NFKB inhibitor|Nitric oxide production inhibitor|PPAR receptor agonist|TNF inhibitor
caffeine,0.49705,Adenosine receptor antagonist|Phosphodiesterase inhibitor
calcifediol,0.266033333,Vitamin D receptor agonist
calcipotriol,0,Vitamin D receptor agonist
calcitriol,0.019988,Vitamin D receptor agonist
calmidazolium,0.414075,Calcium channel blocker|Calmodulin antagonist
calpeptin,0.170985714,Calpain inhibitor
calycanthine,0.5983875,GABA receptor antagonist
calyculin,-0.03055,Protein phosphatase inhibitor
CAM-9-026,0.41765,Membrane integrity inhibitor
camicinal,0.49035,Motilin receptor agonist
camostat-mesilate,-0.241225,Protease inhibitor|Peptidase inhibitor|Trypsin inhibitor
camptothecin,-0.2126,Topoisomerase inhibitor
canagliflozin,-0.134877778,Sodium channel inhibitor
candesartan,0.474655556,Angiotensin receptor antagonist
candesartan-cilextil,-0.1935,Angiotensin receptor antagonist
canertinib,0.290931818,EGFR inhibitor
cantharidin,1.1969,Protein phosphatase inhibitor
capecitabine,0.143614286,DNA inhibitor|Thymidylate synthase inhibitor
capsaicin,0.073653333,TRPV agonist
capsazepine,0.419577778,TRPV agonist
captopril,-0.1834,ACE inhibitor
carbachol,0.0523,Cholinergic receptor agonist
carbacyclin,0.0234,PPAR receptor agonist
carbamazepine,-0.32504,Carboxamide antiepileptic
carbaryl,0,Acetylcholinesterase inhibitor
carbendazim,-1.0445,Tubulin inhibitor
carbenoxolone,0.011895,11-beta-HSD1 inhibitor
carbidopa,0,Aromatic L-amino acid decarboxylase inhibitor
carbimazole,-0.29225,Antithyroid agent
carbinoxamine,-0.24735,Histamine receptor antagonist|Calcium channel blocker
carbofuran,0.2933875,Cholinesterase inhibitor
cardamonin,-0.9805,NFKB inhibitor
cardiogenol-c,-0.113375,Cardiomyogenesis inducer
carfilzomib,0.032542857,Proteasome inhibitor
carglumic-acid,0.379536364,Carbamoyl phosphate synthase activator
cariporide,0.54675,Sodium channel inhibitor
cariprazine,-0.353275,Dopamine receptor antagonist
carisoprodol,0.0221,Acetylcholine receptor antagonist
carmofur,-0.099433333,Thymidylate synthase inhibitor
carmoxirole,0.181733333,Dopamine receptor agonist
carmustine,-0.23505,DNA alkylating agent|DNA inhibitor
carnosol,0.8552,Antioxidant
carprofen,0.102671429,Cyclooxygenase inhibitor
carteolol,0.4391,Adrenergic receptor antagonist
carvedilol,-0.0321875,Adrenergic receptor antagonist
castanospermine,-0.275825,Glucosidase inhibitor
catechin,-0.11285,Beta secretase inhibitor|Fatty acid synthase inhibitor|LDL antioxidants
CAY-10415,-0.41135,Insulin sensitizer
CAY-10470,0.33525,NFKB inhibitor
CAY-10577,0.2666,Casein kinase inhibitor
CAY-10578,0.05814,Casein kinase inhibitor
CAY-10585,-0.02345,HIF modulator
CAY-10594,0.5186,Phospholipase inhibitor
CAY-10618,0.085857143,NAMPT inhibitor
CB-10-277,0.108327273,DNA inhibitor|DNA synthesis inhibitor
CC-401,0.281081818,JNK inhibitor
CC-930,-0.4873,JNK inhibitor
CCCP,0.1255,Mitochondrial oxidative phosphorylation uncoupler
CCMI,-0.51435,Acetylcholine receptor allosteric modulator
CCMQ,0.09155,Inhibitor of the binding of homoquinolinic acid to non-NMDA sensitive sites
CCT-018159,-0.1501,HSP inhibitor
CCT-031374,-0.460363636,WNT inhibitor
CD-1530,0.358825,Retinoid receptor agonist
CD-437,-0.0572,Retinoid receptor agonist
CDC,0.142225,Lipoxygenase inhibitor
cebranopadol,0,Opioid receptor agonist
cediranib,-0.107045455,VEGFR inhibitor|KIT inhibitor
cefaclor,-0.065225,Bacterial cell wall synthesis inhibitor
cefadroxil,-0.7657,Bacterial cell wall synthesis inhibitor
