"","pert_iname","norm_cs","moa"
"435","bifonazole",0.04676,"Sterol demethylase inhibitor"
"436","BIIB-021",0.542518181818182,"HSP inhibitor"
"437","bilobalide",0.50375,"GABA receptor modulator"
"438","bimatoprost",-0.00365,"Prostanoid receptor agonist"
"439","bindarit",-1.1099,"NFKB inhibitor"
"440","biochanin-a",-0.472666666666667,"Estrogen receptor agonist"
"441","biotin",-0.162583333333333,"Vitamin B"
"442","biperiden",-0.66885,"Acetylcholine receptor antagonist"
"443","birinapant",-0.57989,"XIAP inhibitor"
"444","bis-tyrphostin",-0.4949,"EGFR inhibitor"
"445","bisacodyl",-0.352414285714286,"Laxative"
"446","bisbenzimide",0.367357142857143,"DNA binding agent"
"447","bisindolylmaleimide-ix",0.866183333333333,"PKC inhibitor"
"448","bisoprolol",0.271466666666667,"Adrenergic receptor antagonist"
"449","bisphenol-a",0.30315,"Synthetic estrogen"
"450","bithionol",0.28892,"Autotaxin inhibitor"
"451","bitopertin",-0.079525,"Glycine transporter inhibitor"
"452","BIX-01294",-0.278835714285714,"DNA inhibitor|Histone lysine methyltransferase inhibitor"
"453","BIX-01338",-0.09745,"Histone lysine methyltransferase inhibitor"
"454","BIX-02188",0.3995,"MEK inhibitor"
"455","BIX-02189",0.07833125,"MEK inhibitor"
"456","blebbistatin",0.4206,"ATPase inhibitor"
"457","blonanserin",-0.655825,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"458","BML-190",-0.0858375,"Cannabinoid receptor antagonist"
"459","BML-210",0,"HDAC inhibitor"
"460","BML-257",-0.1818,"AKT inhibitor|HCV inhibitor"
"461","BML-259",0.315975,"CDK inhibitor"
"462","BML-266",1.0488,"SIRT inhibitor"
"463","BML-284",-1.5645,"WNT agonist"
"464","BML-286",0,"WNT inhibitor"
"465","BMS-182874",-0.1647,"Endothelin receptor antagonist"
"466","BMS-191011",-0.377123076923077,"Potassium channel activator"
"467","BMS-265246",0.5907,"CDK inhibitor"
"468","BMS-299897",-0.112713333333333,"Gamma secretase inhibitor"
"469","BMS-345541",-0.499921052631579,"IKK inhibitor"
"470","BMS-387032",0.21500625,"CDK inhibitor|Cell cycle inhibitor|MCL1 inhibitor"
"471","BMS-509744",1.32974666666667,"ITK inhibitor"
"472","BMS-536924",1.24807692307692,"IGF-1 inhibitor"
"473","BMS-599626",0.1755,"EGFR inhibitor|Receptor tyrosine protein kinase inhibitor"
"474","BMS-641988",-0.462833333333333,"Androgen receptor antagonist"
"475","BMS-707035",0.557642857142857,"HIV inhibitor"
"476","BMS-754807",0.96234,"IGF-1 inhibitor"
"477","BMS-777607",-0.0427888888888889,"AXL kinase inhibitor|FLT3 inhibitor|HGF receptor inhibitor|Macrophage inhibitor|MET inhibitor|Tyrosine kinase inhibitor"
"478","BMS-833923",0.707933333333333,"Smoothened receptor antagonist"
"479","BMS-906024",-0.07125,"Gamma secretase inhibitor"
"480","BMS-927711",0.072125,"Calcitonin antagonist"
"481","BMY-14802",0.01741,"Sigma receptor antagonist"
"482","BMY-45778",-0.0556,"IP1 prostacyclin receptor agonist"
"483","BMY-7378",-0.27233,"Adrenergic receptor antagonist|Serotonin receptor antagonist"
"484","BNTX",-0.01458,"Opioid receptor antagonist"
"485","boldine",-0.446211111111111,"Acetylcholine receptor antagonist|Dopamine receptor antagonist"
"486","bongkrek-acid",0.15772,"Mitochondrial inhibitor"
"487","bopindolol",-0.0322,"Adrenergic receptor antagonist"
"488","bortezomib",-0.377178571428571,"NFKB inhibitor|Proteasome inhibitor"
"489","bosentan",-0.19824,"Endothelin receptor antagonist"
"490","bosutinib",0.05964,"Src inhibitor|Abl inhibitor|Bcr-Abl inhibitor"
"491","BP-554",0.03094,"Serotonin receptor agonist"
"492","BP-897",0.366775,"Dopamine receptor agonist"
"493","brazilin",0.113975,"Nitric oxide production inhibitor"
"494","BRD-A01295252",-0.324866666666667,"Dopamine receptor antagonist"
"495","BRD-A01317026",-0.127385714285714,"Dihydroneopterin aldolase inhibitor"
"496","BRD-A01593789",-0.7064,"5-alpha reductase inhibitor"
"497","BRD-A02367930",-0.362042857142857,"Estrogen receptor agonist|DNA directed DNA polymerase stimunlant|Estrogenic component in oral contraceptives"
"498","BRD-A04553218",0,"Histamine receptor antagonist"
"499","BRD-A07765530",0.120133333333333,"Carbonic anhydrase activator"
"500","BRD-A13133631",0.023175,"Glucocorticoid receptor agonist"
"501","BRD-A15914070",0.680566666666667,"Carcinogen"
"502","BRD-A18763547",0.417853846153846,"Cytochrome P450 inhibitor"
"503","BRD-A20131130",-0.0690142857142857,"Adenylyl cyclase inhibitor"
"504","BRD-A20239487",-0.21463,"Adrenergic receptor antagonist"
"505","BRD-A27924917",0.0221,"GABA receptor antagonist"
"506","BRD-A29731977",0.5198,"Progesterone receptor agonist"
"507","BRD-A36707673",-0.803175,"LXR agonist"
"508","BRD-A38706605",0.86805,"Androgen receptor antagonist"
"509","BRD-A39415247",-0.483316666666667,"Progesterone receptor agonist"
"510","BRD-A39747742",0.000799999999999991,"Estrogen receptor agonist"
"511","BRD-A42831637",-0.024175,"Anti-inflammatory|Cannabinoid metabolite"
"512","BRD-A47144777",-0.2299,"HSP inhibitor"
"513","BRD-A47364545",-0.316242857142857,"Sigma receptor agonist"
"514","BRD-A48015106",-0.9571,"Serotonin receptor agonist"
"515","BRD-A49447682",0.341266666666667,"Glucocorticoid receptor agonist"
"516","BRD-A49544621",0,"Urotensin receptor agonist"
"517","BRD-A49680073",0.0740875,"JAK inhibitor|Lipocortin synthesis stimulant|STAT inhibitor"
"518","BRD-A49765801",-0.281811111111111,"Glucocorticoid receptor agonist"
"519","BRD-A49906757",-0.689611111111111,"Acetylcholine receptor antagonist"
"520","BRD-A53131506",-0.852233333333333,"Inactive testosterone analog"
"521","BRD-A57798559",-0.0531666666666667,"GABA receptor antagonist"
"522","BRD-A63236097",-0.644044444444444,"Tumor necrosis factor production inhibitor"
"523","BRD-A66025870",0.8158,"Bacterial cell wall synthesis inhibitor"
"524","BRD-A66861218",0.2207125,"Anti-inflammatory agent"
"525","BRD-A68039575",0.4201,"Aromatase inhibitor"
"526","BRD-A70731303",0.127566666666667,"Nucleophosmin inhibitor"
"527","BRD-A71657825",-0.1978,"Matrix metalloprotease inhibitor"
"528","BRD-A77577770",-0.52115,"Protein kinase inhibitor"
"529","BRD-A79314293",0.0632666666666667,"Bacterial cell wall synthesis inhibitor"
"530","BRD-A80383043",0.07625,"Glutamate receptor agonist|Glutamate receptor antagonist"
"531","BRD-A84389633",-0.281055555555556,"Serotonin receptor antagonist"
"532","BRD-A85216385",0,"Dopamine receptor antagonist"
"533","BRD-A86415025",0,"Glutamate receptor antagonist"
"534","BRD-A92439610",0.583471428571429,"Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist"
"535","BRD-A92800748",-0.14210625,"TIE inhibitor"
"536","BRD-A94523291",-0.0711,"Glucocorticoid receptor agonist"
"537","BRD-A95513702",-0.44925,"Aromatase inhibitor"
"538","BRD-A96799240",0.11663,"Retinoid receptor antagonist"
"539","BRD-K00824317",0.234666666666667,"Glucocorticoid receptor agonist"
"540","BRD-K01192156",-0.114366666666667,"Protein tyrosine kinase inhibitor"
"541","BRD-K01815685",-0.0954222222222222,"Aryl hydrocarbon receptor agonist|Indoleamine 2,3-dioxygenase inhibitor"
"542","BRD-K02581333",0.142933333333333,"Tyrosine phosphatase inhibitor"
"543","BRD-K03070961",-1.2344,"Cytochrome P450 inhibitor"
"544","BRD-K03670461",-0.135708333333333,"EGFR inhibitor"
"545","BRD-K04497194",0,"MDM inhibitor|FXR antagonist|PXR ligand|Tyrosine phosphatase inhibitor|Vitamin D receptor agonist"
"546","BRD-K04546108",0.175483333333333,"JAK inhibitor"
"547","BRD-K04877770",0.00249090909090908,"Farnesyltransferase inhibitor"
"548","BRD-K04887706",0.7861875,"AKT inhibitor"
"549","BRD-K04923131",-0.86558,"GSK inhibitor|Lipoxygenase inhibitor"
"550","BRD-K05396879",-0.581922222222222,"PPAR receptor agonist"
"551","BRD-K06817181",-0.03122,"JAK inhibitor"
"552","BRD-K07303502",-0.10643,"Cytosolic phospholipase inhibitor"
"553","BRD-K07888196",-0.692477777777778,"IGF-1 inhibitor"
"554","BRD-K08111712",0.4479,"Protein synthesis inhibitor"
"555","BRD-K08115555",-0.28725,"TNF inhibitor"
"556","BRD-K08177763",1.77405,"MTOR inhibitor"
"557","BRD-K08703257",-0.524141666666667,"PARP inhibitor"
"558","BRD-K09635134",-0.0167,"Negative control for D-erythro-MAPP"
"559","BRD-K09668667",0.295442857142857,"Carcinogen"
"560","BRD-K09784055",0.0476,"Apoptosis stimulant"
"561","BRD-K09907482",0.0540785714285714,"Tyrosine phosphatase inhibitor"
"562","BRD-K09991945",-0.683728571428571,"PKC inhibitor"
"563","BRD-K10016611",-0.260142857142857,"Acetylcholinesterase inhibitor"
"564","BRD-K10136726",0.0992,"Chymotrypsin inhibitor"
"565","BRD-K12244279",0.34406,"MEK inhibitor"
"566","BRD-K12567312",-0.50145,"GABA receptor antagonist"
"567","BRD-K13544237",-0.09291,"Dopamine receptor agonist"
"568","BRD-K13994703",0,"Adrenergic receptor antagonist"
"569","BRD-K14329163",-0.592575,"Calcium channel activator"
"570","BRD-K14441456",0.087625,"EGFR inhibitor"
"571","BRD-K14643723",-0.185,"Carbonic anhydrase inhibitor"
"572","BRD-K14696368",-0.121441666666667,"NFKB inhibitor"
"573","BRD-K14965640",-0.270733333333333,"Cyclooxygenase inhibitor"
"574","BRD-K15107389",0.0387,"Ribosomal protein inhibitor"
"575","BRD-K15164005",-0.06161,"Carboxylesterase inhibitor"
"576","BRD-K15241725",0,"Vesicular monoamine transporter inhibitor"
"577","BRD-K15318383",0.00433999999999999,"Thrombin inhibitor"
"578","BRD-K16133773",-0.044775,"17,20 lyase inhibitor|Cytochrome P450 inhibitor|Steroid sulfatase inhibitor|Androgen biosynthesis inhibitor"
"579","BRD-K16233984",-0.13975,"Azo dye used in titrations to detect metal ions"
"580","BRD-K16762525",-0.167025,"Bacterial 50S ribosomal subunit inhibitor"
"581","BRD-K17415526",-0.343,"Protein tyrosine kinase inhibitor"
"582","BRD-K17874705",-0.402333333333333,"Histamine receptor agonist"
"583","BRD-K18059238",-0.36862,"Cyclooxygenase inhibitor|Prostanoid receptor agonist"
"584","BRD-K18135438",-0.702328571428571,"11-beta-HSD1 inhibitor|FXR agonist"
"585","BRD-K19136521",-0.89955,"CDK inhibitor|GSK inhibitor"
"586","BRD-K19216856",-0.478525,"Nitric oxide synthase inhibitor"
"587","BRD-K20152659",0.118557142857143,"Cholesterol inhibitor|Platelet aggregation inhibitor|Prostanoid receptor agonist"
"588","BRD-K20168484",-0.102725,"Lipoxygenase inhibitor"
"589","BRD-K20497775",-0.681066666666667,"Aryl hydrocarbon receptor agonist"
"590","BRD-K20986251",-0.148933333333333,"FXR antagonist|Vitamin D receptor agonist"
"591","BRD-K21910317",1.0457,"ATP synthase inhibitor"
"592","BRD-K22848513",-0.7717,"Nuclear factor erythroid derived, like (NRF2) activator|Apoptosis stimulant|BCL inhibitor|Glutathione Reductase (NADPH) Activators|Heme Oxygenase Activators|IKK-1 (IKK-alpha) Inhibitors|NFKB inhibitor|Nitric oxide production inhibitor|PPAR receptor agonist|Reducing agent"
"593","BRD-K22969690",-0.204985714285714,"Bacterial 50S ribosomal subunit inhibitor"
"594","BRD-K23875128",0.189761904761905,"Rho associated kinase inhibitor"
"595","BRD-K23922020",-0.2792,"Acetylcholine receptor agonist"
"596","BRD-K24255045",-0.49465,"Androgen receptor antagonist"
"597","BRD-K24689407",0,"Nitric oxide synthase inhibitor"
"598","BRD-K25079130",0.00544285714285713,"Nucleophosmin inhibitor"
"599","BRD-K25690923",-0.529408333333333,"Macrophage inhibitor"
"600","BRD-K26011976",-0.08855,"Topoisomerase inhibitor"
"601","BRD-K26373640",-0.23162,"IKK inhibitor|Syk inhibitor"
"602","BRD-K26548821",-0.2567625,"Dopamine receptor agonist"
"603","BRD-K26619122",-0.875725,"GABA receptor antagonist"
"604","BRD-K26664453",0.785373333333333,"Tubulin inhibitor"
"605","BRD-K27853494",0.6219,"Adrenergic receptor agonist"
"606","BRD-K28120222",-1.14418333333333,"NFKB inhibitor"
"607","BRD-K28296557",-0.05473,"AKT inhibitor"
"608","BRD-K28761384",0.10565,"Dopamine receptor antagonist"
"609","BRD-K29133151",0.252466666666667,"Thromboxane receptor antagonist"
"610","BRD-K29542628",1.0039,"Src inhibitor"
"611","BRD-K30697463",0.255742857142857,"Glucocorticoid receptor agonist"
"612","BRD-K31168993",0,"Selective serotonin reuptake inhibitor (SSRI)"
"613","BRD-K31342827",-0.277693333333333,"CDK inhibitor|PKC inhibitor"
"614","BRD-K33211335",-0.555025,"Glutamate receptor antagonist|Sigma receptor agonist"
"615","BRD-K33396764",0.00931249999999999,"Omega 3 fatty acid stimulant"
"616","BRD-K33583600",-0.740166666666667,"Guanylate cyclase activator"
"617","BRD-K34533029",-0.0445875,"EGFR inhibitor"
"618","BRD-K34685430",-0.3444,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"619","BRD-K36381762",-0.3822,"Opioid receptor antagonist"
"620","BRD-K37846922",-0.00351818181818181,"CHK inhibitor|Cytochrome P450 activator|Indoleamine 2,3-dioxygenase inhibitor"
"621","BRD-K38310698",0.5178,"Protein synthesis inhibitor"
"622","BRD-K38687824",-0.5749,"Beta amyloid inhibitor"
"623","BRD-K38704569",-1.0827,"5-alpha reductase inhibitor"
"624","BRD-K39569857",0.39385,"Nucleophosmin inhibitor"
"625","BRD-K40331046",0.88295,"CDK inhibitor"
"626","BRD-K40654626",0.6862,"Immunostimulant"
"627","BRD-K40853697",-0.374141666666667,"STAT inhibitor"
"628","BRD-K41170226",-0.06384,"G protein-coupled receptor agonist|Biliverdin reductase A activator"
"629","BRD-K41708980",-0.46665,"Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist"
"630","BRD-K42205652",0.4598,"Src inhibitor|Syk inhibitor"
"631","BRD-K42573370",0.612983333333333,"Nucleophosmin inhibitor"
"632","BRD-K43405658",-0.282075,"Protein tyrosine kinase inhibitor"
"633","BRD-K43796186",0.00600000000000003,"EGFR inhibitor"
"634","BRD-K43966364",0.09635,"Bacterial cell wall synthesis inhibitor"
"635","BRD-K44408410",-0.4306,"HIF Inhibitor"
"636","BRD-K45330754",-0.400033333333333,"Estrogen receptor agonist"
"637","BRD-K45437867",-0.00292500000000001,"Acetylcholine receptor agonist"
"638","BRD-K46678324",0.217771428571429,"Rho associated kinase inhibitor"
"639","BRD-K47000838",1.33132857142857,"Tubulin inhibitor"
"640","BRD-K47869605",-1.05985,"Tubulin inhibitor"
"641","BRD-K48099440",0,"Prostanoid receptor antagonist"
"642","BRD-K48115423",0.172816666666667,"Matrix metalloprotease inhibitor"
"643","BRD-K48195008",0.00525,"Estrogen receptor agonist|Estrogenic hormone"
"644","BRD-K49236613",-0.4265,"TRPV antagonist"
"645","BRD-K49657628",-0.5325375,"EGFR inhibitor|Tyrosine kinase inhibitor"
"646","BRD-K49668410",0.0475,"Bacterial 50S ribosomal subunit inhibitor"
"647","BRD-K50311478",0.113833333333333,"Chymotrypsin inhibitor"
"648","BRD-K50324045",-0.447257142857143,"Nucleophosmin inhibitor"
"649","BRD-K50384076",0.104475,"Opioid receptor antagonist"
"650","BRD-K50495309",0.294958823529412,"Src inhibitor"
"651","BRD-K53532120",-0.56215,"Opioid receptor agonist"
"652","BRD-K54264597",-0.90295,"Mineralocorticoid receptor antagonist"
"653","BRD-K54606188",0.914651851851852,"Bromodomain inhibitor"
"654","BRD-K54729176",0,"HDAC inhibitor"
"655","BRD-K55591206",-0.29558125,"Bacterial DNA inhibitor"
"656","BRD-K56483981",-0.884,"Glutamate inhibitor|Macrophage inhibitor"
"657","BRD-K57926513",0.145666666666667,"PDGFR inhibitor"
"658","BRD-K58930050",-0.41735,"Glutamate receptor antagonist"
"659","BRD-K59058747",0,"Mucolytic"
"660","BRD-K59333713",0.5543125,"Adrenergic receptor antagonist"
"661","BRD-K59573506",-0.298316666666667,"Androgen receptor antagonist|Progesterone receptor agonist|Testosterone receptor antagonist"
"662","BRD-K59670716",0.8515,"DNA alkylating agent|DNA synthesis inhibitor"
"663","BRD-K60174629",-0.0960571428571428,"Prolyl endopeptidase inhibitor"
"664","BRD-K61033289",-0.293741666666667,"PPAR receptor agonist"
"665","BRD-K61195623",-0.823255555555556,"Tubulin inhibitor|Angiogenesis inhibitor|Apoptosis stimulant"
"666","BRD-K61217870",-0.231644444444444,"Glutamate receptor antagonist"
"667","BRD-K61691971",-0.3040375,"Nucleophosmin inhibitor"
"668","BRD-K61734568",0.0277,"BCL inhibitor"
"669","BRD-K61737877",-0.978333333333333,"VEGFR inhibitor"
"670","BRD-K63750851",-0.116083333333333,"Dehydrogenase inhibitor|Inositol monophosphatase inhibitor"
"671","BRD-K63784565",0.1946,"Topoisomerase inhibitor"
"672","BRD-K63792901",-0.2286,"Acetylcholine receptor agonist"
"673","BRD-K65592642",0.33307,"Gamma secretase inhibitor"
"674","BRD-K65856711",0,"Phosphodiesterase inhibitor"
"675","BRD-K66766661",0,"Estrogen receptor agonist"
"676","BRD-K67174965",0.47574,"Mucolytic"
"677","BRD-K67506692",0.1322,"MAP kinase inhibitor"
"678","BRD-K68144790",-0.187975,"Apoptosis stimulant"
"679","BRD-K68202742",0.4451,"HDAC inhibitor|CDK expression enhancer|ID1 expression inhibitor"
"680","BRD-K68336408",0.363691304347826,"EGFR inhibitor"
"681","BRD-K68552125",-0.246533333333333,"PKC activator"
"682","BRD-K68873215",0.3031625,"Phosphodiesterase inhibitor"
"683","BRD-K70821460",0.12016,"Histamine receptor agonist"
"684","BRD-K71860425",0.1198875,"CDK inhibitor"
"685","BRD-K72166146",-0.248376923076923,"Serotonin receptor agonist"
"686","BRD-K72541103",0.725844444444444,"JAK inhibitor"
"687","BRD-K72783841",-0.137977777777778,"EGFR inhibitor"
"688","BRD-K73261812",0.165593333333333,"Beta catenin inhibitor"
"689","BRD-K73589401",0.1193875,"Mineralocorticoid receptor agonist"
"690","BRD-K73610817",0.19925,"XIAP inhibitor"
"691","BRD-K73700643",-0.12755,"Melatonin receptor agonist"
"692","BRD-K74305673",0.288625,"IKK inhibitor|NFKB inhibitor"
"693","BRD-K74430258",-0.516844444444444,"Organic compound"
"694","BRD-K74733595",0.598657142857143,"HDAC inhibitor"
"695","BRD-K75181824",-0.7559,"Inhibitor of methyl esterification of geranylgeranylated proteins"
"696","BRD-K75516118",0,"Phosphodiesterase inhibitor|Interleukin receptor antagonist"
"697","BRD-K76022557",-0.320477777777778,"Dopamine receptor agonist"
"698","BRD-K76064317",0.2065625,"FLT3 inhibitor"
"699","BRD-K76274772",-0.149983333333333,"Ceramidase inhibitor"
"700","BRD-K76674262",0.252027272727273,"Protein synthesis inhibitor"
"701","BRD-K77245796",-0.00800000000000001,"GABA receptor agonist"
"702","BRD-K78844995",-0.0741571428571429,"Sigma receptor agonist"
"703","BRD-K79437791",0.3313,"Inhibitor of methylation of endogenous isoprenylated proteins"
"704","BRD-K79511609",-0.162425,"Adenosine receptor agonist"
"705","BRD-K80672993",-0.5406,"Pyruvate kinase isozyme activator"
"706","BRD-K81647657",-0.12716,"PI3K inhibitor"
"707","BRD-K82216340",-0.301133333333333,"Progesterone receptor agonist"
"708","BRD-K82225283",-0.0191375,"Nitric oxide stimulant|Guanylate cyclase stimulant"
"709","BRD-K83354763",-0.206646666666667,"NFKB inhibitor"
"710","BRD-K84798689",-0.2127625,"Potassium channel activator"
"711","BRD-K84924563",-0.4832,"Glutamate receptor antagonist|Glutaminase inhibitor"
"712","BRD-K85767870",0.45115,"Adenosine receptor agonist"
"713","BRD-K87226815",-0.319875,"Bacterial cell wall synthesis inhibitor"
"714","BRD-K87919739",-0.35706,"Receptor tyrosine protein kinase inhibitor"
"715","BRD-K88741031",-0.806033333333333,"Tyrosine kinase inhibitor|EGFR inhibitor"
"716","BRD-K88969189",-0.5262,"Estrogen receptor agonist"
