pert_iname,norm_cs,moa
BRD-A80383043,0.5836,Glutamate receptor agonist|Glutamate receptor antagonist
BRD-A84389633,-0.0879,Serotonin receptor antagonist
BRD-A85216385,0,Dopamine receptor antagonist
BRD-A86415025,0.99,Glutamate receptor antagonist
BRD-A92439610,0.244514286,Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist
BRD-A92800748,0.087825,TIE inhibitor
BRD-A94523291,0.431566667,Glucocorticoid receptor agonist
BRD-A95513702,-0.077775,Aromatase inhibitor
BRD-A96799240,-0.30065,Retinoid receptor antagonist
BRD-K00824317,-0.212666667,Glucocorticoid receptor agonist
BRD-K01192156,-0.26115,Protein tyrosine kinase inhibitor
BRD-K01815685,0.336944444,"Aryl hydrocarbon receptor agonist|Indoleamine 2,3-dioxygenase inhibitor"
BRD-K02581333,0.032516667,Tyrosine phosphatase inhibitor
BRD-K03070961,-1.2939,Cytochrome P450 inhibitor
BRD-K03670461,-0.087016667,EGFR inhibitor
BRD-K04497194,0,MDM inhibitor|FXR antagonist|PXR ligand|Tyrosine phosphatase inhibitor|Vitamin D receptor agonist
BRD-K04546108,-0.657466667,JAK inhibitor
BRD-K04877770,0.276518182,Farnesyltransferase inhibitor
BRD-K04887706,0.7051875,AKT inhibitor
BRD-K04923131,-0.356286667,GSK inhibitor|Lipoxygenase inhibitor
BRD-K05396879,0.336422222,PPAR receptor agonist
BRD-K06817181,-0.41748,JAK inhibitor
BRD-K07303502,0.0931,Cytosolic phospholipase inhibitor
BRD-K07888196,-0.127922222,IGF-1 inhibitor
BRD-K08111712,0,Protein synthesis inhibitor
BRD-K08115555,0.149816667,TNF inhibitor
BRD-K08177763,0.1897125,MTOR inhibitor
BRD-K08703257,-0.002316667,PARP inhibitor
BRD-K09635134,-0.1226625,Negative control for D-erythro-MAPP
BRD-K09668667,0.127671429,Carcinogen
BRD-K09784055,0.3921,Apoptosis stimulant
BRD-K09907482,0.204421429,Tyrosine phosphatase inhibitor
BRD-K09991945,-0.328119048,PKC inhibitor
BRD-K10016611,-0.026557143,Acetylcholinesterase inhibitor
BRD-K10136726,0.156685714,Chymotrypsin inhibitor
BRD-K12244279,0.15028,MEK inhibitor
BRD-K12567312,-0.47975,GABA receptor antagonist
BRD-K13544237,0.02308,Dopamine receptor agonist
BRD-K13994703,0,Adrenergic receptor antagonist
BRD-K14329163,0.09235,Calcium channel activator
BRD-K14441456,0.2915625,EGFR inhibitor
BRD-K14643723,-0.420966667,Carbonic anhydrase inhibitor
BRD-K14696368,-0.017216667,NFKB inhibitor
BRD-K14965640,-0.342816667,Cyclooxygenase inhibitor
BRD-K15107389,-0.029925,Ribosomal protein inhibitor
BRD-K15164005,0.33072,Carboxylesterase inhibitor
BRD-K15241725,0.8446,Vesicular monoamine transporter inhibitor
BRD-K15318383,0.00672,Thrombin inhibitor
BRD-K16133773,0,"17,20 lyase inhibitor|Cytochrome P450 inhibitor|Steroid sulfatase inhibitor|Androgen biosynthesis inhibitor"
BRD-K16233984,0.0761625,Azo dye used in titrations to detect metal ions
BRD-K16762525,0.204625,Bacterial 50S ribosomal subunit inhibitor
BRD-K17415526,0,Protein tyrosine kinase inhibitor
BRD-K17874705,-0.441883333,Histamine receptor agonist
BRD-K18059238,-0.161,Cyclooxygenase inhibitor|Prostanoid receptor agonist
BRD-K18135438,0.085171429,11-beta-HSD1 inhibitor|FXR agonist
BRD-K19136521,-0.2705875,CDK inhibitor|GSK inhibitor
BRD-K19216856,-0.671991667,Nitric oxide synthase inhibitor
BRD-K20152659,0.316157143,Cholesterol inhibitor|Platelet aggregation inhibitor|Prostanoid receptor agonist
BRD-K20168484,-0.299075,Lipoxygenase inhibitor
BRD-K20497775,0.381633333,Aryl hydrocarbon receptor agonist
BRD-K20986251,0.841833333,FXR antagonist|Vitamin D receptor agonist
BRD-K21910317,0.7894,ATP synthase inhibitor
BRD-K22848513,0.041575,"Nuclear factor erythroid derived, like (NRF2) activator|Apoptosis stimulant|BCL inhibitor|Glutathione Reductase (NADPH) Activators|Heme Oxygenase Activators|IKK-1 (IKK-alpha) Inhibitors|NFKB inhibitor|Nitric oxide production inhibitor|PPAR receptor agonist|Reducing agent"
BRD-K22969690,-0.304685714,Bacterial 50S ribosomal subunit inhibitor
BRD-K23875128,0.137809524,Rho associated kinase inhibitor
BRD-K23922020,-0.183116667,Acetylcholine receptor agonist
BRD-K24255045,-0.3771,Androgen receptor antagonist
BRD-K24689407,-1.2564,Nitric oxide synthase inhibitor
BRD-K25079130,0.774485714,Nucleophosmin inhibitor
BRD-K25690923,0.14515,Macrophage inhibitor
BRD-K26011976,0.006225,Topoisomerase inhibitor
BRD-K26373640,0.52418,IKK inhibitor|Syk inhibitor
BRD-K26548821,0.3144625,Dopamine receptor agonist
BRD-K26619122,-0.816425,GABA receptor antagonist
BRD-K26664453,0.587706667,Tubulin inhibitor
BRD-K27853494,0,Adrenergic receptor agonist
BRD-K28120222,-0.0984,NFKB inhibitor
BRD-K28296557,-0.00478,AKT inhibitor
BRD-K28761384,0.51995,Dopamine receptor antagonist
BRD-K29133151,-0.011333333,Thromboxane receptor antagonist
BRD-K29542628,0,Src inhibitor
BRD-K30697463,0.381857143,Glucocorticoid receptor agonist
BRD-K31168993,0,Selective serotonin reuptake inhibitor (SSRI)
BRD-K31342827,0.50348,CDK inhibitor|PKC inhibitor
BRD-K33211335,0.1030125,Glutamate receptor antagonist|Sigma receptor agonist
BRD-K33396764,-0.1062875,Omega 3 fatty acid stimulant
BRD-K33583600,0.41236,Guanylate cyclase activator
BRD-K34533029,0.1705125,EGFR inhibitor
BRD-K34685430,0.290166667,Dopamine receptor antagonist|Serotonin receptor antagonist
BRD-K36381762,0.40255,Opioid receptor antagonist
BRD-K37846922,0.009527273,"CHK inhibitor|Cytochrome P450 activator|Indoleamine 2,3-dioxygenase inhibitor"
BRD-K38310698,0,Protein synthesis inhibitor
BRD-K38687824,0,Beta amyloid inhibitor
BRD-K38704569,-1.2131,5-alpha reductase inhibitor
BRD-K39569857,0.27755,Nucleophosmin inhibitor
BRD-K40331046,0,CDK inhibitor
BRD-K40654626,0,Immunostimulant
BRD-K40853697,-0.222625,STAT inhibitor
BRD-K41170226,0.29349,G protein-coupled receptor agonist|Biliverdin reductase A activator
BRD-K41708980,0.301066667,Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist
BRD-K42205652,0,Src inhibitor|Syk inhibitor
BRD-K42573370,0.150633333,Nucleophosmin inhibitor
BRD-K43405658,0.1182375,Protein tyrosine kinase inhibitor
BRD-K43796186,-0.02362,EGFR inhibitor
BRD-K43966364,0.1539625,Bacterial cell wall synthesis inhibitor
BRD-K44408410,-0.3203,HIF Inhibitor
BRD-K45330754,0.073144444,Estrogen receptor agonist
BRD-K45437867,0.46455,Acetylcholine receptor agonist
BRD-K46678324,0.139571429,Rho associated kinase inhibitor
BRD-K47000838,0.660585714,Tubulin inhibitor
BRD-K47869605,-0.0541,Tubulin inhibitor
BRD-K48099440,-0.8131,Prostanoid receptor antagonist
BRD-K48115423,0.2664,Matrix metalloprotease inhibitor
BRD-K48195008,0.128575,Estrogen receptor agonist|Estrogenic hormone
BRD-K49236613,0.42115,TRPV antagonist
BRD-K49657628,0.3552125,EGFR inhibitor|Tyrosine kinase inhibitor
BRD-K49668410,0.202183333,Bacterial 50S ribosomal subunit inhibitor
BRD-K50311478,0.227188889,Chymotrypsin inhibitor
BRD-K50324045,0,Nucleophosmin inhibitor
BRD-K50384076,0.250825,Opioid receptor antagonist
BRD-K50495309,0.239264706,Src inhibitor
BRD-K53532120,-0.4892,Opioid receptor agonist
BRD-K54264597,0,Mineralocorticoid receptor antagonist
BRD-K54606188,0.75667037,Bromodomain inhibitor
BRD-K54729176,1.0871,HDAC inhibitor
BRD-K55591206,0.03515,Bacterial DNA inhibitor
BRD-K56483981,-0.8171,Glutamate inhibitor|Macrophage inhibitor
BRD-K57926513,-0.484283333,PDGFR inhibitor
BRD-K58930050,0.5561,Glutamate receptor antagonist
BRD-K59058747,-1.13135,Mucolytic
BRD-K59333713,0.2754,Adrenergic receptor antagonist
BRD-K59573506,-0.559266667,Androgen receptor antagonist|Progesterone receptor agonist|Testosterone receptor antagonist
BRD-K59670716,1.0054,DNA alkylating agent|DNA synthesis inhibitor
BRD-K60174629,-0.237328571,Prolyl endopeptidase inhibitor
BRD-K61033289,0.385241667,PPAR receptor agonist
BRD-K61195623,-0.026044444,Tubulin inhibitor|Angiogenesis inhibitor|Apoptosis stimulant
BRD-K61217870,-0.546133333,Glutamate receptor antagonist
BRD-K61691971,-0.1780875,Nucleophosmin inhibitor
BRD-K61734568,-0.333344444,BCL inhibitor
BRD-K61737877,-0.465066667,VEGFR inhibitor
BRD-K63750851,-0.213,Dehydrogenase inhibitor|Inositol monophosphatase inhibitor
BRD-K63784565,-0.55636,Topoisomerase inhibitor
BRD-K63792901,-0.123388889,Acetylcholine receptor agonist
BRD-K65592642,0.03525,Gamma secretase inhibitor
BRD-K65856711,-0.53385,Phosphodiesterase inhibitor
BRD-K66766661,0,Estrogen receptor agonist
BRD-K67174965,0.58766,Mucolytic
BRD-K67506692,-0.7678,MAP kinase inhibitor
BRD-K68144790,0.38275,Apoptosis stimulant
BRD-K68202742,0.87634,HDAC inhibitor|CDK expression enhancer|ID1 expression inhibitor
BRD-K68336408,0.55996087,EGFR inhibitor
BRD-K68552125,-0.346122222,PKC activator
BRD-K68873215,0.46775,Phosphodiesterase inhibitor
BRD-K70821460,-0.22014,Histamine receptor agonist
BRD-K71860425,-0.1318875,CDK inhibitor
BRD-K72166146,-0.151776923,Serotonin receptor agonist
BRD-K72541103,0.315577778,JAK inhibitor
BRD-K72783841,0.283133333,EGFR inhibitor
BRD-K73261812,0.055853333,Beta catenin inhibitor
BRD-K73589401,0.409575,Mineralocorticoid receptor agonist
BRD-K73610817,0.1814,XIAP inhibitor
BRD-K73700643,-0.0508875,Melatonin receptor agonist
BRD-K74305673,0.35986875,IKK inhibitor|NFKB inhibitor
BRD-K74430258,0.188066667,Organic compound
BRD-K74733595,0.895685714,HDAC inhibitor
BRD-K75181824,-0.276544444,Inhibitor of methyl esterification of geranylgeranylated proteins
BRD-K75516118,0,Phosphodiesterase inhibitor|Interleukin receptor antagonist
BRD-K76022557,-0.052822222,Dopamine receptor agonist
BRD-K76064317,0.04635,FLT3 inhibitor
BRD-K76274772,-0.013116667,Ceramidase inhibitor
BRD-K76674262,-0.6425,Protein synthesis inhibitor
BRD-K77245796,0,GABA receptor agonist
BRD-K78844995,-0.028328571,Sigma receptor agonist
BRD-K79437791,0.2862375,Inhibitor of methylation of endogenous isoprenylated proteins
BRD-K79511609,-0.3286125,Adenosine receptor agonist
BRD-K80672993,-0.253784615,Pyruvate kinase isozyme activator
BRD-K81647657,-0.17735,PI3K inhibitor
BRD-K82216340,0.411866667,Progesterone receptor agonist
BRD-K82225283,-0.1369625,Nitric oxide stimulant|Guanylate cyclase stimulant
BRD-K83354763,0.215273333,NFKB inhibitor
BRD-K84798689,-0.21565,Potassium channel activator
BRD-K84924563,-0.181027273,Glutamate receptor antagonist|Glutaminase inhibitor
BRD-K85767870,0.9615,Adenosine receptor agonist
BRD-K87226815,0.0360125,Bacterial cell wall synthesis inhibitor
BRD-K87919739,0.35986,Receptor tyrosine protein kinase inhibitor
BRD-K88741031,0.092433333,Tyrosine kinase inhibitor|EGFR inhibitor
BRD-K88969189,0.44315,Estrogen receptor agonist
BRD-K89329876,-0.12505,Kinesin inhibitor
BRD-K89997465,0.643646154,Dopamine receptor antagonist
BRD-K90864987,-0.72806,HSP inducer
BRD-K90976994,0.412725,Bile acid
BRD-K92073408,0.035871429,Progestogen hormone|Progesterone receptor agonist
BRD-K92301463,0.20405,Prostanoid receptor agonist
BRD-K92490248,0,Glutathione transferase stimulant
BRD-K92980438,0.234569231,Hexokinase inhibitor
BRD-K93080877,-0.20202,Tripeptidyl peptidase inhibitor
BRD-K93725829,-0.040373333,MAP kinase inhibitor
BRD-K94919853,-0.013433333,Butyrylcholinesterase inhibitor
BRD-K95676198,0.176457143,JAK inhibitor
BRD-K95992530,0.4640875,Integrin inhibitor
BRD-K96188950,0,NFKB inhibitor|HIV inhibitor
BRD-K97019106,0.05854,Acetylcholine receptor agonist
BRD-K97118047,0.272054545,Casein kinase inhibitor
BRD-K97330509,-0.370842857,Src inhibitor
BRD-K97440753,0.40486,Adrenergic receptor antagonist|Prolactin inhibitor
BRD-K97808269,0.5713,Glycolysis inhibitor
BRD-K99615199,0.3485,Progesterone receptor agonist
BRD-K99667445,0,Topoisomerase inhibitor
BRD-M15413738,0,Bacterial 30S ribosomal subunit inhibitor
BRD-U01690642,0.360075,Isoprenylated protein methylation inhibitor
BRD-U08759356,0.38085,EGFR inhibitor
brefeldin-a,0,Protein synthesis inhibitor|BIG1 inhibitor
brequinar,0.55246,Dihydroorotate dehydrogenase inhibitor
bretazenil,0.286333333,GABA receptor agonist
bretylium,0,Norepinephrine inhibitor
brexpiprazole,0.200175,Dopamine receptor antagonist
brimonidine,-0.308511111,Adrenergic receptor agonist
brinzolamide,-0.082025,Carbonic anhydrase inhibitor
brivanib,-0.190208333,FGFR inhibitor|VEGFR inhibitor
brivudine,-0.377033333,DNA inhibitor
BRL-15572,-0.238133333,Serotonin receptor antagonist
BRL-37344,-0.0244,Adrenergic receptor agonist
BRL-50481,-0.03184,Phosphodiesterase inhibitor
BRL-52537,-0.294983333,Opioid receptor agonist
BRL-54443,0.176485714,Serotonin receptor agonist
bromebric-acid,-1.254,Purine antagonist|DNA inhibitor
bromfenac,0.295883333,Cyclooxygenase inhibitor
bromhexine,-0.0035,Mucolytic
bromocriptine,0,Dopamine receptor agonist
bromosporine,0.4149,Bromodomain inhibitor
bromperidol,0,Dopamine receptor antagonist
brompheniramine,0.171983333,Histamine receptor antagonist
bropirimine,0.73785,Interferon inducer
broxuridine,0.24611,Antimetabolite
bruceantin,-1.096666667,Protein synthesis inhibitor
brucine,-0.311790909,Glycine receptor antagonist
BS-181,-0.072307143,CDK inhibitor
BTS-54505,0.016033333,Dopamine receptor antagonist|Adrenergic receptor antagonist|Norepinephrine reuptake inhibitor|Serotonin reuptake inhibitor
BU-224,-0.136255556,Imidazoline receptor agonist|Imidazoline ligand
BU-226,-0.008028571,Imidazoline receptor agonist|Imidazoline ligand
BU-239,-0.30447,Imidazoline receptor agonist
bucladesine,-0.022392308,Adenosine receptor agonist|CAMP stimulant
buddleoflavonoloside,0.247885714,Acetylcholinesterase inhibitor
budesonide,0.8175,Glucocorticoid receptor agonist
budipine,0.468875,Glutamate receptor antagonist
bufalin,-1.51565,Na/K-ATPase inhibitor
bufexamac,0.111,Cyclooxygenase inhibitor
buflomedil,0.21975,Adrenergic receptor antagonist|Calcium channel blocker
bulleyaconitine-a,0.40742,Analgesic
bumetanide,-0.216955556,Solute carrier family member inhibitor
buparlisib,0.586645455,PI3K inhibitor
buphenine,0.21095,Adrenergic receptor agonist
bupivacaine,0.01604,Sodium channel inhibitor
bupropion,0.471614286,Dopamine receptor antagonist
buspirone,0.343075,Serotonin receptor agonist
busulfan,0.162966667,DNA inhibitor
butaclamol,0.16526,Dopamine receptor antagonist
butalbital,-0.038133333,GABA receptor antagonist
butamben,0.7768,Sodium channel inhibitor
butein,0.333542857,EGFR inhibitor|Src inhibitor
butenafine,0.50855,Fungal squalene epoxidase inhibitor
butoconazole,0.636366667,Bacterial cell wall synthesis inhibitor
butorphanol-(+)-tartrate,-0.30705,Opioid receptor agonist|Opioid receptor antagonist
butylparaben,0.1385875,DNA inhibitor
BVD-523,0.543616667,MAP kinase inhibitor
BVT-948,-0.41056,Tyrosine phosphatase inhibitor
BW-180C,-0.39765,Opioid receptor agonist
BW-373U86,0,Opioid receptor agonist
BW-723C86,0.1289875,Serotonin receptor agonist
BW-B70C,0.632642857,Lipoxygenase inhibitor
BX-795,0.0999,IKK inhibitor
BX-912,-0.499361538,PDK inhibitor
BYK-204165,0,PARP inhibitor
byssochlamic-acid,-0.006366667,Mycotoxin
C-1,0.434828571,Protein kinase inhibitor
C-646,0.060965,Histone acetyltransferase inhibitor
C2-dihydroceramide,0.9086,Inactive form of C2 ceramide
CA-074-Me,0.163028571,Cathepsin inhibitor
cabazitaxel,-0.18402,Tubulin inhibitor
cabergoline,0.346821429,Dopamine receptor agonist
cabozantinib,0.475205882,RET inhibitor|VEGFR inhibitor
caffeic-acid,-0.307557143,HIV inhibitor|Lipoxygenase inhibitor|NFKB inhibitor|Nitric oxide production inhibitor|PPAR receptor agonist|TNF inhibitor
caffeine,-0.25671,Adenosine receptor antagonist|Phosphodiesterase inhibitor
calcifediol,0,Vitamin D receptor agonist
calcipotriol,0.1563875,Vitamin D receptor agonist
calcitriol,0.146972,Vitamin D receptor agonist
calmidazolium,0.07955,Calcium channel blocker|Calmodulin antagonist
calpeptin,-0.4249,Calpain inhibitor
calycanthine,0.2685125,GABA receptor antagonist
calyculin,-0.1222625,Protein phosphatase inhibitor
CAM-9-026,0.362275,Membrane integrity inhibitor
camicinal,0.359475,Motilin receptor agonist
camostat-mesilate,0.55895,Protease inhibitor|Peptidase inhibitor|Trypsin inhibitor
camptothecin,0,Topoisomerase inhibitor
canagliflozin,-0.366911111,Sodium channel inhibitor
candesartan,-0.003477778,Angiotensin receptor antagonist
candesartan-cilextil,-0.132485714,Angiotensin receptor antagonist
canertinib,0.601504545,EGFR inhibitor
cantharidin,1.1199,Protein phosphatase inhibitor
capecitabine,-0.186185714,DNA inhibitor|Thymidylate synthase inhibitor
capsaicin,0.271066667,TRPV agonist
capsazepine,0.0567,TRPV agonist
captopril,-0.05715,ACE inhibitor
carbachol,0.387425,Cholinergic receptor agonist
carbacyclin,-0.253963636,PPAR receptor agonist
carbamazepine,0.22118,Carboxamide antiepileptic
carbaryl,0.5179,Acetylcholinesterase inhibitor
carbendazim,0,Tubulin inhibitor
carbenoxolone,0.16368,11-beta-HSD1 inhibitor
carbidopa,0,Aromatic L-amino acid decarboxylase inhibitor
carbimazole,0.379866667,Antithyroid agent
carbinoxamine,-0.006675,Histamine receptor antagonist|Calcium channel blocker
carbofuran,-0.496625,Cholinesterase inhibitor
cardamonin,0.903,NFKB inhibitor
cardiogenol-c,0.1668875,Cardiomyogenesis inducer
carfilzomib,-0.482828571,Proteasome inhibitor
carglumic-acid,0.016454545,Carbamoyl phosphate synthase activator
cariporide,0,Sodium channel inhibitor
cariprazine,0.0041375,Dopamine receptor antagonist
carisoprodol,-0.201125,Acetylcholine receptor antagonist
carmofur,-0.217683333,Thymidylate synthase inhibitor
carmoxirole,0.188088889,Dopamine receptor agonist
carmustine,-0.287175,DNA alkylating agent|DNA inhibitor
carnosol,0,Antioxidant
carprofen,-0.231228571,Cyclooxygenase inhibitor
carteolol,0.024825,Adrenergic receptor antagonist
carvedilol,0.3423625,Adrenergic receptor antagonist
castanospermine,0.233925,Glucosidase inhibitor
catechin,-0.2065625,Beta secretase inhibitor|Fatty acid synthase inhibitor|LDL antioxidants
CAY-10415,0.67355,Insulin sensitizer
CAY-10470,0.1612,NFKB inhibitor
CAY-10577,-0.121277778,Casein kinase inhibitor
CAY-10578,0.12796,Casein kinase inhibitor
CAY-10585,0.14005,HIF modulator
CAY-10594,0.609825,Phospholipase inhibitor
CAY-10618,-0.029892857,NAMPT inhibitor
CB-10-277,0.064227273,DNA inhibitor|DNA synthesis inhibitor
CC-401,0.1531,JNK inhibitor
CC-930,0,JNK inhibitor
CCCP,0.139785714,Mitochondrial oxidative phosphorylation uncoupler
CCMI,-0.85415,Acetylcholine receptor allosteric modulator
CCMQ,-0.1866,Inhibitor of the binding of homoquinolinic acid to non-NMDA sensitive sites
CCT-018159,0.752488889,HSP inhibitor
CCT-031374,0.705472727,WNT inhibitor
CD-1530,0.347425,Retinoid receptor agonist
CD-437,-0.21964,Retinoid receptor agonist
CDC,0.4185375,Lipoxygenase inhibitor
cebranopadol,1.08065,Opioid receptor agonist
cediranib,0.590790909,VEGFR inhibitor|KIT inhibitor
cefaclor,-0.2882,Bacterial cell wall synthesis inhibitor
cefadroxil,0,Bacterial cell wall synthesis inhibitor
