Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
bis.maltolato.oxovanadium.IV.,0.250177317,9.79E-06,0.000567109,0.263096567,3.19E-06,0.00018472,8.79E-05,1.024344994,0.06258869,0.263096567,112.7462252,0.069219804,305
bisacodyl,0.072061744,0.227695523,0.634360768,0.069742703,0.243049223,0.585589952,2.42E-05,0.956610477,0.005192895,0.069742703,131.6314076,0.004864045,282
bisindolylmaleimide.ix,-0.040934382,0.465575501,0.810931319,0.013551036,0.809190269,0.929372623,-3.45E-06,0.815484367,0.001675624,0.013551036,158.3250588,0.000183631,320
bitopertin,-0.070038542,0.219565758,0.631375501,-0.031414905,0.582236139,0.851593868,-1.84E-05,0.93898783,0.004905397,-0.031414905,159.8693103,0.000986896,309
BIX.01294,-0.043788358,0.437934244,0.791671391,-0.03097035,0.583354923,0.852369252,-4.62E-06,0.874982133,0.00191742,-0.03097035,163.4088005,0.000959163,316
BIX.02188,0.051982254,0.367205916,0.745494862,-0.031962097,0.579439986,0.851593868,1.20E-05,0.894414345,0.002702155,-0.031962097,156.8582388,0.001021576,303
blebbistatin....,0.096427015,0.104267274,0.457512161,0.061314519,0.302292378,0.654289033,3.52E-05,1.212126163,0.009298169,0.061314519,134.2320237,0.00375947,285
BMS.265246,0.027153507,0.629522863,0.90392391,0.095302769,0.089760369,0.355117526,1.06E-05,0.811115675,0.000737313,0.095302769,144.2992084,0.009082618,318
BMS.345541,-0.066087891,0.249076647,0.659287473,-0.044053621,0.442580715,0.772116717,-2.95E-05,0.93210789,0.004367609,-0.044053621,160.2622308,0.001940722,306
BMS.387032,-0.147814877,0.009150802,0.125630073,-0.169157613,0.002809417,0.043742317,-2.25E-05,0.59809637,0.021849238,-0.169157613,181.8040088,0.028614298,310
BMS.599626,-0.17941688,0.002200467,0.046857006,-0.169777871,0.003794492,0.055499232,-7.67E-05,1.166785769,0.032190417,-0.169777871,169.6177912,0.028824525,289
BMS.626529,0.044570873,0.463304021,0.809693864,0.056998746,0.348133644,0.71108582,1.23E-05,0.861906297,0.001986563,0.056998712,129.1911765,0.003248857,273
BMS.690514,-0.307329003,1.03E-07,1.03E-05,-0.329837055,9.78E-09,1.31E-06,-8.19E-05,0.851687668,0.094451116,-0.329024149,192.0439895,0.108792483,288
BMS.707035,0.058101818,0.35546856,0.739538038,0.060282538,0.337670738,0.698496041,3.40E-05,1.309605561,0.003375821,0.060282538,120.2838351,0.003633984,255
BMS.754807,0.035365272,0.552113101,0.865446511,0.048113159,0.418433104,0.756804834,7.81E-06,0.88567738,0.001250702,0.047723774,136.1755004,0.002314876,285
BMS.986020,0.034671995,0.547694783,0.862961966,0.03910313,0.497701868,0.807044664,1.99E-05,1.361889827,0.001202147,0.03910313,146.0563242,0.001529055,303
BNC105,0.12062413,0.03206521,0.271650365,0.135201739,0.016175717,0.141714932,3.55E-05,0.572199837,0.014550181,0.135201739,137.0705244,0.01827951,316
BNTX,0.012019766,0.834399987,0.968554607,-0.049148184,0.392369185,0.745604436,2.39E-06,0.844291271,0.000144475,-0.049148184,160.5196721,0.002415544,305
bortezomib,-0.027549275,0.630080638,0.90392391,-0.012861084,0.822132801,0.935887025,-7.43E-06,0.646781603,0.000758963,-0.012860925,156.487013,0.000165407,308
bosentan,0.075819785,0.201885652,0.599037753,0.115289751,0.051865432,0.255446072,3.70E-05,1.085825594,0.00574864,0.115289751,126.5135656,0.013291727,285
bosutinib,-0.151534926,0.007924246,0.114743087,-0.157296009,0.005824859,0.078826129,-7.90E-05,1.079274364,0.022962834,-0.157296009,177.6449373,0.024742034,306
brefeldin.a,0.141165423,0.011867435,0.150737245,0.180642879,0.001237195,0.023571816,1.89E-05,0.583913602,0.019927677,0.180642879,130.2777822,0.03263185,317
brequinar,0.068325152,0.252783319,0.66189918,0.021288406,0.72188131,0.893969388,1.07E-05,0.946063327,0.004668326,0.019655761,138.7187098,0.000453196,282
brigatinib,-0.130323753,0.023508893,0.228462259,-0.13266646,0.021102862,0.16208398,-2.46E-05,0.887554525,0.01698428,-0.132474947,171.5699545,0.01760039,302
brivaracetam,-0.202642936,0.000322351,0.011468256,-0.190936944,0.000712187,0.016230285,-5.03E-05,0.777663435,0.04106416,-0.190936944,185.7861633,0.036456917,311
bromosporine,0.037515069,0.523126832,0.851635135,0.050606512,0.388903568,0.744667289,1.98E-05,1.131821076,0.00140738,0.050606512,139.086146,0.002561019,292
broxyquinoline,0.091886552,0.108675444,0.462829539,0.025724209,0.653992702,0.86934432,2.42E-05,0.888772373,0.008443138,0.025724209,149.551334,0.000661735,306
bruceantin,-0.040407299,0.472744268,0.810931319,-0.044733305,0.426633396,0.759858742,-7.71E-06,0.5546482,0.00163275,-0.044733305,166.6349622,0.002001069,318
BTS.54505,0.076766734,0.259067811,0.667491442,0.052520199,0.440395251,0.771448283,4.24E-05,1.132730335,0.005893132,0.052520199,103.7490382,0.002758371,218
bucladesine,0.138132821,0.077749075,0.397811521,0.175721301,0.02440706,0.174957537,7.12E-05,0.986313047,0.019080676,0.175721301,68.00299267,0.030877976,164
bumetanide,0.050691026,0.442233842,0.795471556,0.030876109,0.639883093,0.867515877,1.97E-05,1.267437278,0.00256958,0.030876109,112.9029333,0.000953334,232
buparlisib,-0.04299389,0.458141649,0.80802571,-0.017079745,0.768286959,0.918645348,-7.52E-06,0.809329849,0.001848475,-0.017079745,153.0705017,0.000291718,300
buphenine,0.074642658,0.22237673,0.631375501,0.091232191,0.135577228,0.432162279,4.62E-05,1.1645919,0.005571526,0.091232191,122.6836542,0.008323313,269
busulfan,-0.095062992,0.117784007,0.478873774,-0.100789052,0.097150656,0.367576014,-4.49E-05,0.98640559,0.009036972,-0.100789052,150.2577057,0.010158433,272
butamben,0.090282032,0.123738939,0.489546404,0.092698193,0.113960788,0.394994181,3.40E-05,1.018681039,0.008150845,0.092698193,132.9197147,0.008592955,292
buthionine.sulfoximine,0.10069275,0.090317045,0.42451197,0.109479866,0.065417806,0.292830887,4.13E-05,1.293566114,0.01013903,0.109479866,126.8991191,0.011985841,284
butylscopolamine.bromide,0.011013086,0.85288539,0.968806385,0.033490258,0.572720432,0.851593868,3.71E-06,0.975665485,0.000121288,0.033490258,138.694148,0.001121597,286
BVD.523,0.014743414,0.795982478,0.96273554,0.039672999,0.486449222,0.80148042,5.28E-06,0.892455367,0.000217368,0.039672999,149.3308487,0.001573947,310
BVT.948,0.063362555,0.285548181,0.682621889,0.037095477,0.532096337,0.829161469,1.64E-05,0.964850259,0.004014813,0.037095382,138.1768127,0.001376074,286
BW.180C,0.051078963,0.404938413,0.767474898,0.071368233,0.244273071,0.585589952,1.93E-05,1.233896638,0.00260906,0.071368233,124.9009727,0.005093425,268
BX.912,0.009144085,0.870972247,0.975253954,-0.000841307,0.988077198,0.995640767,1.69E-06,0.788634341,8.36E-05,-0.000841307,159.6341884,7.08E-07,318
cabazitaxel,-0.043979064,0.43667261,0.790377425,-0.045741238,0.418502179,0.756804834,-1.37E-05,0.307997409,0.001934158,-0.045741238,165.2271156,0.002092261,315
cabozantinib,-0.000385964,0.994670556,0.999918499,0.016003526,0.781798505,0.921571147,-1.54E-07,1.008351943,1.49E-07,0.016003526,149.0754659,0.000256113,302
caffeic.acid,0.03286241,0.576619922,0.883540367,0.025247262,0.667995482,0.871604111,1.50E-05,1.234732317,0.001079938,0.025247262,142.3138998,0.000637424,291
caffeic.acid.phenethyl.ester,0.17218882,0.00321165,0.060395696,0.159701289,0.00633116,0.083341087,8.50E-05,1.273648484,0.02964899,0.159701289,122.6836118,0.025504502,291
calcitriol,-0.123873607,0.035305404,0.274973033,-0.151755956,0.009776059,0.103326522,-3.77E-05,0.940134363,0.015344671,-0.151755956,167.0046136,0.02302987,289
camptothecin,-0.102640326,0.109756909,0.464701766,-0.035945793,0.576306024,0.851593868,-6.26E-05,0.379038766,0.010535036,-0.035945793,126.9033596,0.0012921,244
candesartan,0.000570078,0.992616563,0.999918499,0.009314254,0.87981893,0.951746813,2.42E-07,1.301148687,3.25E-07,0.009314254,132.256547,8.68E-05,266
canertinib,-0.432436006,5.79E-15,4.19E-12,-0.430539956,7.83E-15,1.13E-11,-0.000108122,0.887410547,0.187000899,-0.427059915,212.6319274,0.185364654,297
canrenone,0.04538814,0.435798157,0.789781892,0.072667084,0.211777621,0.545953645,1.74E-05,1.289625661,0.002060083,0.072667084,138.1726044,0.005280505,297
capecitabine,-0.006813202,0.908828826,0.982928907,-0.042843366,0.471259397,0.791335943,-1.00E-06,0.892272442,4.64E-05,-0.042828928,149.1245367,0.001835554,285
capsaicin,-0.084586155,0.214583378,0.625487211,-0.092171771,0.176114937,0.502143529,-3.92E-05,1.203162759,0.007154818,-0.092171771,119.046723,0.008495635,217
carbachol,0.051211923,0.461484056,0.808970051,0.088369525,0.203240907,0.536052519,1.88E-05,1.267426932,0.002622661,0.088369525,95.72119985,0.007809173,209
carboplatin,0.161778004,0.00504446,0.079395407,0.15104487,0.008899397,0.100638545,7.85E-05,1.117355546,0.026172122,0.15104487,127.3432695,0.022814553,299
carboxyamidotriazole,0.068968163,0.230537562,0.635844552,0.070537934,0.220073634,0.556181159,1.84E-05,0.989959415,0.004756607,0.070537934,141.7429651,0.0049756,304
carfilzomib,-0.171864338,0.002433882,0.050346592,-0.180825973,0.001412413,0.025888278,-4.18E-05,0.510217179,0.029537351,-0.180825955,183.0280229,0.032698032,309
cariporide,0.108247091,0.059413637,0.351958244,0.041386822,0.472178353,0.791335943,5.69E-05,0.954286273,0.011717433,0.041386822,146.1885096,0.001712869,304
carmofur,0.003069648,0.95813091,0.996133517,-0.016668441,0.775571957,0.921571147,5.91E-07,0.908650209,9.42E-06,-0.016460684,150.4361813,0.000277837,295
carmustine,0.091660444,0.111321218,0.465876079,0.101018829,0.079148225,0.328385758,4.42E-05,1.244665775,0.008401637,0.101018829,136.645138,0.010204804,303
carvedilol,0.178157934,0.002092163,0.045900797,0.169003364,0.003541559,0.052867812,6.11E-05,0.970364036,0.031740249,0.169003364,123.4030005,0.028562137,296
CB.10.277,0.023886031,0.686467105,0.918540255,0.034959249,0.554601744,0.840024399,1.15E-05,1.291862685,0.000570542,0.034959249,139.4483885,0.001222149,288
CCG.50014,0.078515659,0.171406339,0.55952676,0.073270568,0.201928283,0.533562324,1.40E-05,0.838045602,0.006164709,0.073270568,141.7896031,0.005368576,305
CCMI,0.049035259,0.391123199,0.759415563,0.025530872,0.655369081,0.869820741,1.92E-05,1.135520915,0.002404457,0.025530872,150.5554804,0.000651825,308
CCT128930,-0.129609743,0.022463867,0.224328823,-0.140825137,0.013070375,0.12617269,-5.20E-05,1.069191808,0.016798686,-0.140825137,177.3983088,0.019831719,310
CCT129202,0.041180371,0.471476036,0.810931319,0.105338923,0.064846681,0.292038903,1.19E-05,0.930139557,0.001695823,0.105338923,138.2251364,0.011096289,308
CCT137690,0.036113204,0.526422449,0.851635135,0.117372307,0.038890062,0.230794151,7.51E-06,0.786770946,0.001304164,0.117372307,137.2486063,0.013776258,310
CD.437,-0.134576012,0.017208934,0.19366439,-0.091015571,0.108027039,0.385278699,-2.31E-05,0.714274825,0.018110703,-0.091015571,171.2894446,0.008283834,313
cebranopadol,0.027101982,0.643502313,0.907326986,0.045081653,0.441247712,0.771448283,1.45E-05,1.309756912,0.000734517,0.045081653,140.8504562,0.002032355,294
cediranib,-0.101252628,0.070922321,0.384203446,-0.038090362,0.497840783,0.807044664,-2.36E-05,0.825873726,0.010252095,-0.038090362,166.0944579,0.001450876,319
cefdinir,-0.058123125,0.311650761,0.705109846,-0.008609518,0.880966471,0.951746813,-2.52E-05,1.317194305,0.003378298,-0.008609518,154.3172563,7.41E-05,305
cefditoren.pivoxil,-0.116027087,0.042201066,0.296636618,-0.115016394,0.04403929,0.241548835,-4.01E-05,1.012123012,0.013462285,-0.115016394,171.7125247,0.013228771,307
cefpiramide,0.081473067,0.183601018,0.574494137,0.089109608,0.145706866,0.452754381,5.13E-05,1.242581442,0.006637861,0.089109608,122.5147577,0.007940522,268
CEP.32496,0.095868573,0.101470666,0.455243117,0.086098519,0.141507381,0.444343692,4.43E-05,1.048998558,0.009190783,0.086098519,134.3435177,0.007412955,293
CEP.33779,-0.028674396,0.644712258,0.907326986,-0.026415858,0.670991955,0.873286209,-9.09E-06,0.965791975,0.000822221,-0.026415858,134.4604775,0.000697798,261
CEP.37440,0.010716037,0.851420417,0.968806385,0.012596845,0.825728187,0.93703324,1.75E-06,0.890848989,0.000114833,0.01259684,152.5537882,0.000158681,308
cephalomannine,-0.168721416,0.002539836,0.051078915,-0.147093237,0.008613549,0.100638545,-4.61E-05,0.504684534,0.028466916,-0.147093237,182.9613713,0.02163642,318
CGM097,0.145339571,0.013553264,0.167736121,0.199896314,0.000644641,0.015302306,9.74E-05,1.186230309,0.021123591,0.199896314,115.6149826,0.039958536,288
CGP.37849,-0.135595159,0.023004108,0.226598289,-0.158877327,0.007622091,0.095972067,-4.82E-05,1.127630448,0.018386047,-0.158877327,163.4017031,0.025242005,281
CGP.52411,-0.055076905,0.342569668,0.728400705,-0.02138044,0.71272716,0.890301429,-1.63E-05,0.865659086,0.003033465,-0.02138044,153.2070661,0.000457123,299
CGP.54626,-0.079838844,0.311018216,0.705109846,-0.030854961,0.695803708,0.882315038,-3.36E-05,0.989886796,0.006374241,-0.030854961,84.53010679,0.000952029,163
CGS.15943,-0.385809427,2.90E-12,8.40E-10,-0.387470182,2.30E-12,8.32E-10,-0.000136007,0.924406314,0.148848914,-0.387470182,212.2829379,0.150133142,305
CGS.20625,-0.063734735,0.271145407,0.676928533,-0.00863254,0.881633676,0.951746813,-2.41E-05,1.059145817,0.004062116,-0.00863254,151.7991973,7.45E-05,300
CH5132799,-0.156945166,0.009934483,0.133537515,-0.159584975,0.008740915,0.100638545,-3.05E-05,0.81400735,0.024631785,-0.159584975,156.5439716,0.025467364,269
chicago.sky.blue.6b,0.039851069,0.505087968,0.837763319,0.043408558,0.467803112,0.789485904,1.66E-05,1.255759677,0.001588108,0.043408558,135.3576891,0.001884303,282
chidamide,0.034646229,0.544024115,0.861283884,0.025582341,0.65419124,0.86934432,8.49E-06,0.874662327,0.001200361,0.025582341,151.0347371,0.000654456,309
CHIR.124,0.082867873,0.151518137,0.527916299,0.13474247,0.019353948,0.154831586,2.40E-05,0.694944267,0.006867084,0.13474247,130.653887,0.018155533,301
CHIR.98014,0.053765709,0.364126388,0.744490334,0.078563713,0.184443374,0.509683216,2.06E-05,1.174050832,0.002890751,0.078563713,132.6868254,0.006172257,287
CHIR.99021,0.044621536,0.447493099,0.800951801,0.063652046,0.278311171,0.627717407,2.79E-05,1.255448946,0.001991082,0.063652046,137.1749753,0.004051583,292
chlorambucil,0.112601098,0.056304957,0.347123561,0.131502458,0.025637101,0.180206421,4.07E-05,1.039551478,0.012679007,0.131502458,125.4978949,0.017292896,288
chloramphenicol.palmitate,-0.033518055,0.634970022,0.905919304,-0.008619972,0.902851847,0.961979009,-1.16E-05,1.181950176,0.00112346,-0.008619972,102.8792372,7.43E-05,203
chlorhexidine,0.074685564,0.216136561,0.625931482,0.178235001,0.002963949,0.045657422,1.90E-05,0.94099201,0.005577934,0.1782349,113.8144664,0.031767716,276
chlormidazole,0.057216546,0.315304184,0.70894481,0.09754477,0.086417508,0.347078241,1.56E-05,0.896079671,0.003273733,0.09754477,140.3317883,0.009514982,310
chlorogenic.acid,0.01371254,0.810269149,0.966471328,0.016112356,0.777866986,0.921571147,5.42E-06,1.011963737,0.000188034,0.016112356,152.5025848,0.000259608,309
chloropyramine,-0.156138126,0.115264347,0.474155611,-0.087850898,0.377551993,0.738777413,-4.27E-05,0.83969273,0.024379114,-0.087850898,56.56824672,0.00771778,103
chloroxine,0.129705754,0.021093129,0.219732742,0.148419766,0.00822811,0.100638545,2.91E-05,0.892757169,0.016823583,0.148419766,134.9754671,0.022028427,316
chlorpropamide,0.072401671,0.218980018,0.631375501,0.075996393,0.196894656,0.531633477,3.02E-05,1.051928898,0.005242002,0.075996393,134.4425248,0.005775452,290
chlorpyrifos,0.030183577,0.611221264,0.900354415,0.001445281,0.980585479,0.992928513,1.19E-05,1.061035271,0.000911048,0.001445281,143.2926021,2.09E-06,286
chlorquinaldol,-0.003738626,0.948154555,0.991283607,0.095621648,0.095529341,0.364445211,-1.51E-06,1.03595935,1.40E-05,0.095621648,138.3698878,0.0091435,305
chromocarb,0.170723655,0.003781402,0.064322853,0.176831897,0.002690175,0.042806301,8.55E-05,1.174434088,0.029146566,0.176831897,118.1246227,0.03126952,286
cibenzoline,0.062406104,0.287846255,0.684300111,0.065180435,0.266909696,0.62036154,1.46E-05,1.157406686,0.003894522,0.065180435,136.9510662,0.004248489,292
ciclesonide,-0.067164767,0.265258595,0.671842302,-0.076978756,0.201501877,0.533562324,-3.61E-05,1.080788229,0.004511106,-0.076978756,149.7000471,0.005925729,277
ciclopirox,0.051464749,0.364162026,0.744490334,0.055788837,0.32520269,0.681466708,1.92E-05,0.92115481,0.00264862,0.055788837,148.2411526,0.003112394,313
CID.5458317,0.049706716,0.376991364,0.7514714,0.110237691,0.049522181,0.251370829,6.49E-06,0.862131183,0.002470758,0.110237691,141.9170883,0.012152349,318
cidofovir,-0.084993418,0.151666561,0.527916299,-0.057202105,0.335081876,0.695126872,-3.01E-05,1.056064921,0.007223881,-0.057202105,151.708502,0.003272081,286
cilostamide,-0.098877596,0.087863564,0.418508028,-0.068119683,0.240262815,0.583725764,-3.69E-05,1.041745695,0.009776779,-0.068119683,160.2179525,0.004640291,299
cimetidine,0.024846945,0.685533926,0.918273011,0.023910162,0.696793652,0.882315038,7.38E-06,0.976833479,0.000617371,0.023910147,131.2840852,0.000571696,268
cinacalcet,-0.00162254,0.977635908,0.997209811,-0.014146298,0.806905434,0.928167627,-2.22E-07,0.90869971,2.63E-06,-0.014136983,153.1346844,0.000200118,301
cinalukast,-0.034393746,0.563785296,0.875923936,-0.066154487,0.266501223,0.62036154,-1.10E-05,1.067224111,0.00118293,-0.066154487,151.9270144,0.004376416,284
cinnarazine,0.024453462,0.681021833,0.915119567,0.049402043,0.406061416,0.751888658,8.83E-06,1.315434217,0.000597972,0.049402043,135.9355078,0.002440562,285
ciprofibrate,0.006878653,0.909593487,0.982928907,-0.052115057,0.389304653,0.744667289,3.56E-06,0.965909369,4.73E-05,-0.052115057,145.1918779,0.002715979,275
cisplatin,0.034277702,0.552260067,0.865446511,0.000468908,0.99351447,0.996266588,1.53E-05,1.035164485,0.001174961,0.000468908,151.928726,2.20E-07,303
CL.218872,-0.136967197,0.019415514,0.207565934,-0.13174985,0.024600621,0.175476354,-4.00E-05,1.094496812,0.018760013,-0.13174985,165.2354781,0.017358023,291
cladribine,0.135876043,0.039930876,0.294171148,0.171833562,0.009174232,0.100638545,4.68E-05,0.606078328,0.018462299,0.171833562,95.23914043,0.029526773,229
clebopride,-0.088516206,0.199241047,0.593623532,-0.068422518,0.321432062,0.679767998,-3.54E-05,1.199934325,0.007835119,-0.068422518,113.7869981,0.004681641,212
clenbuterol,0.062654968,0.298761844,0.69389952,0.064638103,0.283697959,0.634922171,2.46E-05,1.082224267,0.003925645,0.064638103,130.0153037,0.004178084,277
clindamycin.phosphate,0.010649701,0.855226215,0.969213357,0.046411897,0.426293253,0.759858742,3.48E-06,1.082459085,0.000113416,0.046411897,141.6078333,0.002154064,296
clobetasol.propionate,-0.123776916,0.035772081,0.274973033,-0.106104996,0.072191431,0.308357498,-7.74E-05,1.120986689,0.015320725,-0.106104996,159.8321719,0.01125827,288
clobutinol,0.079582196,0.233402582,0.638878902,0.058295843,0.383065924,0.744449371,4.55E-05,1.297192182,0.006333326,0.058295843,106.8834218,0.003398405,226
clocortolone.pivalate,-0.086393835,0.277359907,0.678614401,-0.164950779,0.037121849,0.227758534,-4.58E-05,1.052891178,0.007463895,-0.164950779,93.77853774,0.02720876,160
clofarabine,0.114298611,0.042643762,0.296866191,0.235239554,2.47E-05,0.000965336,2.59E-05,0.711911761,0.013064172,0.235239554,120.8321504,0.055337648,315
