"","pert_iname","norm_cs","moa"
"438","bimatoprost",-0.104275,"Prostanoid receptor agonist"
"439","bindarit",0.281333333333333,"NFKB inhibitor"
"440","biochanin-a",-0.147255555555556,"Estrogen receptor agonist"
"441","biotin",0.0239333333333333,"Vitamin B"
"442","biperiden",-0.0033625,"Acetylcholine receptor antagonist"
"443","birinapant",-0.5902,"XIAP inhibitor"
"444","bis-tyrphostin",0.120775,"EGFR inhibitor"
"445","bisacodyl",-0.0140428571428571,"Laxative"
"446","bisbenzimide",0.580842857142857,"DNA binding agent"
"447","bisindolylmaleimide-ix",0.46715,"PKC inhibitor"
"448","bisoprolol",0.0614583333333333,"Adrenergic receptor antagonist"
"449","bisphenol-a",0.2371,"Synthetic estrogen"
"450","bithionol",-0.209,"Autotaxin inhibitor"
"451","bitopertin",0.304125,"Glycine transporter inhibitor"
"452","BIX-01294",0.113392857142857,"DNA inhibitor|Histone lysine methyltransferase inhibitor"
"453","BIX-01338",0.12335,"Histone lysine methyltransferase inhibitor"
"454","BIX-02188",0.0340714285714286,"MEK inhibitor"
"455","BIX-02189",0.6006375,"MEK inhibitor"
"456","blebbistatin",0.303557142857143,"ATPase inhibitor"
"457","blonanserin",0.160875,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"458","BML-190",0.0871875,"Cannabinoid receptor antagonist"
"459","BML-210",1.484,"HDAC inhibitor"
"460","BML-257",-0.03185,"AKT inhibitor|HCV inhibitor"
"461","BML-259",-0.302508333333333,"CDK inhibitor"
"462","BML-266",0,"SIRT inhibitor"
"463","BML-284",-1.2972,"WNT agonist"
"464","BML-286",0,"WNT inhibitor"
"465","BMS-182874",-0.502014285714286,"Endothelin receptor antagonist"
"466","BMS-191011",-0.0396,"Potassium channel activator"
"467","BMS-265246",0.009325,"CDK inhibitor"
"468","BMS-299897",-0.100833333333333,"Gamma secretase inhibitor"
"469","BMS-345541",0.0568315789473684,"IKK inhibitor"
"470","BMS-387032",-0.6029875,"CDK inhibitor|Cell cycle inhibitor|MCL1 inhibitor"
"471","BMS-509744",0.645613333333333,"ITK inhibitor"
"472","BMS-536924",1.19535384615385,"IGF-1 inhibitor"
"473","BMS-599626",0.61315,"EGFR inhibitor|Receptor tyrosine protein kinase inhibitor"
"474","BMS-641988",0.130858333333333,"Androgen receptor antagonist"
"475","BMS-707035",-0.1442,"HIV inhibitor"
"476","BMS-754807",0.417113333333333,"IGF-1 inhibitor"
"477","BMS-777607",-0.25,"AXL kinase inhibitor|FLT3 inhibitor|HGF receptor inhibitor|Macrophage inhibitor|MET inhibitor|Tyrosine kinase inhibitor"
"478","BMS-833923",0.4959,"Smoothened receptor antagonist"
"479","BMS-906024",0.2148,"Gamma secretase inhibitor"
"480","BMS-927711",-0.3289875,"Calcitonin antagonist"
"481","BMY-14802",-0.19738,"Sigma receptor antagonist"
"482","BMY-45778",-0.147616666666667,"IP1 prostacyclin receptor agonist"
"483","BMY-7378",-0.10053,"Adrenergic receptor antagonist|Serotonin receptor antagonist"
"484","BNTX",0,"Opioid receptor antagonist"
"485","boldine",-0.463988888888889,"Acetylcholine receptor antagonist|Dopamine receptor antagonist"
"486","bongkrek-acid",0.55344,"Mitochondrial inhibitor"
"487","bopindolol",-0.267533333333333,"Adrenergic receptor antagonist"
"488","bortezomib",0.188778571428571,"NFKB inhibitor|Proteasome inhibitor"
"489","bosentan",-0.12384,"Endothelin receptor antagonist"
"490","bosutinib",0.849484,"Src inhibitor|Abl inhibitor|Bcr-Abl inhibitor"
"491","BP-554",0.42087,"Serotonin receptor agonist"
"492","BP-897",0.5882875,"Dopamine receptor agonist"
"493","brazilin",0.393725,"Nitric oxide production inhibitor"
"494","BRD-A01295252",-0.653,"Dopamine receptor antagonist"
"495","BRD-A01317026",-0.384971428571429,"Dihydroneopterin aldolase inhibitor"
"496","BRD-A01593789",0.346183333333333,"5-alpha reductase inhibitor"
"497","BRD-A02367930",-0.157771428571429,"Estrogen receptor agonist|DNA directed DNA polymerase stimunlant|Estrogenic component in oral contraceptives"
"498","BRD-A04553218",0.236275,"Histamine receptor antagonist"
"499","BRD-A07765530",0.141116666666667,"Carbonic anhydrase activator"
"500","BRD-A13133631",0.4096375,"Glucocorticoid receptor agonist"
"501","BRD-A15914070",0.8304,"Carcinogen"
"502","BRD-A18763547",0.526223076923077,"Cytochrome P450 inhibitor"
"503","BRD-A20131130",-0.406342857142857,"Adenylyl cyclase inhibitor"
"504","BRD-A20239487",0.01329,"Adrenergic receptor antagonist"
"505","BRD-A27924917",0.2967,"GABA receptor antagonist"
"506","BRD-A29731977",0.207514285714286,"Progesterone receptor agonist"
"507","BRD-A36707673",-0.989075,"LXR agonist"
"508","BRD-A38706605",0,"Androgen receptor antagonist"
"509","BRD-A39415247",-0.367141666666667,"Progesterone receptor agonist"
"510","BRD-A39747742",-0.155185714285714,"Estrogen receptor agonist"
"511","BRD-A42831637",0.1436875,"Anti-inflammatory|Cannabinoid metabolite"
"512","BRD-A47144777",-0.0849571428571429,"HSP inhibitor"
"513","BRD-A47364545",0.249928571428571,"Sigma receptor agonist"
"514","BRD-A48015106",0,"Serotonin receptor agonist"
"515","BRD-A49447682",0.542766666666667,"Glucocorticoid receptor agonist"
"516","BRD-A49544621",1.3549,"Urotensin receptor agonist"
"517","BRD-A49680073",-0.0229625,"JAK inhibitor|Lipocortin synthesis stimulant|STAT inhibitor"
"518","BRD-A49765801",-0.487166666666667,"Glucocorticoid receptor agonist"
"519","BRD-A49906757",0.0179555555555556,"Acetylcholine receptor antagonist"
"520","BRD-A53131506",0.154883333333333,"Inactive testosterone analog"
"521","BRD-A57798559",0.250466666666667,"GABA receptor antagonist"
"522","BRD-A63236097",-0.211144444444444,"Tumor necrosis factor production inhibitor"
"523","BRD-A66025870",-0.7924,"Bacterial cell wall synthesis inhibitor"
"524","BRD-A66861218",0.1193125,"Anti-inflammatory agent"
"525","BRD-A68039575",0.49965,"Aromatase inhibitor"
"526","BRD-A70731303",0.8542,"Nucleophosmin inhibitor"
"527","BRD-A71657825",0.135014285714286,"Matrix metalloprotease inhibitor"
"528","BRD-A77577770",-0.407516666666667,"Protein kinase inhibitor"
"529","BRD-A79314293",0.528833333333333,"Bacterial cell wall synthesis inhibitor"
"530","BRD-A80383043",0.172375,"Glutamate receptor agonist|Glutamate receptor antagonist"
"531","BRD-A84389633",0.00898888888888889,"Serotonin receptor antagonist"
"532","BRD-A85216385",0.8737,"Dopamine receptor antagonist"
"533","BRD-A86415025",0,"Glutamate receptor antagonist"
"534","BRD-A92439610",0.8183,"Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist"
"535","BRD-A92800748",0.026675,"TIE inhibitor"
"536","BRD-A94523291",0,"Glucocorticoid receptor agonist"
"537","BRD-A95513702",-0.29195,"Aromatase inhibitor"
"538","BRD-A96799240",0.10519,"Retinoid receptor antagonist"
"539","BRD-K00824317",0.1516,"Glucocorticoid receptor agonist"
"540","BRD-K01192156",0.00220833333333335,"Protein tyrosine kinase inhibitor"
"541","BRD-K01815685",0.140344444444444,"Aryl hydrocarbon receptor agonist|Indoleamine 2,3-dioxygenase inhibitor"
"542","BRD-K02581333",0.31175,"Tyrosine phosphatase inhibitor"
"543","BRD-K03070961",0.6895,"Cytochrome P450 inhibitor"
"544","BRD-K03670461",-0.164383333333333,"EGFR inhibitor"
"545","BRD-K04497194",0,"MDM inhibitor|FXR antagonist|PXR ligand|Tyrosine phosphatase inhibitor|Vitamin D receptor agonist"
"546","BRD-K04546108",-0.02435,"JAK inhibitor"
"547","BRD-K04877770",0.189445454545455,"Farnesyltransferase inhibitor"
"548","BRD-K04887706",0.3475125,"AKT inhibitor"
"549","BRD-K04923131",-0.318326666666667,"GSK inhibitor|Lipoxygenase inhibitor"
"550","BRD-K05396879",-0.191488888888889,"PPAR receptor agonist"
"551","BRD-K06817181",0.16014,"JAK inhibitor"
"552","BRD-K07303502",0.06141,"Cytosolic phospholipase inhibitor"
"553","BRD-K07888196",0.0679111111111111,"IGF-1 inhibitor"
"554","BRD-K08111712",0.35875,"Protein synthesis inhibitor"
"555","BRD-K08115555",-0.132483333333333,"TNF inhibitor"
"556","BRD-K08177763",0.558275,"MTOR inhibitor"
"557","BRD-K08703257",-0.361458333333333,"PARP inhibitor"
"558","BRD-K09635134",0.09565,"Negative control for D-erythro-MAPP"
"559","BRD-K09668667",-0.0472857142857143,"Carcinogen"
"560","BRD-K09784055",-0.2399,"Apoptosis stimulant"
"561","BRD-K09907482",-0.145792857142857,"Tyrosine phosphatase inhibitor"
"562","BRD-K09991945",-0.17337619047619,"PKC inhibitor"
"563","BRD-K10016611",-0.0202857142857143,"Acetylcholinesterase inhibitor"
"564","BRD-K10136726",-0.00652857142857142,"Chymotrypsin inhibitor"
"565","BRD-K12244279",1.23983,"MEK inhibitor"
"566","BRD-K12567312",-0.52625,"GABA receptor antagonist"
"567","BRD-K13544237",0.36786,"Dopamine receptor agonist"
"568","BRD-K13994703",-0.8428,"Adrenergic receptor antagonist"
"569","BRD-K14329163",-0.2985,"Calcium channel activator"
"570","BRD-K14441456",0.2561,"EGFR inhibitor"
"571","BRD-K14643723",-0.189,"Carbonic anhydrase inhibitor"
"572","BRD-K14696368",-0.00962499999999999,"NFKB inhibitor"
"573","BRD-K14965640",-0.4999,"Cyclooxygenase inhibitor"
"574","BRD-K15107389",-0.30295,"Ribosomal protein inhibitor"
"575","BRD-K15164005",-0.05344,"Carboxylesterase inhibitor"
"576","BRD-K15241725",0.8688,"Vesicular monoamine transporter inhibitor"
"577","BRD-K15318383",0.12052,"Thrombin inhibitor"
"578","BRD-K16133773",-0.234825,"17,20 lyase inhibitor|Cytochrome P450 inhibitor|Steroid sulfatase inhibitor|Androgen biosynthesis inhibitor"
"579","BRD-K16233984",0.602125,"Azo dye used in titrations to detect metal ions"
"580","BRD-K16762525",0.159725,"Bacterial 50S ribosomal subunit inhibitor"
"581","BRD-K17415526",-0.2874375,"Protein tyrosine kinase inhibitor"
"582","BRD-K17874705",0.11565,"Histamine receptor agonist"
"583","BRD-K18059238",-0.41556,"Cyclooxygenase inhibitor|Prostanoid receptor agonist"
"584","BRD-K18135438",0.196442857142857,"11-beta-HSD1 inhibitor|FXR agonist"
"585","BRD-K19136521",-0.5007625,"CDK inhibitor|GSK inhibitor"
"586","BRD-K19216856",-0.781591666666667,"Nitric oxide synthase inhibitor"
"587","BRD-K20152659",-0.141171428571429,"Cholesterol inhibitor|Platelet aggregation inhibitor|Prostanoid receptor agonist"
"588","BRD-K20168484",0.20475,"Lipoxygenase inhibitor"
"589","BRD-K20497775",-0.369833333333333,"Aryl hydrocarbon receptor agonist"
"590","BRD-K20986251",-0.378416666666667,"FXR antagonist|Vitamin D receptor agonist"
"591","BRD-K21910317",0.6317,"ATP synthase inhibitor"
"592","BRD-K22848513",-0.510525,"Nuclear factor erythroid derived, like (NRF2) activator|Apoptosis stimulant|BCL inhibitor|Glutathione Reductase (NADPH) Activators|Heme Oxygenase Activators|IKK-1 (IKK-alpha) Inhibitors|NFKB inhibitor|Nitric oxide production inhibitor|PPAR receptor agonist|Reducing agent"
"593","BRD-K22969690",0.323257142857143,"Bacterial 50S ribosomal subunit inhibitor"
"594","BRD-K23875128",0.0303190476190476,"Rho associated kinase inhibitor"
"595","BRD-K23922020",0.338716666666667,"Acetylcholine receptor agonist"
"596","BRD-K24255045",0,"Androgen receptor antagonist"
"597","BRD-K24689407",0,"Nitric oxide synthase inhibitor"
"598","BRD-K25079130",-0.0329,"Nucleophosmin inhibitor"
"599","BRD-K25690923",0.175883333333333,"Macrophage inhibitor"
"600","BRD-K26011976",-0.779475,"Topoisomerase inhibitor"
"601","BRD-K26373640",0.03729,"IKK inhibitor|Syk inhibitor"
"602","BRD-K26548821",0,"Dopamine receptor agonist"
"603","BRD-K26619122",0.121375,"GABA receptor antagonist"
"604","BRD-K26664453",0.42528,"Tubulin inhibitor"
"605","BRD-K27853494",0.8691,"Adrenergic receptor agonist"
"606","BRD-K28120222",-0.137933333333333,"NFKB inhibitor"
"607","BRD-K28296557",0.13672,"AKT inhibitor"
"608","BRD-K28761384",0.5139625,"Dopamine receptor antagonist"
"609","BRD-K29133151",-0.139058333333333,"Thromboxane receptor antagonist"
"610","BRD-K29542628",0,"Src inhibitor"
"611","BRD-K30697463",0.389714285714286,"Glucocorticoid receptor agonist"
"612","BRD-K31168993",0.9952,"Selective serotonin reuptake inhibitor (SSRI)"
"613","BRD-K31342827",0.248086666666667,"CDK inhibitor|PKC inhibitor"
"614","BRD-K33211335",0.157975,"Glutamate receptor antagonist|Sigma receptor agonist"
"615","BRD-K33396764",-0.281475,"Omega 3 fatty acid stimulant"
"616","BRD-K33583600",-0.181866666666667,"Guanylate cyclase activator"
"617","BRD-K34533029",0.1573125,"EGFR inhibitor"
"618","BRD-K34685430",0.206133333333333,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"619","BRD-K36381762",-0.0406,"Opioid receptor antagonist"
"620","BRD-K37846922",-0.166490909090909,"CHK inhibitor|Cytochrome P450 activator|Indoleamine 2,3-dioxygenase inhibitor"
"621","BRD-K38310698",0.3483,"Protein synthesis inhibitor"
"622","BRD-K38687824",-0.6006,"Beta amyloid inhibitor"
"623","BRD-K38704569",-1.3985,"5-alpha reductase inhibitor"
"624","BRD-K39569857",0.747675,"Nucleophosmin inhibitor"
"625","BRD-K40331046",1.0367,"CDK inhibitor"
"626","BRD-K40654626",1.0704,"Immunostimulant"
"627","BRD-K40853697",-0.324716666666667,"STAT inhibitor"
"628","BRD-K41170226",0.18147,"G protein-coupled receptor agonist|Biliverdin reductase A activator"
"629","BRD-K41708980",-0.157016666666667,"Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist"
"630","BRD-K42205652",0.5951,"Src inhibitor|Syk inhibitor"
"631","BRD-K42573370",0.379266666666667,"Nucleophosmin inhibitor"
"632","BRD-K43405658",-0.3849625,"Protein tyrosine kinase inhibitor"
"633","BRD-K43796186",-0.01132,"EGFR inhibitor"
"634","BRD-K43966364",-0.0582,"Bacterial cell wall synthesis inhibitor"
"635","BRD-K44408410",-1.05346666666667,"HIF Inhibitor"
"636","BRD-K45330754",-0.595433333333333,"Estrogen receptor agonist"
"637","BRD-K45437867",0.426875,"Acetylcholine receptor agonist"
"638","BRD-K46678324",-0.00898571428571428,"Rho associated kinase inhibitor"
"639","BRD-K47000838",-0.0864142857142857,"Tubulin inhibitor"
"640","BRD-K47869605",-0.259308333333333,"Tubulin inhibitor"
"641","BRD-K48099440",0.8914,"Prostanoid receptor antagonist"
"642","BRD-K48115423",0.177516666666667,"Matrix metalloprotease inhibitor"
"643","BRD-K48195008",-0.289775,"Estrogen receptor agonist|Estrogenic hormone"
"644","BRD-K49236613",0,"TRPV antagonist"
"645","BRD-K49657628",-0.4125875,"EGFR inhibitor|Tyrosine kinase inhibitor"
"646","BRD-K49668410",0.228233333333333,"Bacterial 50S ribosomal subunit inhibitor"
"647","BRD-K50311478",-0.0419666666666667,"Chymotrypsin inhibitor"
"648","BRD-K50324045",-0.339842857142857,"Nucleophosmin inhibitor"
"649","BRD-K50384076",0.3753,"Opioid receptor antagonist"
"650","BRD-K50495309",0.410170588235294,"Src inhibitor"
"651","BRD-K53532120",0,"Opioid receptor agonist"
"652","BRD-K54264597",0,"Mineralocorticoid receptor antagonist"
"653","BRD-K54606188",0.856266666666667,"Bromodomain inhibitor"
"654","BRD-K54729176",1.0034,"HDAC inhibitor"
"655","BRD-K55591206",0.175,"Bacterial DNA inhibitor"
"656","BRD-K56483981",0,"Glutamate inhibitor|Macrophage inhibitor"
"657","BRD-K57926513",-0.643266666666667,"PDGFR inhibitor"
"658","BRD-K58930050",-0.43735,"Glutamate receptor antagonist"
"659","BRD-K59058747",0,"Mucolytic"
"660","BRD-K59333713",0.171475,"Adrenergic receptor antagonist"
"661","BRD-K59573506",0.00783333333333332,"Androgen receptor antagonist|Progesterone receptor agonist|Testosterone receptor antagonist"
"662","BRD-K59670716",0,"DNA alkylating agent|DNA synthesis inhibitor"
"663","BRD-K60174629",-0.1316,"Prolyl endopeptidase inhibitor"
"664","BRD-K61033289",-0.122283333333333,"PPAR receptor agonist"
"665","BRD-K61195623",-0.594766666666667,"Tubulin inhibitor|Angiogenesis inhibitor|Apoptosis stimulant"
"666","BRD-K61217870",-0.103055555555556,"Glutamate receptor antagonist"
"667","BRD-K61691971",-0.1616,"Nucleophosmin inhibitor"
"668","BRD-K61734568",0.330188888888889,"BCL inhibitor"
"669","BRD-K61737877",0,"VEGFR inhibitor"
"670","BRD-K63750851",0.0563833333333334,"Dehydrogenase inhibitor|Inositol monophosphatase inhibitor"
"671","BRD-K63784565",-0.15854,"Topoisomerase inhibitor"
"672","BRD-K63792901",0.298744444444444,"Acetylcholine receptor agonist"
"673","BRD-K65592642",0.44251,"Gamma secretase inhibitor"
"674","BRD-K65856711",-0.45075,"Phosphodiesterase inhibitor"
"675","BRD-K66766661",-0.4112,"Estrogen receptor agonist"
"676","BRD-K67174965",-0.19662,"Mucolytic"
"677","BRD-K67506692",-0.774233333333333,"MAP kinase inhibitor"
"678","BRD-K68144790",-0.063225,"Apoptosis stimulant"
"679","BRD-K68202742",1.11968,"HDAC inhibitor|CDK expression enhancer|ID1 expression inhibitor"
"680","BRD-K68336408",0.444352173913043,"EGFR inhibitor"
"681","BRD-K68552125",-0.829966666666667,"PKC activator"
"682","BRD-K68873215",0.2047625,"Phosphodiesterase inhibitor"
"683","BRD-K70821460",0.22418,"Histamine receptor agonist"
"684","BRD-K71860425",0.334825,"CDK inhibitor"
"685","BRD-K72166146",0.245230769230769,"Serotonin receptor agonist"
"686","BRD-K72541103",0.467733333333333,"JAK inhibitor"
"687","BRD-K72783841",0.261377777777778,"EGFR inhibitor"
"688","BRD-K73261812",-0.0872733333333333,"Beta catenin inhibitor"
"689","BRD-K73589401",0.27125,"Mineralocorticoid receptor agonist"
"690","BRD-K73610817",-0.04355,"XIAP inhibitor"
"691","BRD-K73700643",0.065525,"Melatonin receptor agonist"
"692","BRD-K74305673",0.05164375,"IKK inhibitor|NFKB inhibitor"
"693","BRD-K74430258",-0.239766666666667,"Organic compound"
"694","BRD-K74733595",0.6726,"HDAC inhibitor"
"695","BRD-K75181824",-0.453988888888889,"Inhibitor of methyl esterification of geranylgeranylated proteins"
"696","BRD-K75516118",0,"Phosphodiesterase inhibitor|Interleukin receptor antagonist"
"697","BRD-K76022557",0.461777777777778,"Dopamine receptor agonist"
"698","BRD-K76064317",0.40635,"FLT3 inhibitor"
"699","BRD-K76274772",-0.349316666666667,"Ceramidase inhibitor"
"700","BRD-K76674262",-0.772954545454545,"Protein synthesis inhibitor"
"701","BRD-K77245796",0.82795,"GABA receptor agonist"
"702","BRD-K78844995",0.779928571428571,"Sigma receptor agonist"
"703","BRD-K79437791",0.0758625,"Inhibitor of methylation of endogenous isoprenylated proteins"
"704","BRD-K79511609",0.079625,"Adenosine receptor agonist"
"705","BRD-K80672993",-0.321369230769231,"Pyruvate kinase isozyme activator"
"706","BRD-K81647657",0.19926,"PI3K inhibitor"
"707","BRD-K82216340",0.494366666666667,"Progesterone receptor agonist"
"708","BRD-K82225283",0.211275,"Nitric oxide stimulant|Guanylate cyclase stimulant"
"709","BRD-K83354763",0.01228,"NFKB inhibitor"
"710","BRD-K84798689",0.2255375,"Potassium channel activator"
"711","BRD-K84924563",-0.103754545454545,"Glutamate receptor antagonist|Glutaminase inhibitor"
"712","BRD-K85767870",-0.578,"Adenosine receptor agonist"
"713","BRD-K87226815",-0.2557875,"Bacterial cell wall synthesis inhibitor"
"714","BRD-K87919739",0.01922,"Receptor tyrosine protein kinase inhibitor"
"715","BRD-K88741031",-1.0503,"Tyrosine kinase inhibitor|EGFR inhibitor"
"716","BRD-K88969189",0,"Estrogen receptor agonist"
"717","BRD-K89329876",-0.433778571428571,"Kinesin inhibitor"
"718","BRD-K89997465",0.262192307692308,"Dopamine receptor antagonist"
