Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
bindarit,0.00502876,0.933841027,0.966548826,0.011764808,0.846007287,0.918993663,2.64E-06,1.110379266,2.53E-05,0.011764808,136.3764565,0.000138411,275
birinapant,-0.108607579,0.057325327,0.231217475,-0.067172146,0.24060508,0.474191083,-0.000122157,0.952261134,0.011795606,-0.067172146,164.3445104,0.004512097,307
bis.maltolato.oxovanadium.IV.,-0.090146971,0.114963563,0.321986924,-0.108371095,0.057873015,0.220807655,-5.54E-05,1.023314896,0.008126476,-0.108371095,170.6891486,0.011744294,307
bisacodyl,-0.027425242,0.645353576,0.816846135,-0.070582319,0.235737744,0.470956672,-1.63E-05,0.956450365,0.000752144,-0.070582319,152.5579804,0.004981864,284
bisindolylmaleimide.ix,-0.033727695,0.546482228,0.76277823,-0.053994908,0.33412389,0.576652434,-5.01E-06,0.815450156,0.001137557,-0.053994908,170.2201776,0.00291545,322
bitopertin,-0.017433667,0.759428519,0.879116634,-0.021151652,0.710225697,0.845729283,-8.12E-06,0.937602811,0.000303933,-0.021151652,159.2996577,0.000447392,311
BIX.01294,-0.157373489,0.004910176,0.078131156,-0.188034225,0.000751585,0.021765888,-2.93E-05,0.874268716,0.024766415,-0.188034225,189.4914588,0.03535687,318
BIX.02188,0.0905044,0.114717321,0.321986924,0.143530596,0.012094759,0.088450558,3.72E-05,0.895481914,0.008191046,0.143530596,131.0398188,0.020601032,305
blebbistatin....,-0.127869269,0.030627639,0.169918856,-0.09611672,0.104777607,0.29921453,-8.06E-05,1.212169951,0.01635055,-0.09611672,157.2927494,0.009238424,286
BMS.265246,-0.085123671,0.128626925,0.344910717,-0.14087723,0.011641783,0.087256995,-5.89E-05,0.810377736,0.007246039,-0.14087723,183.1107955,0.019846394,320
BMS.345541,-0.004051324,0.943639977,0.971137659,-0.08749831,0.12607228,0.331913931,-3.19E-06,0.931183215,1.64E-05,-0.08749831,167.4747397,0.007655954,307
BMS.387032,-0.088555003,0.118527765,0.327534739,-0.089699864,0.113822031,0.313932003,-2.41E-05,0.596805887,0.007841989,-0.089699864,170.5380287,0.008046066,312
BMS.599626,-0.012418361,0.832935863,0.915922543,-0.014322446,0.80778576,0.898366959,-9.34E-06,1.165551057,0.000154216,-0.014322446,148.0910771,0.000205132,291
BMS.626529,-0.098995922,0.102639989,0.306872714,-0.106429861,0.079185745,0.255939639,-4.87E-05,0.861064561,0.009800193,-0.106429798,151.5808824,0.011327315,273
BMS.690514,0.151199904,0.009921243,0.101681095,0.134552555,0.0219124,0.124202133,7.19E-05,0.85028598,0.022861411,0.134227764,125.9698604,0.01810439,290
BMS.707035,-0.140743651,0.024037004,0.151989437,-0.134121064,0.031605617,0.15835617,-0.000148988,1.303901888,0.019808775,-0.134121064,146.3016172,0.01798846,257
BMS.754807,-0.042863563,0.470266229,0.72595469,-0.053716551,0.365410004,0.604925692,-1.74E-05,0.885251173,0.001837285,-0.05328638,151.1465955,0.002885468,286
BMS.986020,-0.064052416,0.264773447,0.527095647,-0.040069194,0.48568698,0.692881525,-6.39E-05,1.359676256,0.004102712,-0.040069194,159.1305867,0.00160554,305
BNC105,-0.015954955,0.776858552,0.882393315,-0.025606589,0.649175925,0.819037912,-8.31E-06,0.573551275,0.000254561,-0.025606589,163.5842509,0.000655697,318
BNTX,-0.081235697,0.155635112,0.38721588,-0.182366462,0.001330875,0.028339804,-2.93E-05,0.843546661,0.006599238,-0.182366462,182.0844351,0.033257526,307
bortezomib,-0.108202506,0.057041046,0.230713503,-0.103621611,0.068457413,0.240015338,-5.25E-05,0.646666233,0.011707782,-0.103620359,171.6129659,0.010737438,310
bosentan,-0.082458843,0.163553694,0.396668029,-0.100136144,0.090404298,0.275590367,-7.21E-05,1.083014244,0.006799461,-0.100136144,158.4196048,0.010027247,287
bosutinib,-0.100753326,0.077963377,0.263133918,-0.074277386,0.194311549,0.424378768,-9.43E-05,1.076647747,0.010151233,-0.074277386,165.4387175,0.00551713,307
brefeldin.a,-0.136853667,0.014436714,0.120088173,-0.196755412,0.000407799,0.016374125,-3.22E-05,0.583734065,0.018728926,-0.196755412,191.4808659,0.038712692,319
brequinar,-0.024063365,0.686892927,0.838947839,-0.015374532,0.796784983,0.893470531,-6.85E-06,0.946418973,0.000579046,-0.014208399,144.0175927,0.000236376,283
brigatinib,0.04534783,0.430805193,0.692377928,0.038966722,0.49849084,0.700314055,1.52E-05,0.887091115,0.002056426,0.038911575,146.5659849,0.001518405,304
brivaracetam,0.078356374,0.166711992,0.399006553,0.060455549,0.286304269,0.528112842,3.44E-05,0.777724998,0.006139721,0.060455549,147.5084787,0.003654873,313
bromosporine,-0.118808457,0.041782715,0.196826755,-0.14232259,0.014591038,0.098705551,-0.00011152,1.129942924,0.014115449,-0.14232259,168.492582,0.02025572,294
broxyquinoline,-0.157120181,0.005719908,0.083660877,-0.204190705,0.000309713,0.014897682,-7.41E-05,0.887347943,0.024686751,-0.204190705,186.0474639,0.041693844,308
bruceantin,-0.069471909,0.215202594,0.466487061,-0.065921908,0.23963016,0.474022502,-2.34E-05,0.554193769,0.004826346,-0.065921908,171.0804663,0.004345698,320
BTS.54505,0.002628641,0.96907615,0.990276828,0.026508061,0.695792079,0.836476452,2.67E-06,1.13704076,6.91E-06,0.026508061,107.5708593,0.000702677,220
bucladesine,-0.061817939,0.43023834,0.692377928,-0.01629311,0.835454235,0.912321065,-5.66E-05,0.986699085,0.003821458,-0.01629311,84.35232816,0.000265465,165
bumetanide,-0.076702173,0.242501535,0.498103664,-0.069184175,0.291923954,0.533966955,-5.66E-05,1.266380713,0.005883223,-0.069184175,125.6291405,0.00478645,234
buparlisib,-0.027373029,0.635636369,0.811196859,0.009637841,0.867529683,0.931886484,-8.62E-06,0.808974062,0.000749283,0.009637841,150.0398671,9.29E-05,302
buphenine,-0.110002119,0.07060908,0.25059301,-0.085771652,0.159116574,0.37402727,-0.000120669,1.160015969,0.012100466,-0.085771652,147.6649446,0.007356776,271
busulfan,-0.092378494,0.127157117,0.343514003,-0.168023218,0.005296661,0.056801717,-7.63E-05,0.983758199,0.008533786,-0.168023218,160.6031924,0.028231802,274
butamben,-0.155448053,0.007578909,0.087097301,-0.155636358,0.00750531,0.068976036,-0.000104533,1.016281827,0.024164097,-0.155636358,170.4563627,0.024222676,294
buthionine.sulfoximine,-0.032528333,0.583801852,0.78303423,-0.068535572,0.247957496,0.481290154,-2.38E-05,1.291853184,0.001058092,-0.068535572,153.3348546,0.004697125,286
butylscopolamine.bromide,-0.07006947,0.235857587,0.491790684,-0.061438277,0.298763053,0.542796614,-4.21E-05,0.976450423,0.004909731,-0.061438277,153.377831,0.003774662,288
BVD.523,-0.128371303,0.023342703,0.148417374,-0.144973879,0.010346449,0.080546546,-8.14E-05,0.891156094,0.016479191,-0.144973879,179.1884121,0.021017426,312
BVT.948,-0.124121101,0.035257175,0.183783046,-0.126419967,0.031976875,0.158673251,-5.65E-05,0.96396648,0.015406048,-0.12641965,162.7676394,0.015982008,288
BW.180C,-0.09629164,0.11443644,0.321986924,-0.153139427,0.011750769,0.087256995,-6.51E-05,1.232731382,0.00927208,-0.153139427,156.2503924,0.023451684,270
BX.912,-0.000931433,0.986758294,0.996391918,0.004344403,0.938296365,0.972395347,-3.06E-07,0.789093981,8.68E-07,0.004344403,159.8027234,1.89E-05,320
cabazitaxel,-0.050783958,0.367486013,0.63474556,-0.056415795,0.316689361,0.561054607,-2.83E-05,0.307279045,0.00257901,-0.056415795,167.9701114,0.003182742,317
cabozantinib,-0.054255609,0.3457953,0.61148827,-0.046331337,0.420866478,0.648313468,-3.88E-05,1.006511805,0.002943671,-0.046331337,159.5655289,0.002146593,304
caffeic.acid,-0.159979661,0.006062112,0.084534934,-0.177850812,0.00224536,0.037371057,-0.000130618,1.233448787,0.025593492,-0.177850812,173.1440694,0.031630911,293
caffeic.acid.phenethyl.ester,-0.036918073,0.529055176,0.7555663,-0.019286568,0.742342947,0.862319201,-3.26E-05,1.276287769,0.001362944,-0.019286568,149.8351255,0.000371972,293
calcitriol,0.052678724,0.370580877,0.63805126,-0.041120726,0.484712343,0.692378567,2.86E-05,0.939515458,0.002775048,-0.041120726,152.003626,0.001690914,291
camptothecin,-0.06325722,0.323109836,0.589248165,-0.020916806,0.744097472,0.863343862,-6.65E-05,0.378295953,0.004001476,-0.020916806,126.0832255,0.000437513,246
candesartan,-0.089759398,0.142780199,0.369849246,-0.111259209,0.068983457,0.240366691,-6.63E-05,1.298335593,0.008056749,-0.111259209,149.4643636,0.012378612,268
canertinib,0.154261375,0.00753401,0.087097301,0.172737542,0.002726863,0.040244588,6.94E-05,0.885171956,0.023796572,0.171313551,124.3029674,0.029838259,299
canrenone,-0.090543965,0.118216359,0.32729883,-0.112278063,0.05244367,0.208622072,-6.40E-05,1.288546693,0.00819821,-0.112278063,166.8417095,0.012606364,299
capecitabine,-0.024429597,0.68025223,0.836167427,-0.015388958,0.795185374,0.893470531,-6.47E-06,0.892691306,0.000596805,-0.015383245,146.2151873,0.00023682,287
capsaicin,-0.126688382,0.061256994,0.236133169,-0.115929942,0.086977041,0.27201459,-0.000108272,1.203143811,0.016049946,-0.115929942,122.7522936,0.013439751,219
carbachol,-0.046711182,0.499766656,0.738430733,-0.102167831,0.139105374,0.349160885,-3.11E-05,1.269460195,0.002181935,-0.102167831,116.8297901,0.010438266,211
carboplatin,-0.07217051,0.211836849,0.462654234,-0.10756375,0.062348745,0.2278363,-6.34E-05,1.118899679,0.005208583,-0.10756375,167.2421262,0.01156996,301
carboxyamidotriazole,-0.073549804,0.199467928,0.442311731,-0.06851992,0.23204459,0.466020203,-3.48E-05,0.988588168,0.005409574,-0.06851992,164.0178078,0.004694979,306
carfilzomib,-0.134778085,0.017400834,0.131918362,-0.130721172,0.021115481,0.122300864,-5.90E-05,0.508393821,0.018165132,-0.130721159,176.3925008,0.017088025,311
cariporide,-0.094101707,0.100379142,0.303442582,-0.087402168,0.127115241,0.332738071,-8.78E-05,0.953541898,0.008855131,-0.087402168,166.9162327,0.007639139,306
carmofur,-0.109073621,0.060460685,0.236133169,-0.122634268,0.034642863,0.16234405,-3.72E-05,0.908422482,0.011897055,-0.121083408,167.0414278,0.015039164,297
carmustine,-0.175975342,0.002037126,0.049162629,-0.182365207,0.001380686,0.028731425,-0.000151081,1.243985544,0.030967321,-0.182365207,180.9018766,0.033257069,305
carvedilol,-0.057024126,0.326567881,0.593312787,-0.061398932,0.290761573,0.533778908,-3.45E-05,0.970996816,0.003251751,-0.061398932,158.6791404,0.003769829,298
CB.10.277,-0.159197953,0.006594001,0.084534934,-0.164731222,0.004917419,0.056066323,-0.000135619,1.289398019,0.025343988,-0.164731222,169.4683928,0.027136375,290
CCG.50014,0.022788841,0.690839862,0.839606207,0.046607509,0.415793596,0.645304531,7.28E-06,0.838558056,0.000519331,0.046607509,146.8224436,0.00217226,307
CCMI,-0.228958674,4.72E-05,0.00621179,-0.243787908,1.42E-05,0.001960084,-0.000161151,1.132242373,0.052422074,-0.243787908,193.4090197,0.059432544,310
CCT128930,-0.06498264,0.252447388,0.513404238,-0.057791679,0.308888085,0.552867673,-4.65E-05,1.066195711,0.004222743,-0.057791679,165.5443977,0.003339878,312
CCT129202,-0.071663795,0.208285998,0.457395804,-0.051442716,0.366695054,0.604925692,-3.67E-05,0.929370487,0.0051357,-0.051442716,163.4993423,0.002646353,310
CCT137690,-0.079749506,0.159949291,0.392293232,-0.042337602,0.456172772,0.678867599,-2.98E-05,0.786409836,0.006359984,-0.042337602,163.1258348,0.001792473,312
CD.437,0.094063431,0.095609854,0.294133044,0.139659376,0.013100533,0.092595298,2.91E-05,0.714052236,0.008847929,0.139659376,135.9338186,0.019504741,315
cebranopadol,-0.090377652,0.121413432,0.333598956,-0.10895837,0.061616636,0.227025162,-8.46E-05,1.308497989,0.00816812,-0.10895837,164.1258388,0.011871926,295
cediranib,-0.027180607,0.627555396,0.807512823,-0.024326276,0.664139531,0.825471279,-1.13E-05,0.825242348,0.000738785,-0.024326276,164.9165304,0.000591768,321
cefdinir,-0.019332071,0.73583422,0.869786082,-0.046353691,0.418340159,0.647995856,-1.49E-05,1.316653029,0.000373729,-0.046353691,161.1384684,0.002148665,307
cefditoren.pivoxil,-0.017052151,0.765278598,0.879116634,-0.010943175,0.848063705,0.919847374,-1.03E-05,1.011565952,0.000290776,-0.010943175,156.6961922,0.000119753,309
cefpiramide,-0.09958019,0.102523974,0.306872714,-0.096908203,0.112124101,0.312824082,-0.00011083,1.241853186,0.009916214,-0.096908203,148.6310615,0.0093912,270
CEP.32496,-0.177912855,0.002160111,0.049648266,-0.201022278,0.000513647,0.018594026,-0.000151138,1.046704414,0.031652984,-0.201022278,177.7512971,0.040409956,295
CEP.33779,0.045816236,0.459382566,0.717568452,0.017907795,0.772538915,0.879431092,2.61E-05,0.967489113,0.002099127,0.017907795,129.636171,0.000320689,263
CEP.37440,-0.017618277,0.757342349,0.879116634,-0.027809438,0.625725506,0.802524829,-5.11E-06,0.891023649,0.000310404,-0.027809426,159.8243658,0.000773365,310
cephalomannine,0.048558645,0.386624518,0.654087754,0.007882035,0.888305606,0.941953176,2.35E-05,0.504161277,0.002357942,0.007882035,159.2349334,6.21E-05,320
CGM097,-0.246573151,2.17E-05,0.004406758,-0.239769877,3.69E-05,0.003565772,-0.000315899,1.186797129,0.060798319,-0.239769877,180.3865171,0.057489594,290
CGP.37849,0.01027917,0.86355196,0.930374433,0.005425702,0.92772382,0.966591845,6.59E-06,1.128454808,0.000105661,0.005425702,140.7322632,2.94E-05,282
CGP.52411,-0.024306761,0.674475244,0.833199981,0.013633143,0.813779539,0.901570598,-1.28E-05,0.864947961,0.000590819,0.013633143,148.9413953,0.000185863,301
CGP.54626,0.044428551,0.572148434,0.775267868,-0.031588971,0.688020957,0.835254262,3.31E-05,0.989365105,0.001973896,-0.031588971,85.10609008,0.000997863,164
CGS.15943,0.162408662,0.004331047,0.073627389,0.147796222,0.009506196,0.077331304,0.00010311,0.921998648,0.026376573,0.147796222,131.2393817,0.021843723,307
CGS.20625,-0.136776301,0.017395075,0.131918362,-0.095427542,0.097872542,0.290114786,-9.25E-05,1.057827704,0.018707756,-0.095427542,165.9572727,0.009106416,302
CH5132799,0.042016526,0.49095772,0.733636428,0.033940501,0.57799976,0.768543299,1.46E-05,0.813290753,0.001765388,0.033940501,131.3840918,0.001151958,271
chicago.sky.blue.6b,0.019821917,0.739879424,0.872383528,-0.031127068,0.602055347,0.784676996,1.41E-05,1.256110252,0.000392908,-0.031127068,146.4200436,0.000968894,283
chidamide,0.119825183,0.034665266,0.181867049,0.08671938,0.127002173,0.332738071,5.17E-05,0.875807774,0.014358074,0.08671938,142.4717768,0.007520251,311
CHIR.124,0.128639534,0.025138273,0.154894549,0.144039735,0.012072305,0.088450558,6.65E-05,0.698525067,0.01654813,0.144039735,130.1059603,0.020747445,303
CHIR.98014,-0.034773037,0.556023777,0.766797469,-0.026772362,0.650376706,0.819037912,-2.35E-05,1.173854566,0.001209164,-0.026772362,148.8819925,0.000716759,289
CHIR.99021,-0.014385188,0.805979086,0.902693321,-0.043920464,0.453114363,0.677102455,-1.62E-05,1.25837924,0.000206934,-0.043920464,153.9782684,0.001929007,294
chlorambucil,-0.08270192,0.160114158,0.392293232,-0.109808268,0.061825884,0.227171614,-5.41E-05,1.039033178,0.006839608,-0.109808268,161.477103,0.012057856,290
chloramphenicol.palmitate,-0.043604406,0.534732611,0.7555663,-0.027162179,0.699054931,0.837940017,-2.76E-05,1.181660993,0.001901344,-0.027162179,105.7977044,0.000737784,205
chlorhexidine,-0.09777442,0.103783829,0.309216016,-0.054338206,0.366746832,0.604925692,-4.35E-05,0.940184811,0.009559837,-0.054338176,147.0801756,0.002952641,278
chlormidazole,-0.07454981,0.189063354,0.428322193,-0.03799886,0.503660571,0.703250612,-3.66E-05,0.896635169,0.005557674,-0.03799886,162.4468217,0.001443913,312
chlorogenic.acid,-0.0747225,0.188752854,0.428322193,-0.07993984,0.159626374,0.374059499,-5.24E-05,1.012230394,0.005583452,-0.07993984,168.4706151,0.006390378,311
chloropyramine,-0.035688996,0.719091295,0.857697031,-0.05903126,0.551678652,0.742407703,-2.15E-05,0.841810568,0.001273704,-0.05903126,55.59914115,0.00348469,104
chloroxine,0.004610156,0.934736132,0.966784228,-0.038709257,0.491563321,0.696461536,1.84E-06,0.893389809,2.13E-05,-0.038709257,165.6741265,0.001498407,318
chlorpropamide,-0.104653069,0.074172485,0.256942005,-0.143055998,0.014418938,0.098484067,-7.64E-05,1.050726836,0.010952265,-0.143055998,167.4577037,0.020465019,292
chlorpyrifos,-0.115517463,0.050179386,0.214698293,-0.096604495,0.101812041,0.296673307,-8.00E-05,1.058580946,0.013344284,-0.096604495,158.4593496,0.009332429,288
chlorquinaldol,-0.053678975,0.348567803,0.61551973,-0.068144699,0.233847861,0.468991278,-3.84E-05,1.035960604,0.002881432,-0.068144699,164.4942837,0.0046437,307
chromocarb,-0.103276261,0.080167402,0.266095151,-0.16687012,0.004518433,0.054522422,-9.34E-05,1.174305691,0.010665986,-0.16687012,168.6127323,0.027845637,288
cibenzoline,0.007815871,0.893841145,0.94970086,0.001776727,0.975800066,0.991044233,3.22E-06,1.157727098,6.11E-05,0.001776727,147.2379327,3.16E-06,294
ciclesonide,-0.114637976,0.055806362,0.227627076,-0.126376134,0.034868094,0.16234405,-0.000108442,1.079688596,0.013141865,-0.126376134,157.6926588,0.015970927,279
ciclopirox,-0.115856164,0.039879662,0.195086996,-0.106092612,0.0600015,0.222774801,-7.83E-05,0.921924364,0.013422651,-0.106092612,174.7626327,0.011255642,315
CID.5458317,-0.00532167,0.924453778,0.962180193,-0.030727961,0.583927599,0.773857048,-1.24E-06,0.862469767,2.83E-05,-0.030727961,165.4318378,0.000944208,320
cidofovir,0.107690004,0.068012727,0.246882014,0.083082659,0.159646941,0.374059499,6.86E-05,1.057557581,0.011597137,0.083082659,132.4945557,0.006902728,288
cilostamide,0.003054175,0.957917073,0.982381013,-0.020939033,0.717496411,0.849496977,2.04E-06,1.041883417,9.33E-06,-0.020939033,154.161794,0.000438443,301
cimetidine,-0.079870451,0.190735057,0.430560746,-0.122770544,0.043842074,0.18642851,-4.29E-05,0.976758205,0.006379289,-0.122770469,152.1353986,0.015072607,270
cinacalcet,-0.003046164,0.957957176,0.982381013,0.019838223,0.731330897,0.856076911,-7.47E-07,0.908649661,9.28E-06,0.019825289,148.4964687,0.000393555,302
cinalukast,-0.043517191,0.463517683,0.7197907,-0.093914558,0.11301447,0.313932003,-2.51E-05,1.06909929,0.001893746,-0.093914558,156.9767391,0.008819944,286
cinnarazine,-0.176583901,0.002681315,0.05419562,-0.158957404,0.006968742,0.065952538,-0.000113892,1.312598718,0.031181874,-0.158957404,166.8898662,0.025267456,287
ciprofibrate,-0.134771141,0.024887853,0.154390373,-0.095274338,0.113624136,0.313932003,-0.000121131,0.961200815,0.01816326,-0.095274338,152.2431329,0.009077199,277
cisplatin,-0.058417056,0.309205963,0.57921117,-0.02353914,0.68220054,0.834688584,-4.59E-05,1.033648571,0.003412552,-0.02353914,156.6014884,0.000554091,305
CL.218872,0.105994374,0.070035255,0.249167198,0.106843972,0.067806968,0.238786833,5.50E-05,1.09510151,0.011234807,0.106843972,131.2939361,0.011415634,293
cladribine,-0.100388518,0.128174014,0.344333901,-0.151540139,0.021220479,0.122370716,-6.34E-05,0.609974231,0.010077855,-0.151540139,133.5786561,0.022964414,231
clebopride,0.039742733,0.564046925,0.771236966,0.061246868,0.373764492,0.60878626,2.99E-05,1.197521778,0.001579485,0.061246868,100.4465852,0.003751179,213
clenbuterol,-0.095284738,0.112277596,0.321986924,-0.103853507,0.083346092,0.266413114,-6.76E-05,1.080380094,0.009079181,-0.103853507,154.539491,0.010785551,279
clindamycin.phosphate,0.037414789,0.519970914,0.751359784,0.028770795,0.620828845,0.800635827,2.18E-05,1.083992221,0.001399866,0.028770795,145.1987662,0.000827759,298
clobetasol.propionate,-0.143011129,0.015143781,0.122503885,-0.13529472,0.021640936,0.123858007,-0.000162375,1.116112714,0.020452183,-0.13529472,164.0500871,0.018304661,288
