"","file","V1","Correlation","ES","NES","p","q","N","expr.string","expr.value","AUC.string","AUC.value","Average.NES","SD.NES","Average.q","SD.q","percent.q0.05","percent.q0.25"
"85","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",85,"expr_value_added_0.07_WGV_AUC_value_added_0.07_correlation",0.94407,2.41,0,0,"1_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.07_cor",0.07,2.3444,0.118634406682798,0.008183,0.0264691639035898,92,100
"86","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",86,"expr_value_added_0.07_WGV_AUC_value_added_0.08_correlation",0.92361,2.39,0,0,"1_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.08_cor",0.08,2.3942,0.1185643715628,0.0039308,0.014410914916642,98,100
"87","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",87,"expr_value_added_0.07_WGV_AUC_value_added_0.09_correlation",0.99105,2.52,0,0,"1_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.09_cor",0.09,2.42,0.11122692377041,0.0033502,0.0154313008815835,98,100
"88","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",88,"expr_value_added_0.07_WGV_AUC_value_added_0.1_correlation",0.97688,2.42,0,0,"1_","expr_value_added_0.07_W",0.07,"GV_AUC_value_added_0.1_corr",0.1,2.4496,0.0946952146281394,0.0019703,0.0124367822537235,98,100
"89","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",89,"expr_value_added_0.08_WGV_AUC_value_added_0_correlation",-0.31607,-0.827,0.641,0.947,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0_correl",0,0.02848,1.10263675147996,0.89382,0.15801171359318,0,0
"90","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",90,"expr_value_added_0.08_WGV_AUC_value_added_0.01_correlation",0.4893,1.3,0.188,0.912,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.01_cor",0.01,1.1029,0.566728969164093,0.87752,0.175022125714996,0,0
"91","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",91,"expr_value_added_0.08_WGV_AUC_value_added_0.02_correlation",0.63044,1.67,0.0458,0.416,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.02_cor",0.02,1.6852,0.235218005697016,0.597324,0.331111183349001,8,18
"92","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",92,"expr_value_added_0.08_WGV_AUC_value_added_0.03_correlation",0.68811,1.78,0.0188,0.288,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.03_cor",0.03,1.937,0.248294180358703,0.27223054,0.308621337420656,30,64
"93","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",93,"expr_value_added_0.08_WGV_AUC_value_added_0.04_correlation",0.84006,2.18,0,0.00925,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.04_cor",0.04,2.122,0.163195137982798,0.10917,0.203646017433012,56,92
"94","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",94,"expr_value_added_0.08_WGV_AUC_value_added_0.05_correlation",0.93736,2.43,0,0,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.05_cor",0.05,2.2244,0.138787166377228,0.02975622,0.0543922523381777,80,100
"95","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",95,"expr_value_added_0.08_WGV_AUC_value_added_0.06_correlation",0.87807,2.3,0,0.00385,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.06_cor",0.06,2.31,0.135285035448591,0.01111962,0.0262928937158825,94,100
"96","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",96,"expr_value_added_0.08_WGV_AUC_value_added_0.07_correlation",0.93031,2.4,0,0,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.07_cor",0.07,2.3936,0.0949276846137229,0.0015512,0.00412189407621183,100,100
"97","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",97,"expr_value_added_0.08_WGV_AUC_value_added_0.08_correlation",0.97212,2.49,0,0,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.08_cor",0.08,2.4212,0.0888392264895711,0.00087306,0.00338052483795046,100,100
"98","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",98,"expr_value_added_0.08_WGV_AUC_value_added_0.09_correlation",0.95749,2.43,0,0.000954,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.09_cor",0.09,2.4616,0.0576534332659117,1.908e-05,0.000134915973850393,100,100
"99","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",99,"expr_value_added_0.08_WGV_AUC_value_added_0.1_correlation",0.99329,2.49,0,0,"1_","expr_value_added_0.08_W",0.08,"GV_AUC_value_added_0.1_corr",0.1,2.4866,0.0550550744662996,3.734e-05,0.000185430289448348,100,100
"100","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",100,"expr_value_added_0.09_WGV_AUC_value_added_0_correlation",-0.3818,-0.976,0.485,0.907,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0_correl",0,-0.203,0.996923942404221,0.89626,0.140864649176985,0,0
"101","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",101,"expr_value_added_0.09_WGV_AUC_value_added_0.01_correlation",0.46884,1.21,0.247,1,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.01_cor",0.01,0.94696,0.836346158194399,0.81812,0.195560799043287,0,0
"102","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",102,"expr_value_added_0.09_WGV_AUC_value_added_0.02_correlation",0.51958,1.29,0.213,1,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.02_cor",0.02,1.6454,0.487175156030212,0.541414,0.316928483537771,4,22
"103","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",103,"expr_value_added_0.09_WGV_AUC_value_added_0.03_correlation",0.75902,1.93,0.00384,0.139,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.03_cor",0.03,1.9752,0.235651420188241,0.2190873,0.258958505145031,30,68
"104","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",104,"expr_value_added_0.09_WGV_AUC_value_added_0.04_correlation",0.91127,2.25,0,0.00105,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.04_cor",0.04,2.1338,0.13608055837388,0.06955254,0.118617066957502,68,92
"105","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",105,"expr_value_added_0.09_WGV_AUC_value_added_0.05_correlation",0.87538,2.27,0,0.00216,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.05_cor",0.05,2.2244,0.143429709727982,0.0350211,0.0904652278843837,84,96
"106","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",106,"expr_value_added_0.09_WGV_AUC_value_added_0.06_correlation",0.96122,2.37,0,0,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.06_cor",0.06,2.3462,0.127996970627417,0.00512756,0.0143647727390051,96,100
"107","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",107,"expr_value_added_0.09_WGV_AUC_value_added_0.07_correlation",0.88369,2.23,0.00192,0.0115,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.07_cor",0.07,2.3964,0.103366990349325,0.00181244,0.00543001579717325,100,100
"108","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",108,"expr_value_added_0.09_WGV_AUC_value_added_0.08_correlation",0.97386,2.44,0,0,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.08_cor",0.08,2.4502,0.0765450380961617,0.00014634,0.000631108503559654,100,100
"109","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",109,"expr_value_added_0.09_WGV_AUC_value_added_0.09_correlation",0.99776,2.46,0,0,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.09_cor",0.09,2.4706,0.0653221217646574,5.92e-05,0.000418607214462436,100,100
"110","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",110,"expr_value_added_0.09_WGV_AUC_value_added_0.1_correlation",0.99925,2.5,0,0,"1_","expr_value_added_0.09_W",0.09,"GV_AUC_value_added_0.1_corr",0.1,2.4772,0.0657465759176701,7.92e-05,0.000560028570699746,100,100
"111","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",111,"expr_value_added_0.1_WGV_AUC_value_added_0_correlation",0.50445,1.26,0.233,0.785,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0_correla",0,0.28202,1.01895185222014,0.91034,0.12201599259515,0,0
"112","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",112,"expr_value_added_0.1_WGV_AUC_value_added_0.01_correlation",0.41288,1.04,0.412,0.886,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.01_corr",0.01,0.98108,0.703931781249477,0.89644,0.1347145371911,0,0
"113","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",113,"expr_value_added_0.1_WGV_AUC_value_added_0.02_correlation",0.64251,1.61,0.0435,0.819,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.02_corr",0.02,1.7782,0.232788684064693,0.478494,0.3312161156547,6,34
"114","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",114,"expr_value_added_0.1_WGV_AUC_value_added_0.03_correlation",0.76365,1.93,0.0052,0.21,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.03_corr",0.03,2.0012,0.194439434985681,0.2075628,0.249254875964343,38,72
"115","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",115,"expr_value_added_0.1_WGV_AUC_value_added_0.04_correlation",0.9396,2.42,0,0,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.04_corr",0.04,2.1836,0.154057503178892,0.05783854,0.126577064505965,74,94
"116","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",116,"expr_value_added_0.1_WGV_AUC_value_added_0.05_correlation",0.98658,2.46,0,0,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.05_corr",0.05,2.3098,0.15159680681576,0.02709606,0.132230663666681,90,98
"117","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",117,"expr_value_added_0.1_WGV_AUC_value_added_0.06_correlation",0.95206,2.35,0,0,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.06_corr",0.06,2.3664,0.0989693830207615,0.0021414,0.00459372998149185,100,100
"118","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",118,"expr_value_added_0.1_WGV_AUC_value_added_0.07_correlation",0.92319,2.36,0,0,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.07_corr",0.07,2.435,0.0796228354077356,0.0004602,0.0018091361000686,100,100
"119","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",119,"expr_value_added_0.1_WGV_AUC_value_added_0.08_correlation",0.98658,2.42,0,0,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.08_corr",0.08,2.4704,0.0589347615796397,6.32e-05,0.000446891485709898,100,100
"120","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",120,"expr_value_added_0.1_WGV_AUC_value_added_0.09_correlation",0.99925,2.48,0,0,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.09_corr",0.09,2.4762,0.0542439689114403,2.38e-05,0.000168291413922398,100,100
"121","1_2021-10-22 13:23:24_Synthetic_Drug_Set_drugSEA_results",121,"expr_value_added_0.1_WGV_AUC_value_added_0.1_correlation",0.99851,2.46,0,0,"1_","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.1_corre",0.1,2.485,0.05139880090716,6.54e-05,0.000335365837404407,100,100
"122","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",1,"expr_value_added_0_WGV_AUC_value_added_0_correlation",-0.5314,-1.37,0.141,0.625,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0_correlati",0,0.38638,0.971383231925128,0.90484,0.141001137641959,0,0
"123","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",2,"expr_value_added_0_WGV_AUC_value_added_0.01_correlation",0.60919,1.58,0.0559,0.512,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.01_correl",0.01,0.58564,0.945445511224141,0.89596,0.170179012591243,0,2
"124","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",3,"expr_value_added_0_WGV_AUC_value_added_0.02_correlation",0.34344,0.885,0.566,0.952,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.02_correl",0.02,1.17254,0.724572476621594,0.799104,0.232082818574644,2,4
"125","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",4,"expr_value_added_0_WGV_AUC_value_added_0.03_correlation",0.66622,1.72,0.0296,0.626,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.03_correl",0.03,1.50864,0.458955191445856,0.6805922,0.313219108125704,6,12
"126","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",5,"expr_value_added_0_WGV_AUC_value_added_0.04_correlation",0.67672,1.71,0.0231,0.656,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.04_correl",0.04,1.6701,0.291807334397481,0.584738,0.313324731392274,2,22
"127","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",6,"expr_value_added_0_WGV_AUC_value_added_0.05_correlation",0.70058,1.81,0.0118,0.655,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.05_correl",0.05,1.8702,0.221980786077884,0.3388676,0.278292610706275,10,52
"128","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",7,"expr_value_added_0_WGV_AUC_value_added_0.06_correlation",0.77903,1.97,0.00203,0.187,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.06_correl",0.06,1.94568,0.246386243983892,0.2508358,0.279780221486547,26,60
"129","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",8,"expr_value_added_0_WGV_AUC_value_added_0.07_correlation",0.84263,2.18,0,0.0196,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.07_correl",0.07,2.04,0.217330745779847,0.1747042,0.24726114015959,48,78
"130","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",9,"expr_value_added_0_WGV_AUC_value_added_0.08_correlation",0.91051,2.29,0,0.00292,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.08_correl",0.08,2.078,0.262235289270486,0.13289234,0.209132724517193,56,82
"131","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",10,"expr_value_added_0_WGV_AUC_value_added_0.09_correlation",0.86618,2.17,0,0.0137,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.09_correl",0.09,2.147,0.248975451621649,0.09752092,0.212816855023073,70,88
"132","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",11,"expr_value_added_0_WGV_AUC_value_added_0.1_correlation",0.90231,2.32,0,0,"10","expr_value_added_0_WGV_",0,"AUC_value_added_0.1_correla",0.1,2.1896,0.199815833574166,0.07855668,0.166389682900142,78,86
"133","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",12,"expr_value_added_0.01_WGV_AUC_value_added_0_correlation",-0.42896,-1.09,0.351,0.787,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0_correl",0,0.04692,1.09773835847777,0.91214,0.154676094745485,0,2
"134","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",13,"expr_value_added_0.01_WGV_AUC_value_added_0.01_correlation",0.76305,1.91,0.00577,0.272,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.01_cor",0.01,0.49852,0.93034444444309,0.91688,0.134531938397466,0,0
"135","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",14,"expr_value_added_0.01_WGV_AUC_value_added_0.02_correlation",0.54653,1.4,0.117,0.559,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.02_cor",0.02,1.1689,0.701558418298658,0.805132,0.246630049677815,2,4
"136","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",15,"expr_value_added_0.01_WGV_AUC_value_added_0.03_correlation",0.59882,1.51,0.0876,0.781,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.03_cor",0.03,1.4428,0.450694384890059,0.735514,0.30514083333331,0,12
"137","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",16,"expr_value_added_0.01_WGV_AUC_value_added_0.04_correlation",0.68514,1.68,0.0313,0.54,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.04_cor",0.04,1.7288,0.240828840906244,0.5193796,0.323827926705098,4,30
"138","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",17,"expr_value_added_0.01_WGV_AUC_value_added_0.05_correlation",0.58884,1.5,0.0672,0.672,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.05_cor",0.05,1.79348,0.327169383827836,0.4145302,0.344659470578052,18,36
"139","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",18,"expr_value_added_0.01_WGV_AUC_value_added_0.06_correlation",0.71416,1.79,0.0114,0.373,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.06_cor",0.06,1.9258,0.201606709476948,0.27089526,0.27924555255997,18,62
"140","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",19,"expr_value_added_0.01_WGV_AUC_value_added_0.07_correlation",0.60447,1.54,0.0583,0.815,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.07_cor",0.07,2.048,0.165886609908512,0.1412927,0.181140420412886,40,80
"141","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",20,"expr_value_added_0.01_WGV_AUC_value_added_0.08_correlation",0.67972,1.7,0.0418,0.476,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.08_cor",0.08,2.0766,0.229281130350262,0.13746368,0.198975394748917,56,78
"142","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",21,"expr_value_added_0.01_WGV_AUC_value_added_0.09_correlation",0.77433,1.96,0.00579,0.182,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.09_cor",0.09,2.1512,0.200322596970843,0.08226022,0.153139079087098,70,90
"143","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",22,"expr_value_added_0.01_WGV_AUC_value_added_0.1_correlation",0.72607,1.82,0.0172,0.626,"10","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.1_corr",0.1,2.1668,0.20081913885537,0.0745754,0.120839026898581,60,92
"144","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",23,"expr_value_added_0.02_WGV_AUC_value_added_0_correlation",0.46462,1.2,0.236,0.974,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0_correl",0,0.17546,1.03750586347003,0.90244,0.143427029018457,0,0
"145","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",24,"expr_value_added_0.02_WGV_AUC_value_added_0.01_correlation",0.49091,1.25,0.211,0.925,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.01_cor",0.01,0.89536,0.770495514031624,0.8691,0.174830676101542,0,0
"146","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",25,"expr_value_added_0.02_WGV_AUC_value_added_0.02_correlation",0.55354,1.39,0.126,0.682,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.02_cor",0.02,1.14218,0.717678021433693,0.77666,0.235776667935691,0,2
"147","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",26,"expr_value_added_0.02_WGV_AUC_value_added_0.03_correlation",0.65158,1.6,0.0469,0.724,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.03_cor",0.03,1.44546,0.567513668270174,0.615656,0.285577164353174,2,12
"148","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",27,"expr_value_added_0.02_WGV_AUC_value_added_0.04_correlation",0.75214,1.9,0.00541,0.275,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.04_cor",0.04,1.7457,0.421108849663963,0.439998,0.302813592886341,4,32
"149","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",28,"expr_value_added_0.02_WGV_AUC_value_added_0.05_correlation",0.6118,1.56,0.0782,0.935,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.05_cor",0.05,1.843,0.293787720114024,0.3753866,0.33280192073873,24,44
"150","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",29,"expr_value_added_0.02_WGV_AUC_value_added_0.06_correlation",0.74622,1.9,0.00371,0.266,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.06_cor",0.06,1.9378,0.225554102293052,0.2896302,0.30582629585216,26,60
"151","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",30,"expr_value_added_0.02_WGV_AUC_value_added_0.07_correlation",0.81022,2.02,0.00188,0.0821,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.07_cor",0.07,2.041,0.201040659914296,0.18298,0.269999218736587,50,76
"152","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",31,"expr_value_added_0.02_WGV_AUC_value_added_0.08_correlation",0.84116,2.13,0.00192,0.0208,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.08_cor",0.08,2.0898,0.224303820925174,0.14055112,0.243990874758826,60,82
"153","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",32,"expr_value_added_0.02_WGV_AUC_value_added_0.09_correlation",0.82357,2.05,0.00185,0.0681,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.09_cor",0.09,2.1528,0.180023127765885,0.08360206,0.180282436047669,68,90
"154","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",33,"expr_value_added_0.02_WGV_AUC_value_added_0.1_correlation",0.8295,2.12,0,0.03,"10","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.1_corr",0.1,2.1882,0.203085284186376,0.0800202,0.190406977829284,72,90
"155","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",34,"expr_value_added_0.03_WGV_AUC_value_added_0_correlation",-0.2778,-0.69,0.819,0.977,"10","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0_correl",0,-0.10954,0.994231283608659,0.92698,0.113064274658628,0,0
"156","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",35,"expr_value_added_0.03_WGV_AUC_value_added_0.01_correlation",0.55159,1.38,0.146,0.719,"10","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.01_cor",0.01,0.62798,0.96588828715608,0.88166,0.143141803531908,0,0
"157","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",36,"expr_value_added_0.03_WGV_AUC_value_added_0.02_correlation",0.5367,1.37,0.145,0.739,"10","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.02_cor",0.02,1.36828,0.452583830998891,0.73138,0.261065781842392,0,8
"158","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",37,"expr_value_added_0.03_WGV_AUC_value_added_0.03_correlation",0.7044,1.82,0.0106,0.286,"10","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.03_cor",0.03,1.41934,0.4842681248386,0.6511008,0.296624650246807,2,12
"159","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",38,"expr_value_added_0.03_WGV_AUC_value_added_0.04_correlation",0.8354,2.16,0.00207,0.0256,"10","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.04_cor",0.04,1.7728,0.284648297133892,0.428955,0.337306109120484,12,40
"160","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",39,"expr_value_added_0.03_WGV_AUC_value_added_0.05_correlation",0.81023,2.1,0,0.0539,"10","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.05_cor",0.05,1.8956,0.235252014240222,0.3083154,0.305221602594988,20,56
"161","10_2021-10-22 18:49:44_Synthetic_Drug_Set_drugSEA_results",40,"expr_value_added_0.03_WGV_AUC_value_added_0.06_correlation",0.80825,2.02,0.00425,0.115,"10","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.06_cor",0.06,1.99,0.238010461097484,0.2088044,0.260620832050341,38,72
